population_series_id	anonymous_source_group	polarization_channel	drift_regime	distribution_bin_center	event_count
population_series_6	anonymous_group_3	channel_r	slow	3.15518128095868	0
population_series_6	anonymous_group_3	channel_r	slow	3.25557532287438	0
population_series_6	anonymous_group_3	channel_r	slow	3.35596936479009	0
population_series_6	anonymous_group_3	channel_r	slow	3.4563634067058	0
population_series_6	anonymous_group_3	channel_r	slow	3.55675744862151	0
population_series_6	anonymous_group_3	channel_r	slow	3.65715149053722	0
population_series_6	anonymous_group_3	channel_r	slow	3.75754553245292	0
population_series_6	anonymous_group_3	channel_r	slow	3.85793957436863	0
population_series_6	anonymous_group_3	channel_r	slow	3.95833361628434	0
population_series_6	anonymous_group_3	channel_r	slow	4.05872765820004	0
population_series_6	anonymous_group_3	channel_r	slow	4.15912170011575	0
population_series_6	anonymous_group_3	channel_r	slow	4.25951574203146	0
population_series_6	anonymous_group_3	channel_r	slow	4.35990978394717	0
population_series_6	anonymous_group_3	channel_r	slow	4.46030382586288	0
population_series_6	anonymous_group_3	channel_r	slow	4.56069786777858	0
population_series_6	anonymous_group_3	channel_r	slow	4.66109190969429	0
population_series_6	anonymous_group_3	channel_r	slow	4.76148595161	0
population_series_6	anonymous_group_3	channel_r	slow	4.86187999352571	0
population_series_6	anonymous_group_3	channel_r	slow	4.96227403544141	0
population_series_6	anonymous_group_3	channel_r	slow	5.06266807735712	0
population_series_6	anonymous_group_3	channel_r	slow	5.16306211927283	0
population_series_6	anonymous_group_3	channel_r	slow	5.26345616118854	4
population_series_6	anonymous_group_3	channel_r	slow	5.36385020310424	0
population_series_6	anonymous_group_3	channel_r	slow	5.46424424501995	0
population_series_6	anonymous_group_3	channel_r	slow	5.56463828693566	0
population_series_6	anonymous_group_3	channel_r	slow	5.66503232885137	0
population_series_6	anonymous_group_3	channel_r	slow	5.76542637076707	0
population_series_6	anonymous_group_3	channel_r	slow	5.86582041268278	0
population_series_6	anonymous_group_3	channel_r	slow	5.96621445459849	0
population_series_6	anonymous_group_3	channel_r	slow	6.0666084965142	0
population_series_6	anonymous_group_3	channel_r	slow	6.1670025384299	0
population_series_6	anonymous_group_3	channel_r	slow	6.26739658034561	0
population_series_6	anonymous_group_3	channel_r	slow	6.36779062226132	0
population_series_6	anonymous_group_3	channel_r	slow	6.46818466417703	0
population_series_6	anonymous_group_3	channel_r	slow	6.56857870609273	0
population_series_6	anonymous_group_3	channel_r	slow	6.66897274800844	0
population_series_6	anonymous_group_3	channel_r	slow	6.76936678992415	0
population_series_6	anonymous_group_3	channel_r	slow	6.86976083183986	0
population_series_6	anonymous_group_3	channel_r	slow	6.97015487375556	0
population_series_6	anonymous_group_3	channel_r	slow	7.07054891567127	0
population_series_6	anonymous_group_3	channel_r	slow	7.17094295758698	0
population_series_6	anonymous_group_3	channel_r	slow	7.27133699950269	0
population_series_6	anonymous_group_3	channel_r	slow	7.3717310414184	0
population_series_6	anonymous_group_3	channel_r	slow	7.4721250833341	0
population_series_6	anonymous_group_3	channel_r	slow	7.57251912524981	0
population_series_6	anonymous_group_3	channel_r	slow	7.67291316716552	3
population_series_6	anonymous_group_3	channel_r	slow	7.77330720908123	0
population_series_6	anonymous_group_3	channel_r	slow	7.87370125099693	0
population_series_6	anonymous_group_3	channel_r	slow	7.97409529291264	0
population_series_6	anonymous_group_3	channel_r	slow	8.07448933482835	0
population_series_6	anonymous_group_3	channel_r	slow	8.17488337674406	0
population_series_6	anonymous_group_3	channel_r	slow	8.27527741865976	0
population_series_6	anonymous_group_3	channel_r	slow	8.37567146057547	0
population_series_6	anonymous_group_3	channel_r	slow	8.47606550249118	0
population_series_6	anonymous_group_3	channel_r	slow	8.57645954440689	0
population_series_6	anonymous_group_3	channel_r	slow	8.67685358632259	0
population_series_6	anonymous_group_3	channel_r	slow	8.7772476282383	0
population_series_6	anonymous_group_3	channel_r	slow	8.87764167015401	0
population_series_6	anonymous_group_3	channel_r	slow	8.97803571206972	0
population_series_6	anonymous_group_3	channel_r	slow	9.07842975398542	0
population_series_6	anonymous_group_3	channel_r	slow	9.17882379590113	0
population_series_6	anonymous_group_3	channel_r	slow	9.27921783781684	0
population_series_6	anonymous_group_3	channel_r	slow	9.37961187973255	0
population_series_6	anonymous_group_3	channel_r	slow	9.48000592164825	0
population_series_6	anonymous_group_3	channel_r	slow	9.58039996356396	0
population_series_6	anonymous_group_3	channel_r	slow	9.68079400547967	2
population_series_6	anonymous_group_3	channel_r	slow	9.78118804739538	0
population_series_6	anonymous_group_3	channel_r	slow	9.88158208931108	0
population_series_6	anonymous_group_3	channel_r	slow	9.98197613122679	0
population_series_6	anonymous_group_3	channel_r	slow	10.0823701731425	0
population_series_6	anonymous_group_3	channel_r	slow	10.1827642150582	0
population_series_6	anonymous_group_3	channel_r	slow	10.2831582569739	0
population_series_6	anonymous_group_3	channel_r	slow	10.3835522988896	3
population_series_6	anonymous_group_3	channel_r	slow	10.4839463408053	0
population_series_6	anonymous_group_3	channel_r	slow	10.584340382721	0
population_series_6	anonymous_group_3	channel_r	slow	10.6847344246367	0
population_series_6	anonymous_group_3	channel_r	slow	10.7851284665525	0
population_series_6	anonymous_group_3	channel_r	slow	10.8855225084682	0
population_series_6	anonymous_group_3	channel_r	slow	10.9859165503839	5
population_series_6	anonymous_group_3	channel_r	fast	3.41796597152915	81
population_series_6	anonymous_group_3	channel_r	fast	4.4343464888707	75
population_series_6	anonymous_group_3	channel_r	fast	5.45072700621224	105
population_series_6	anonymous_group_3	channel_r	fast	6.46710752355378	177
population_series_6	anonymous_group_3	channel_r	fast	7.48348804089533	83
population_series_6	anonymous_group_3	channel_r	fast	8.49986855823687	50
population_series_6	anonymous_group_3	channel_r	fast	9.51624907557841	31
population_series_6	anonymous_group_3	channel_r	fast	10.53262959292	3
population_series_6	anonymous_group_3	channel_r	fast	11.5490101102615	10
population_series_6	anonymous_group_3	channel_r	fast	12.565390627603	2
population_series_6	anonymous_group_3	channel_r	fast	13.5817711449446	8
population_series_6	anonymous_group_3	channel_r	fast	14.5981516622861	7
population_series_6	anonymous_group_3	channel_r	fast	15.6145321796277	0
population_series_6	anonymous_group_3	channel_r	fast	16.6309126969692	0
population_series_6	anonymous_group_3	channel_r	fast	17.6472932143108	3
population_series_6	anonymous_group_3	channel_r	fast	18.6636737316523	1
population_series_6	anonymous_group_3	channel_r	fast	19.6800542489938	5
population_series_6	anonymous_group_3	channel_r	fast	20.6964347663354	0
population_series_6	anonymous_group_3	channel_r	fast	21.7128152836769	10
population_series_6	anonymous_group_3	channel_r	fast	22.7291958010185	0
population_series_6	anonymous_group_3	channel_r	fast	23.74557631836	5
population_series_6	anonymous_group_3	channel_r	fast	24.7619568357016	0
population_series_6	anonymous_group_3	channel_r	fast	25.7783373530431	1
population_series_6	anonymous_group_3	channel_r	fast	26.7947178703846	0
population_series_6	anonymous_group_3	channel_r	fast	27.8110983877262	7
