stage_index	interaction_id	cell_pair_id	association_pvalue	interaction_strength_like_value
8	interaction_0174	cell_pair_0003	0.0009	2.22589186169034
8	interaction_0161	cell_pair_0009	0.0009	2.21692042585688
8	interaction_0060	cell_pair_0006	0.0009	2.18935017019567
8	interaction_0074	cell_pair_0002	0.0009	2.16382072649042
8	interaction_0075	cell_pair_0006	0.0009	2.13783137173246
8	interaction_0074	cell_pair_0003	0.0009	2.13093086982645
8	interaction_0074	cell_pair_0001	0.0009	2.12366619645382
8	interaction_0060	cell_pair_0002	0.0009	2.1133671207598
8	interaction_0074	cell_pair_0009	0.0009	2.11236652307256
8	interaction_0061	cell_pair_0006	0.0009	2.08678376614207
8	interaction_0060	cell_pair_0003	0.0009	2.07929276727285
8	interaction_0060	cell_pair_0001	0.0009	2.07176266930009
8	interaction_0265	cell_pair_0005	0.0009	1.93508252331866
8	interaction_0045	cell_pair_0007	0.0009	1.89878879711155
8	interaction_0070	cell_pair_0004	0.0009	1.89141918684608
8	interaction_0041	cell_pair_0004	0.0009	1.87852917654121
8	interaction_0080	cell_pair_0007	0.0009	1.87538690458646
8	interaction_0181	cell_pair_0003	0.0009	1.85559110771045
8	interaction_0053	cell_pair_0007	0.0009	1.83875011833314
8	interaction_0037	cell_pair_0007	0.0009	1.82700600963898
8	interaction_0035	cell_pair_0007	0.0009	1.82415684372883
8	interaction_0070	cell_pair_0006	0.0009	1.81229284487327
8	interaction_0272	cell_pair_0006	0.0009	1.80859098813998
8	interaction_0076	cell_pair_0004	0.0009	1.80529245560071
8	interaction_0041	cell_pair_0006	0.0009	1.7986726789578
8	interaction_0055	cell_pair_0007	0.0009	1.77904955283746
8	interaction_0047	cell_pair_0007	0.0009	1.76468585252213
8	interaction_0076	cell_pair_0006	0.0009	1.7211538870083
8	interaction_0070	cell_pair_0002	0.0009	1.71281585443737
8	interaction_0041	cell_pair_0002	0.0009	1.69821847822441
8	interaction_0071	cell_pair_0006	0.0009	1.67716993881825
8	interaction_0070	cell_pair_0003	0.0009	1.66766509005141
8	interaction_0042	cell_pair_0006	0.0009	1.66266125547509
8	interaction_0070	cell_pair_0001	0.0009	1.65764000520782
8	interaction_0041	cell_pair_0003	0.0009	1.65260121759652
8	interaction_0041	cell_pair_0001	0.0009	1.64247053731582
8	interaction_0070	cell_pair_0009	0.0009	1.64200835725712
8	interaction_0041	cell_pair_0009	0.0009	1.62667275260599
8	interaction_0062	cell_pair_0004	0.0009	1.61964776693088
8	interaction_0076	cell_pair_0002	0.0009	1.61494536693687
8	interaction_0077	cell_pair_0006	0.0009	1.57676397767313
8	interaction_0076	cell_pair_0003	0.0009	1.56657164062676
8	interaction_0076	cell_pair_0001	0.0009	1.55581615506164
8	interaction_0076	cell_pair_0009	0.0009	1.53903470297075
8	interaction_0062	cell_pair_0006	0.0009	1.52356195605701
8	interaction_0043	cell_pair_0004	0.0009	1.52004502403982
8	interaction_0181	cell_pair_0006	0.0009	1.49774008860909
8	interaction_0043	cell_pair_0006	0.0009	1.41683974191283
8	interaction_0062	cell_pair_0002	0.0009	1.40108430150501
8	interaction_0063	cell_pair_0006	0.0009	1.35670725293538
8	interaction_0062	cell_pair_0003	0.0009	1.34482849699744
8	interaction_0062	cell_pair_0001	0.0009	1.33227828305693
8	interaction_0043	cell_pair_0002	0.0009	1.28451413324425
8	interaction_0271	cell_pair_0006	0.0009	1.25640685379424
8	interaction_0044	cell_pair_0006	0.0009	1.23633953916837
8	interaction_0078	cell_pair_0004	0.0009	1.23081784186108
8	interaction_0043	cell_pair_0003	0.0009	1.22342254993494
8	interaction_0043	cell_pair_0001	0.0009	1.2097652659741
8	interaction_0078	cell_pair_0006	0.0009	1.10433665981474
8	interaction_0212	cell_pair_0002	0.0009	1.09220743809709
8	interaction_0271	cell_pair_0003	0.0009	0.997111720675174
8	interaction_0078	cell_pair_0002	0.0009	0.938097561074093
8	interaction_0181	cell_pair_0005	0.0009	0.878136766626948
8	interaction_0079	cell_pair_0006	0.0009	0.876566058751721
8	interaction_0078	cell_pair_0003	0.0009	0.859174455866435
8	interaction_0078	cell_pair_0001	0.0009	0.842375488206288
8	interaction_0181	cell_pair_0001	0.0009	0.74416109557041
8	interaction_0014	cell_pair_0001	0.0009	0.682573297347578
8	interaction_0014	cell_pair_0005	0.0009	0.61635769699669
8	interaction_0255	cell_pair_0008	0.0009	0.610700062134764
8	interaction_0268	cell_pair_0005	0.0009	0.598365205323645
8	interaction_0181	cell_pair_0004	0.0009	0.566571640626761
8	interaction_0180	cell_pair_0006	0.0009	0.553851968181126
8	interaction_0170	cell_pair_0008	0.0009	0.54794331129035
8	interaction_0014	cell_pair_0002	0.0009	0.54794331129035
8	interaction_0173	cell_pair_0008	0.0009	0.521050736900963
8	interaction_0265	cell_pair_0008	0.0009	0.473007567916174
8	interaction_0088	cell_pair_0005	0.0009	0.404903122145131
8	interaction_0148	cell_pair_0002	0.0009	0.380729448503549
8	interaction_0045	cell_pair_0004	0.0009	0.343692069179019
8	interaction_0270	cell_pair_0005	0.0009	0.341416524478722
8	interaction_0255	cell_pair_0009	0.0009	0.32883646422954
8	interaction_0272	cell_pair_0003	0.0009	0.32077347694587
8	interaction_0259	cell_pair_0005	0.0009	0.304511041809953
8	interaction_0080	cell_pair_0004	0.0009	0.272620454662992
8	interaction_0104	cell_pair_0001	0.0009	0.253384235800074
8	interaction_0265	cell_pair_0004	0.0009	0.237563718317676
8	interaction_0148	cell_pair_0001	0.0009	0.228972569760161
8	interaction_0244	cell_pair_0001	0.0009	0.225274929869569
8	interaction_0270	cell_pair_0006	0.0009	0.212880566344385
8	interaction_0270	cell_pair_0003	0.0009	0.196607044094818
8	interaction_0250	cell_pair_0003	0.0009	0.191562650700756
8	interaction_0014	cell_pair_0008	0.0009	0.185232254230161
8	interaction_0053	cell_pair_0004	0.0009	0.159629185821228
8	interaction_0148	cell_pair_0004	0.0009	0.12565110166152
8	interaction_0037	cell_pair_0004	0.0009	0.120351940365222
8	interaction_0229	cell_pair_0007	0.0009	0.11503324294624
8	interaction_0035	cell_pair_0004	0.0009	0.112366523072563
8	interaction_0045	cell_pair_0006	0.0009	0.0989584800881688
8	interaction_0248	cell_pair_0003	0.0009	0.094911647025467
8	interaction_0014	cell_pair_0003	0.0009	0.0881415968690176
8	interaction_0249	cell_pair_0005	0.0009	0.0621217119077975
8	interaction_0240	cell_pair_0003	0.0009	0.037030730944967
8	interaction_0014	cell_pair_0006	0.0009	0.037030730944967
8	interaction_0229	cell_pair_0004	0.0009	0.0257375614136083
8	interaction_0240	cell_pair_0007	0.0009	0.0143552929770701
8	interaction_0080	cell_pair_0006	0.0009	0.0143552929770701
8	interaction_0260	cell_pair_0004	0.0009	-0.00723156923107586
8	interaction_0261	cell_pair_0005	0.0009	-0.0174170530774094
8	interaction_0249	cell_pair_0008	0.0009	-0.0380063225797449
8	interaction_0055	cell_pair_0004	0.0009	-0.0424567992428948
8	interaction_0148	cell_pair_0007	0.0009	-0.0862010350493039
8	interaction_0089	cell_pair_0001	0.0009	-0.0877333719335504
8	interaction_0249	cell_pair_0004	0.0009	-0.0877333719335504
8	interaction_0053	cell_pair_0006	0.0009	-0.121863233373052
8	interaction_0170	cell_pair_0007	0.0009	-0.142417044615852
8	interaction_0131	cell_pair_0008	0.0009	-0.147202107181229
8	interaction_0240	cell_pair_0004	0.0009	-0.164884384741782
8	interaction_0037	cell_pair_0006	0.0009	-0.169744675832317
8	interaction_0170	cell_pair_0004	0.0009	-0.176250639691727
8	interaction_0035	cell_pair_0006	0.0009	-0.179514657013621
8	interaction_0261	cell_pair_0006	0.0009	-0.184424571137427
8	interaction_0173	cell_pair_0007	0.0009	-0.187707155126729
8	interaction_0240	cell_pair_0008	0.0009	-0.192645077942396
8	interaction_0261	cell_pair_0003	0.0009	-0.207561069935362
8	interaction_0173	cell_pair_0004	0.0009	-0.222632890549587
8	interaction_0250	cell_pair_0004	0.0009	-0.226003674888827
8	interaction_0148	cell_pair_0008	0.0009	-0.253257284222264
8	interaction_0045	cell_pair_0002	0.0009	-0.256700472111743
8	interaction_0248	cell_pair_0004	0.0009	-0.272297327162762
8	interaction_0240	cell_pair_0006	0.0009	-0.312939311660108
8	interaction_0250	cell_pair_0006	0.0009	-0.332789087519129
8	interaction_0248	cell_pair_0002	0.0009	-0.334607228958109
8	interaction_0229	cell_pair_0008	0.0009	-0.358453970912476
8	interaction_0080	cell_pair_0002	0.0009	-0.365871442474959
8	interaction_0055	cell_pair_0006	0.0009	-0.369594528517677
8	interaction_0260	cell_pair_0003	0.0009	-0.37145968073724
8	interaction_0002	cell_pair_0001	0.0009	-0.401634794676355
8	interaction_0046	cell_pair_0006	0.0009	-0.401634794676355
8	interaction_0045	cell_pair_0001	0.0009	-0.486004020632987
8	interaction_0240	cell_pair_0001	0.0009	-0.494109070270043
8	interaction_0081	cell_pair_0006	0.0009	-0.522840788813359
8	interaction_0198	cell_pair_0008	0.0009	-0.524915117051217
8	interaction_0053	cell_pair_0002	0.0009	-0.545824106814198
8	interaction_0172	cell_pair_0002	0.0009	-0.569179503480228
8	interaction_0080	cell_pair_0001	0.0009	-0.614845103115656
8	interaction_0035	cell_pair_0002	0.0009	-0.623709616662948
8	interaction_0240	cell_pair_0002	0.0009	-0.630393929968162
8	interaction_0179	cell_pair_0007	0.0009	-0.63710935733414
8	interaction_0253	cell_pair_0003	0.0009	-0.664288089679538
8	interaction_0229	cell_pair_0005	0.0009	-0.668868077782798
8	interaction_0020	cell_pair_0008	0.0009	-0.67116353577046
8	interaction_0179	cell_pair_0008	0.0009	-0.673462651860048
8	interaction_0018	cell_pair_0008	0.0009	-0.675765437729469
8	interaction_0054	cell_pair_0006	0.0009	-0.72499295250013
8	interaction_0247	cell_pair_0003	0.0009	-0.732164607902385
8	interaction_0184	cell_pair_0003	0.0009	-0.77595972578207
8	interaction_0241	cell_pair_0005	0.0009	-0.780908941753803
8	interaction_0038	cell_pair_0006	0.0009	-0.795859283219775
8	interaction_0106	cell_pair_0003	0.0009	-0.79836613883035
8	interaction_0036	cell_pair_0006	0.0009	-0.813499442355505
8	interaction_0196	cell_pair_0007	0.0009	-0.821126041830205
8	interaction_0184	cell_pair_0008	0.0009	-0.823677227359537
8	interaction_0053	cell_pair_0001	0.0009	-0.831357964441161
8	interaction_0251	cell_pair_0003	0.0009	-0.844250767322055
8	interaction_0012	cell_pair_0003	0.0009	-0.857259827883918
8	interaction_0184	cell_pair_0005	0.0009	-0.883635243308215
8	interaction_0192	cell_pair_0007	0.0009	-0.905088352974533
8	interaction_0252	cell_pair_0005	0.0009	-0.907792561902911
8	interaction_0020	cell_pair_0003	0.0009	-0.913216233857933
8	interaction_0245	cell_pair_0003	0.0009	-0.921390165303633
8	interaction_0201	cell_pair_0006	0.0009	-0.921390165303633
8	interaction_0221	cell_pair_0006	0.0009	-0.932361283124637
8	interaction_0219	cell_pair_0006	0.0009	-0.932361283124637
8	interaction_0004	cell_pair_0008	0.0009	-0.962969269055033
8	interaction_0021	cell_pair_0002	0.0009	-0.977099597889921
8	interaction_0226	cell_pair_0003	0.0009	-1.0086822430998
8	interaction_0131	cell_pair_0004	0.0009	-1.05889368905357
8	interaction_0197	cell_pair_0006	0.0009	-1.08008791132269
8	interaction_0252	cell_pair_0008	0.0009	-1.11091590140185
8	interaction_0021	cell_pair_0001	0.0009	-1.11716134423275
8	interaction_0056	cell_pair_0006	0.0009	-1.12029423371771
8	interaction_0195	cell_pair_0006	0.0009	-1.12029423371771
8	interaction_0192	cell_pair_0004	0.0009	-1.13606154957603
8	interaction_0252	cell_pair_0004	0.0009	-1.21759143507263
8	interaction_0225	cell_pair_0006	0.0009	-1.24127043154214
8	interaction_0004	cell_pair_0003	0.0009	-1.265344566521
8	interaction_0005	cell_pair_0002	0.0009	-1.34739878240348
8	interaction_0090	cell_pair_0003	0.0009	-1.35107444054688
8	interaction_0179	cell_pair_0004	0.0009	-1.43050890804128
8	interaction_0106	cell_pair_0004	0.0009	-1.51870105845243
8	interaction_0005	cell_pair_0001	0.0009	-1.53115605702536
8	interaction_0253	cell_pair_0004	0.0009	-1.53533173299656
8	interaction_0251	cell_pair_0004	0.0009	-1.65744525452268
8	interaction_0132	cell_pair_0002	0.0009	-1.66657626627481
8	interaction_0090	cell_pair_0008	0.0009	-1.74661576419993
8	interaction_0090	cell_pair_0006	0.0009	-1.77595972578207
8	interaction_0253	cell_pair_0006	0.0009	-1.8211260418302
8	interaction_0251	cell_pair_0002	0.0009	-1.82623293226329
8	interaction_0179	cell_pair_0001	0.0009	-1.88896868761126
8	interaction_0060	cell_pair_0009	0.01	2.06004738366994
8	interaction_0043	cell_pair_0009	0.01	1.18840092460321
8	interaction_0174	cell_pair_0001	0.01	1.0264459803038
8	interaction_0183	cell_pair_0003	0.01	0.811471030529836
8	interaction_0181	cell_pair_0007	0.01	0.74416109557041
8	interaction_0181	cell_pair_0008	0.01	0.565597175854225
8	interaction_0168	cell_pair_0001	0.01	-0.0923401721467106
8	interaction_0045	cell_pair_0003	0.01	-0.442222328605074
8	interaction_0037	cell_pair_0002	0.01	-0.610433188237274
8	interaction_0240	cell_pair_0005	0.01	-0.698997743967186
8	interaction_0035	cell_pair_0001	0.01	-0.926865295369785
8	interaction_0192	cell_pair_0008	0.01	-1.12973392960402
8	interaction_0078	cell_pair_0009	0.02	0.814755482809874
8	interaction_0246	cell_pair_0005	0.03	-0.988504361162171
8	interaction_0183	cell_pair_0006	0.04	0.703986603863431
8	interaction_0080	cell_pair_0003	0.04	-0.567040592723894
8	interaction_0055	cell_pair_0002	0.04	-0.891642821909581
8	interaction_0172	cell_pair_0001	0.04	-0.926865295369785
8	interaction_0184	cell_pair_0004	0.04	-1.10780328953451
8	interaction_0194	cell_pair_0007	0.05	0.989139007368233
8	interaction_0014	cell_pair_0009	0.05	0.173767067736706
8	interaction_0184	cell_pair_0006	0.05	-1.09541956507868
9	interaction_0058	cell_pair_0007	0.0009	4.96180851473748
9	interaction_0058	cell_pair_0004	0.0009	4.85598969730848
9	interaction_0058	cell_pair_0006	0.0009	4.83895176695194
9	interaction_0059	cell_pair_0006	0.0009	4.83243435430701
9	interaction_0058	cell_pair_0002	0.0009	4.83005245627156
9	interaction_0058	cell_pair_0001	0.0009	4.82369841678734
9	interaction_0058	cell_pair_0003	0.0009	4.82298501854688
9	interaction_0058	cell_pair_0009	0.0009	4.81670209431686
9	interaction_0059	cell_pair_0003	0.0009	4.81449915407035
9	interaction_0058	cell_pair_0008	0.0009	4.81352468929781
9	interaction_0049	cell_pair_0007	0.0009	4.74722625568983
9	interaction_0051	cell_pair_0007	0.0009	4.65821148275179
9	interaction_0049	cell_pair_0004	0.0009	4.6236913123535
9	interaction_0049	cell_pair_0006	0.0009	4.603656014502
9	interaction_0050	cell_pair_0006	0.0009	4.59604063267114
9	interaction_0049	cell_pair_0002	0.0009	4.59317446882282
9	interaction_0049	cell_pair_0001	0.0009	4.585743748966
9	interaction_0049	cell_pair_0003	0.0009	4.58490238717541
9	interaction_0049	cell_pair_0009	0.0009	4.57742882803575
9	interaction_0050	cell_pair_0003	0.0009	4.57488865836311
9	interaction_0049	cell_pair_0008	0.0009	4.5737380630589
9	interaction_0051	cell_pair_0004	0.0009	4.52644446459013
9	interaction_0051	cell_pair_0006	0.0009	4.50500167110221
9	interaction_0052	cell_pair_0006	0.0009	4.49684579012695
9	interaction_0051	cell_pair_0002	0.0009	4.4937754084607
9	interaction_0051	cell_pair_0001	0.0009	4.4858132115963
9	interaction_0051	cell_pair_0003	0.0009	4.48491148691083
9	interaction_0051	cell_pair_0009	0.0009	4.47690008320375
9	interaction_0052	cell_pair_0003	0.0009	4.47417642564478
9	interaction_0051	cell_pair_0008	0.0009	4.47294260360046
9	interaction_0231	cell_pair_0004	0.0009	3.62982287039986
9	interaction_0231	cell_pair_0007	0.0009	3.60584986719498
9	interaction_0224	cell_pair_0004	0.0009	3.60395267610591
9	interaction_0231	cell_pair_0003	0.0009	3.59836520532364
9	interaction_0231	cell_pair_0008	0.0009	3.59215800212536
9	interaction_0232	cell_pair_0008	0.0009	3.59179907811781
9	interaction_0231	cell_pair_0001	0.0009	3.59167941693574
9	interaction_0231	cell_pair_0002	0.0009	3.58159227883601
9	interaction_0231	cell_pair_0006	0.0009	3.58038671760526
9	interaction_0114	cell_pair_0002	0.0009	3.1196881745192
9	interaction_0114	cell_pair_0002	0.0009	3.1196881745192
9	interaction_0060	cell_pair_0007	0.0009	3.0686708106651
9	interaction_0068	cell_pair_0007	0.0009	2.86809407991528
9	interaction_0074	cell_pair_0007	0.0009	2.83228243570098
9	interaction_0076	cell_pair_0007	0.0009	2.7057567820498
9	interaction_0070	cell_pair_0007	0.0009	2.69510298564048
9	interaction_0041	cell_pair_0007	0.0009	2.69309661038579
9	interaction_0062	cell_pair_0007	0.0009	2.6507645591169
9	interaction_0060	cell_pair_0004	0.0009	2.62877359520165
9	interaction_0186	cell_pair_0005	0.0009	2.61847360308248
9	interaction_0060	cell_pair_0006	0.0009	2.54744982914397
9	interaction_0061	cell_pair_0006	0.0009	2.51525829027167
9	interaction_0060	cell_pair_0002	0.0009	2.5033487351675
9	interaction_0162	cell_pair_0005	0.0009	2.50309426915734
9	interaction_0094	cell_pair_0007	0.0009	2.48979980291652
9	interaction_0060	cell_pair_0001	0.0009	2.47118746038699
9	interaction_0060	cell_pair_0003	0.0009	2.46754034205384
9	interaction_0060	cell_pair_0009	0.0009	2.4350951516201
9	interaction_0061	cell_pair_0003	0.0009	2.4235781709818
9	interaction_0060	cell_pair_0008	0.0009	2.41845983758099
9	interaction_0186	cell_pair_0004	0.0009	2.39698145949187
9	interaction_0043	cell_pair_0007	0.0009	2.36737106564853
9	interaction_0068	cell_pair_0004	0.0009	2.34964835324329
9	interaction_0165	cell_pair_0008	0.0009	2.32998464975842
9	interaction_0164	cell_pair_0004	0.0009	2.32941067121857
9	interaction_0186	cell_pair_0007	0.0009	2.32941067121857
9	interaction_0160	cell_pair_0006	0.0009	2.32279345233062
9	interaction_0165	cell_pair_0004	0.0009	2.30392683648069
9	interaction_0167	cell_pair_0004	0.0009	2.30392683648069
9	interaction_0186	cell_pair_0008	0.0009	2.30246528733241
9	interaction_0074	cell_pair_0004	0.0009	2.29777835515853
9	interaction_0162	cell_pair_0009	0.0009	2.29189819604668
9	interaction_0165	cell_pair_0007	0.0009	2.27917410848905
9	interaction_0167	cell_pair_0007	0.0009	2.27917410848905
9	interaction_0164	cell_pair_0007	0.0009	2.26723614181241
9	interaction_0188	cell_pair_0005	0.0009	2.26393580857533
9	interaction_0068	cell_pair_0006	0.0009	2.25005202530037
9	interaction_0165	cell_pair_0005	0.0009	2.24853483613868
9	interaction_0167	cell_pair_0005	0.0009	2.24853483613868
9	interaction_0161	cell_pair_0008	0.0009	2.23970353548848
9	interaction_0162	cell_pair_0007	0.0009	2.23542072263744
9	interaction_0164	cell_pair_0003	0.0009	2.22156778853841
9	interaction_0160	cell_pair_0003	0.0009	2.21754093986252
9	interaction_0167	cell_pair_0008	0.0009	2.21723071622067
9	interaction_0165	cell_pair_0003	0.0009	2.21350281998392
9	interaction_0069	cell_pair_0006	0.0009	2.2103888644454
9	interaction_0165	cell_pair_0001	0.0009	2.20851725980554
9	interaction_0167	cell_pair_0001	0.0009	2.20851725980554
9	interaction_0187	cell_pair_0008	0.0009	2.202260983562
9	interaction_0165	cell_pair_0006	0.0009	2.20163386116965
9	interaction_0068	cell_pair_0002	0.0009	2.19566256285592
9	interaction_0074	cell_pair_0006	0.0009	2.1947174628936
9	interaction_0094	cell_pair_0004	0.0009	2.16960436691696
9	interaction_0174	cell_pair_0003	0.0009	2.16896288400693
9	interaction_0068	cell_pair_0001	0.0009	2.15607296095057
9	interaction_0075	cell_pair_0006	0.0009	2.1534810985137
9	interaction_0068	cell_pair_0003	0.0009	2.15120939288489
9	interaction_0074	cell_pair_0002	0.0009	2.13815914522947
9	interaction_0194	cell_pair_0004	0.0009	2.11935617703968
9	interaction_0078	cell_pair_0007	0.0009	2.11869195279181
9	interaction_0093	cell_pair_0005	0.0009	2.11236652307256
9	interaction_0076	cell_pair_0004	0.0009	2.11103131238874
9	interaction_0068	cell_pair_0009	0.0009	2.11069731654493
9	interaction_0093	cell_pair_0004	0.0009	2.09895848008817
9	interaction_0074	cell_pair_0001	0.0009	2.09659920721425
9	interaction_0069	cell_pair_0003	0.0009	2.0962618530584
9	interaction_0070	cell_pair_0004	0.0009	2.09491164702547
9	interaction_0074	cell_pair_0003	0.0009	2.09186905530185
9	interaction_0041	cell_pair_0004	0.0009	2.09186905530185
9	interaction_0068	cell_pair_0008	0.0009	2.09017594979021
9	interaction_0074	cell_pair_0009	0.0009	2.0496307677246
9	interaction_0075	cell_pair_0003	0.0009	2.03456789281821
9	interaction_0074	cell_pair_0008	0.0009	2.02786177535451
9	interaction_0062	cell_pair_0004	0.0009	2.02715405150373
9	interaction_0076	cell_pair_0006	0.0009	1.99276843076892
9	interaction_0070	cell_pair_0006	0.0009	1.97526332167849
9	interaction_0272	cell_pair_0006	0.0009	1.97232504155715
9	interaction_0041	cell_pair_0006	0.0009	1.97195733541501
9	interaction_0077	cell_pair_0006	0.0009	1.9452331231349
9	interaction_0071	cell_pair_0006	0.0009	1.92751724619848
9	interaction_0076	cell_pair_0002	0.0009	1.92751724619848
9	interaction_0203	cell_pair_0003	0.0009	1.9271379389685
9	interaction_0042	cell_pair_0006	0.0009	1.92409988564074
9	interaction_0070	cell_pair_0002	0.0009	1.90919706299169
9	interaction_0041	cell_pair_0002	0.0009	1.90573597766703
9	interaction_0062	cell_pair_0006	0.0009	1.90149445504757
9	interaction_0076	cell_pair_0001	0.0009	1.87931367631089
9	interaction_0076	cell_pair_0003	0.0009	1.87381319835909
9	interaction_0070	cell_pair_0001	0.0009	1.86076420262883
9	interaction_0041	cell_pair_0001	0.0009	1.8571848057912
9	interaction_0070	cell_pair_0003	0.0009	1.85519240795915
9	interaction_0045	cell_pair_0007	0.0009	1.85319725477036
9	interaction_0041	cell_pair_0003	0.0009	1.85119933859329
9	interaction_0063	cell_pair_0006	0.0009	1.85119933859329
9	interaction_0265	cell_pair_0005	0.0009	1.84639302085236
9	interaction_0080	cell_pair_0007	0.0009	1.84478735007906
9	interaction_0062	cell_pair_0002	0.0009	1.83187724119167
9	interaction_0076	cell_pair_0009	0.0009	1.82456421208983
9	interaction_0035	cell_pair_0007	0.0009	1.82374936030827
9	interaction_0077	cell_pair_0003	0.0009	1.80694266457776
9	interaction_0070	cell_pair_0009	0.0009	1.80487960825467
9	interaction_0041	cell_pair_0009	0.0009	1.8011586560937
9	interaction_0076	cell_pair_0008	0.0009	1.799087306074
9	interaction_0053	cell_pair_0007	0.0009	1.79493566280354
9	interaction_0071	cell_pair_0003	0.0009	1.78701447377343
9	interaction_0042	cell_pair_0003	0.0009	1.78324709737812
9	interaction_0062	cell_pair_0001	0.0009	1.78073003647638
9	interaction_0070	cell_pair_0008	0.0009	1.77946985729517
9	interaction_0037	cell_pair_0007	0.0009	1.77694619185709
9	interaction_0041	cell_pair_0008	0.0009	1.77568270173906
9	interaction_0062	cell_pair_0003	0.0009	1.77483975982733
9	interaction_0055	cell_pair_0007	0.0009	1.72944400683366
9	interaction_0047	cell_pair_0007	0.0009	1.72813820341893
9	interaction_0062	cell_pair_0009	0.0009	1.72159139877538
9	interaction_0086	cell_pair_0007	0.0009	1.72159139877538
9	interaction_0063	cell_pair_0003	0.0009	1.70265754339091
9	interaction_0112	cell_pair_0005	0.0009	1.70177082237904
9	interaction_0062	cell_pair_0008	0.0009	1.69465736554709
9	interaction_0043	cell_pair_0004	0.0009	1.56315813040281
9	interaction_0194	cell_pair_0008	0.0009	1.54843662469604
9	interaction_0181	cell_pair_0003	0.0009	1.52757083683282
9	interaction_0271	cell_pair_0006	0.0009	1.45522857111714
9	interaction_0212	cell_pair_0002	0.0009	1.44413695658759
9	interaction_0043	cell_pair_0006	0.0009	1.387362540836
9	interaction_0181	cell_pair_0006	0.0009	1.37851162325373
9	interaction_0044	cell_pair_0006	0.0009	1.31440650755482
9	interaction_0043	cell_pair_0002	0.0009	1.2862897581341
9	interaction_0043	cell_pair_0001	0.0009	1.21101219348551
9	interaction_0043	cell_pair_0003	0.0009	1.202260983562
9	interaction_0043	cell_pair_0009	0.0009	1.12300395405482
9	interaction_0078	cell_pair_0004	0.0009	1.09693648250296
9	interaction_0044	cell_pair_0003	0.0009	1.09423606984577
9	interaction_0043	cell_pair_0008	0.0009	1.08133962745194
9	interaction_0181	cell_pair_0005	0.0009	1.02502879449152
9	interaction_0202	cell_pair_0008	0.0009	1.01934608880481
9	interaction_0194	cell_pair_0007	0.0009	1.01292617444427
9	interaction_0268	cell_pair_0005	0.0009	1.00863030514344
9	interaction_0181	cell_pair_0007	0.0009	0.989865622866287
9	interaction_0183	cell_pair_0003	0.0009	0.86235219953202
9	interaction_0271	cell_pair_0003	0.0009	0.858378925082071
9	interaction_0002	cell_pair_0001	0.0009	0.849599011151452
9	interaction_0078	cell_pair_0006	0.0009	0.847195186589395
9	interaction_0180	cell_pair_0006	0.0009	0.819668183496456
9	interaction_0259	cell_pair_0005	0.0009	0.760433874670112
9	interaction_0079	cell_pair_0006	0.0009	0.739848102699327
9	interaction_0183	cell_pair_0004	0.0009	0.717210299019596
9	interaction_0078	cell_pair_0002	0.0009	0.698662999885884
9	interaction_0183	cell_pair_0006	0.0009	0.689746438493556
9	interaction_0181	cell_pair_0001	0.0009	0.643394453479892
9	interaction_0183	cell_pair_0007	0.0009	0.599317793698226
9	interaction_0183	cell_pair_0008	0.0009	0.585923976958601
9	interaction_0194	cell_pair_0003	0.0009	0.584000383285773
9	interaction_0078	cell_pair_0001	0.0009	0.583037623796664
9	interaction_0014	cell_pair_0001	0.0009	0.575312330687437
9	interaction_0078	cell_pair_0003	0.0009	0.569491091958716
9	interaction_0181	cell_pair_0004	0.0009	0.567545447643747
9	interaction_0014	cell_pair_0002	0.0009	0.535057594894842
9	interaction_0240	cell_pair_0004	0.0009	0.517023672064581
9	interaction_0180	cell_pair_0003	0.0009	0.498761465671852
9	interaction_0045	cell_pair_0004	0.0009	0.49467161164755
9	interaction_0270	cell_pair_0005	0.0009	0.490570130446201
9	interaction_0080	cell_pair_0004	0.0009	0.473007567916174
9	interaction_0014	cell_pair_0005	0.0009	0.418999465431266
9	interaction_0035	cell_pair_0004	0.0009	0.417920007811965
9	interaction_0079	cell_pair_0003	0.0009	0.398350370345965
9	interaction_0240	cell_pair_0003	0.0009	0.377401430785794
9	interaction_0078	cell_pair_0008	0.0009	0.377401430785794
9	interaction_0053	cell_pair_0004	0.0009	0.339137384919585
9	interaction_0265	cell_pair_0008	0.0009	0.32883646422954
9	interaction_0268	cell_pair_0009	0.0009	0.31034012061215
9	interaction_0272	cell_pair_0003	0.0009	0.306845500314283
9	interaction_0037	cell_pair_0004	0.0009	0.2904244038653
9	interaction_0244	cell_pair_0001	0.0009	0.265436896049098
9	interaction_0117	cell_pair_0005	0.0009	0.227741075839128
9	interaction_0104	cell_pair_0001	0.0009	0.209141397838592
9	interaction_0240	cell_pair_0007	0.0009	0.195347598322219
9	interaction_0088	cell_pair_0005	0.0009	0.16478627814334
9	interaction_0270	cell_pair_0006	0.0009	0.160920188181103
9	interaction_0270	cell_pair_0003	0.0009	0.15704371014558
9	interaction_0055	cell_pair_0004	0.0009	0.153156788061421
9	interaction_0086	cell_pair_0004	0.0009	0.12961273813047
9	interaction_0240	cell_pair_0006	0.0009	0.126972856257766
9	interaction_0261	cell_pair_0005	0.0009	0.121678556588252
9	interaction_0148	cell_pair_0002	0.0009	0.10969486482593
9	interaction_0220	cell_pair_0001	0.0009	0.102993993323326
