parameter_index	solver_family_id	progress_index	normalised_distance_like_value
2060	1	2	0.057583640138296005
2061	0	0	0.6337168071250721
2061	0	1	0.5734412511883856
2061	0	2	0.4707444149873752
2061	1	0	0.4076561989600684
2061	1	1	0.025824819065949314
2061	1	2	0.025263601012670014
2062	0	0	0.639082067290446
2062	0	1	0.591161231546859
2062	0	2	0.452456580733138
2062	1	0	0.4849340309127818
2062	1	1	0.10690483604090935
2062	1	2	0.10677206696273919
2063	0	0	0.5878854957855006
2063	0	1	0.571627889574132
2063	0	2	0.49222641851474425
2063	1	0	0.47255078371996817
2063	1	1	0.0488514792962743
2063	1	2	0.04888032200608006
2064	0	0	0.5565650701758429
2064	0	1	0.5240375987725592
2064	0	2	0.3893000651891276
2064	1	0	0.4491861312039563
2064	1	1	0.06122490721717354
2064	1	2	0.06121732040357944
2065	0	0	0.586388446142073
2065	0	1	0.5822272930154027
2065	0	2	0.49480703544838445
2065	1	0	0.4865435169989173
2065	1	1	0.04495133401969864
2065	1	2	0.04496816165899439
2066	0	0	0.5759373766010558
2066	0	1	0.5577527043363325
2066	0	2	0.39574161329413093
2066	1	0	0.4115821492030628
2066	1	1	0.04512882686217408
2066	1	2	0.04512017601034636
2067	0	0	0.54378028044557
2067	0	1	0.5297804017298744
2067	0	2	0.42673405522394775
2067	1	0	0.47841091726267637
2067	1	1	0.12156369825067789
2067	1	2	0.12159677293429659
2068	0	0	0.6087161823940661
2068	0	1	0.5952578667077759
2068	0	2	0.4375280748572149
2068	1	0	0.48684780558386304
2068	1	1	0.029195281403366177
2068	1	2	0.02919458236034979
2069	0	0	0.6361561747499331
2069	0	1	0.6267340205066154
2069	0	2	0.46119489471944786
2069	1	0	0.3908107169198575
2069	1	1	0.02952587810871285
2069	1	2	0.02953029516356144
2070	0	0	0.502097790869631
2070	0	1	0.5024179953694193
2070	0	2	0.39241180723354174
2070	1	0	0.4676934732069597
2070	1	1	0.020062844321055637
2070	1	2	0.020149165836711946
2071	0	0	0.5268157567024249
2071	0	1	0.5245974265256252
2071	0	2	0.4864496523762494
2071	1	0	0.46258061395397687
2071	1	1	0.037194230244604734
2071	1	2	0.03769533982978718
2072	0	0	0.6150637362089972
2072	0	1	0.602160863093732
2072	0	2	0.41853033042949206
2072	1	0	0.45781132028562915
2072	1	1	0.0329173152392572
2072	1	2	0.032960354890342825
2073	0	0	0.5844148723840903
2073	0	1	0.519727481832573
2073	0	2	0.4639596075724124
2073	1	0	0.4710425638655777
2073	1	1	0.06664894748929344
2073	1	2	0.06667700075548588
2074	0	0	0.5673575889294803
2074	0	1	0.5880222935958996
2074	0	2	0.4758407120436131
2074	1	0	0.4275545448589962
2074	1	1	0.05020009142314387
2074	1	2	0.05020009147795547
2075	0	0	0.4940976338965408
2075	0	1	0.49900523816021597
2075	0	2	0.4528240783143656
2075	1	0	0.4654203268489286
2075	1	1	0.022946740818272193
2075	1	2	0.022966563356858344
2076	0	0	0.5190768064057694
2076	0	1	0.5044686460238473
2076	0	2	0.4181448484672723
2076	1	0	0.4678550311515626
2076	1	1	0.029326957817554872
2076	1	2	0.029329437160376726
2077	0	0	0.5167600345624517
2077	0	1	0.5032341043938818
2077	0	2	0.40315979175910555
2077	1	0	0.47442956146944265
2077	1	1	0.02999823570620988
2077	1	2	0.02998067824159012
2078	0	0	0.4956595489077117
2078	0	1	0.4956593806537624
2078	0	2	0.4926974877630133
2078	1	0	0.4639551950652089
2078	1	1	0.05658970565816032
2078	1	2	0.05658923529810457
2079	0	0	0.46334268008083546
2079	0	1	0.4572644204515919
2079	0	2	0.44843844046755577
2079	1	0	0.47678564116723654
2079	1	1	0.050760870357941135
2079	1	2	0.05081535255945373
2080	0	0	0.6051814482096607
2080	0	1	0.5676987251645701
2080	0	2	0.4402412962460018
2080	1	0	0.3562209092726031
2080	1	1	0.027637602338795447
2080	1	2	0.027817509170296656
2081	0	0	0.655300070566585
2081	0	1	0.6466867954164747
2081	0	2	0.4701891230378041
2081	1	0	0.43142999180303665
2081	1	1	0.05709586424423445
2081	1	2	0.05695878324590968
2082	0	0	0.6157658038694593
2082	0	1	0.6172145912859073
2082	0	2	0.4181612377126517
2082	1	0	0.31863600834714767
2082	1	1	0.03894143801332575
2082	1	2	0.03896398474376582
2083	0	0	0.7337486142340731
2083	0	1	0.7335684990187699
2083	0	2	0.46900956118367876
2083	1	0	0.4217685778851106
2083	1	1	0.08371990509838066
2083	1	2	0.0837276920836367
2084	0	0	0.6697953974498173
2084	0	1	0.6129817975223746
2084	0	2	0.4167660447770728
2084	1	0	0.4672434463808702
2084	1	1	0.02280387864688678
2084	1	2	0.022803876806609807
2085	0	0	0.6865034229637023
2085	0	1	0.7022663962904847
2085	0	2	0.4364734631298556
2085	1	0	0.48767288577431966
2085	1	1	0.15781701790291486
2085	1	2	0.15781701114348162
2086	0	0	0.5620780509544849
2086	0	1	0.5487230553168255
2086	0	2	0.4878077904720443
2086	1	0	0.45210923029808237
2086	1	1	0.15033442256104718
2086	1	2	0.1503510976153083
2087	0	0	0.819661996719153
2087	0	1	0.8188330138263492
2087	0	2	0.486306769491754
2087	1	0	0.4922049021916589
2087	1	1	0.04766384646276434
2087	1	2	0.04766385103695564
2088	0	0	0.6468586175975475
2088	0	1	0.6276223803633899
2088	0	2	0.44516262573708626
2088	1	0	0.4583268333429927
2088	1	1	0.04749034740813603
2088	1	2	0.048741437822124645
2089	0	0	0.6034918029845392
2089	0	1	0.5916198594198869
2089	0	2	0.41942996718492015
2089	1	0	0.48208168402747037
2089	1	1	0.10964101907399522
2089	1	2	0.10950387113703369
2090	0	0	0.7194324724660475
2090	0	1	0.718354898553059
2090	0	2	0.4685047119929808
2090	1	0	0.4798558378001918
2090	1	1	0.03387855752671015
2090	1	2	0.03386201588028401
2091	0	0	0.6029607509418106
2091	0	1	0.5956742141840299
2091	0	2	0.4700057910995448
2091	1	0	0.4606910143035316
2091	1	1	0.05301582426233163
2091	1	2	0.05301342994968916
2092	0	0	0.6853441452582414
2092	0	1	0.6649355711494739
2092	0	2	0.42933981196439785
2092	1	0	0.4310055233562316
2092	1	1	0.0708644407782061
2092	1	2	0.07085528922339383
2093	0	0	0.569359167445442
2093	0	1	0.5459664161984039
2093	0	2	0.42886935522179703
2093	1	0	0.35715040841742457
2093	1	1	0.026508791551354563
2093	1	2	0.026511370043708626
2094	0	0	0.6697202379188985
2094	0	1	0.6413425820913838
2094	0	2	0.45127020390917233
2094	1	0	0.4878274541001971
2094	1	1	0.06704423098281231
2094	1	2	0.06704042266821393
2095	0	0	0.5944026412810204
2095	0	1	0.5799893032362169
2095	0	2	0.45596464667773723
2095	1	0	0.48622379357260476
2095	1	1	0.09885317615843152
2095	1	2	0.09888392833959106
2096	0	0	0.6147946541607745
2096	0	1	0.5655792150757657
2096	0	2	0.3932723886031082
2096	1	0	0.4234461712065832
2096	1	1	0.04191825694146255
2096	1	2	0.04190579831726089
2097	0	0	0.7259693434348056
2097	0	1	0.636529949789769
2097	0	2	0.42428294612950407
2097	1	0	0.4194113934888988
2097	1	1	0.04080851114304197
2097	1	2	0.04080400497153082
2098	0	0	0.5214876577441636
2098	0	1	0.5214845276545239
2098	0	2	0.4518260274578785
2098	1	0	0.42717222566241647
2098	1	1	0.02723602809202387
2098	1	2	0.028819861927862747
2099	0	0	0.4715636094125788
2099	0	1	0.4615541364308572
2099	0	2	0.46023681617744117
2099	1	0	0.4582462044622795
2099	1	1	0.02977416735462919
2099	1	2	0.029692268750291823
2100	0	0	0.512906879454186
2100	0	1	0.5127568395281804
2100	0	2	0.4604005302615944
2100	1	0	0.44323753476345035
2100	1	1	0.02324428249644743
2100	1	2	0.03996353739388189
2101	0	0	0.49643915326407617
2101	0	1	0.5233627041473992
2101	0	2	0.4564587149336144
2101	1	0	0.3775940139405485
2101	1	1	0.03665026641551836
2101	1	2	0.036670909339526755
2102	0	0	0.5652508788370473
2102	0	1	0.5165281803121926
2102	0	2	0.41957203377253605
2102	1	0	0.4903529583778254
2102	1	1	0.033000756850857405
2102	1	2	0.033006227575239674
2103	0	0	0.5286739009601249
2103	0	1	0.5193571064099912
2103	0	2	0.45913227238148746
2103	1	0	0.3763686126706129
2103	1	1	0.024459797479038994
2103	1	2	0.026249943674028026
2104	0	0	0.613874416698656
2104	0	1	0.6107189161204939
2104	0	2	0.408145715899364
2104	1	0	0.48001852413599866
2104	1	1	0.03740581006226544
2104	1	2	0.03759666339259024
2105	0	0	0.5747468918176275
2105	0	1	0.5652697218077976
2105	0	2	0.4297502678400664
2105	1	0	0.47160629504067086
2105	1	1	0.04478282988430628
2105	1	2	0.04478282346327993
2106	0	0	0.6257505040420456
2106	0	1	0.624916625030893
2106	0	2	0.4584429728849254
2106	1	0	0.43638963452066976
2106	1	1	0.040388681723920364
2106	1	2	0.04043535583138992
2107	0	0	0.6415399069017713
2107	0	1	0.6258170908506757
2107	0	2	0.47994558638511575
2107	1	0	0.48534949202893013
2107	1	1	0.15969876805053657
2107	1	2	0.15969876418495887
2108	0	0	0.5560051284238821
2108	0	1	0.5405296728347202
2108	0	2	0.4238880452745431
2108	1	0	0.472883413478565
2108	1	1	0.04276000666831267
2108	1	2	0.04276034254431428
2109	0	0	0.5974832247726678
2109	0	1	0.5811843015492129
2109	0	2	0.41634634300039797
2109	1	0	0.4776967451206099
2109	1	1	0.05510753964797979
2109	1	2	0.055102569291899245
2110	0	0	0.5108322226656034
2110	0	1	0.510055340625749
2110	0	2	0.4780389212708682
2110	1	0	0.4006662515255014
2110	1	1	0.01955953068932803
2110	1	2	0.01955618851805485
2111	0	0	0.5978158970134051
2111	0	1	0.5946405102418737
2111	0	2	0.4029399737855099
2111	1	0	0.46534519795874996
2111	1	1	0.0536923337247983
2111	1	2	0.05398198152217784
2112	0	0	0.5778480049430512
2112	0	1	0.5905270652217306
2112	0	2	0.4367300750723383
2112	1	0	0.4721890156091865
2112	1	1	0.056323598763853136
2112	1	2	0.056323589394239204
2113	0	0	0.5086137311673791
2113	0	1	0.4908354806981483
2113	0	2	0.40840685625500983
2113	1	0	0.43979083738184216
2113	1	1	0.04923746901684971
2113	1	2	0.0491904691715135
2114	0	0	0.5967867367168943
2114	0	1	0.5674485632474193
2114	0	2	0.47837550085893266
2114	1	0	0.4459771845834607
2114	1	1	0.20928046776216838
2114	1	2	0.23716715164280697
2115	0	0	0.6154531871161544
2115	0	1	0.5901271579556044
2115	0	2	0.4454789550126469
2115	1	0	0.4713109220759687
2115	1	1	0.02678877631798525
2115	1	2	0.02689051838327021
2116	0	0	0.6015177615409957
2116	0	1	0.6225492354302273
2116	0	2	0.4334826687849531
2116	1	0	0.3893994118857939
2116	1	1	0.06111836384446795
2116	1	2	0.061127957883163025
2117	0	0	0.5574773464682148
2117	0	1	0.5533055904795359
2117	0	2	0.38181835976576983
2117	1	0	0.35241721575446494
2117	1	1	0.029449984718193323
2117	1	2	0.029418797973592606
2118	0	0	0.6314595811217196
2118	0	1	0.6127735069724738
2118	0	2	0.4831509254807047
2118	1	0	0.4631657690501526
2118	1	1	0.02796177835022992
2118	1	2	0.027959414792538925
2119	0	0	0.503857692961045
2119	0	1	0.5038576909004653
2119	0	2	0.4755213960821827
2119	1	0	0.456046608853816
2119	1	1	0.05537923301034922
2119	1	2	0.05537923332813041
2120	0	0	0.6873125113981168
2120	0	1	0.655311690880961
2120	0	2	0.3635534864204485
2120	1	0	0.38213888685018826
2120	1	1	0.02818592218009862
2120	1	2	0.028242897033444903
2121	0	0	0.49531139862811147
2121	0	1	0.4953067351793832
2121	0	2	0.4082151955716493
2121	1	0	0.49125908124723694
2121	1	1	0.035504883429004694
2121	1	2	0.035497598565721974
2122	0	0	0.6041102491686394
2122	0	1	0.5489915202476637
2122	0	2	0.4678244688344099
2122	1	0	0.44877983300006913
2122	1	1	0.03385468279854821
2122	1	2	0.033867122289727394
2123	0	0	0.5049711916336963
2123	0	1	0.5015382921913113
2123	0	2	0.47834861887647884
2123	1	0	0.44657966810832844
2123	1	1	0.04108379022820989
2123	1	2	0.04102510970713355
2124	0	0	0.6626697534137993
2124	0	1	0.5986572418776959
2124	0	2	0.4485080575129209
2124	1	0	0.4639524897556192
2124	1	1	0.03706547794320533
2124	1	2	0.03678307934476599
2125	0	0	0.5857684437420538
2125	0	1	0.5991946213065209
2125	0	2	0.4658550908231615
2125	1	0	0.45596659379238696
2125	1	1	0.08384400297752494
2125	1	2	0.08384557485740726
2126	0	0	0.6185704064749762
2126	0	1	0.588308002058082
2126	0	2	0.4646123594216631
2126	1	0	0.45530808540219786
2126	1	1	0.05119392798885164
2126	1	2	0.052338511172974
2127	0	0	0.7408294522029804
2127	0	1	0.6498731768902493
2127	0	2	0.45118916088469446
2127	1	0	0.4716229309221155
2127	1	1	0.0519950844269982
2127	1	2	0.0521882562862616
2128	0	0	0.6433252639231055
2128	0	1	0.6393619386396446
2128	0	2	0.46991022679074596
2128	1	0	0.4691341304585063
2128	1	1	0.03232224626597882
2128	1	2	0.03199719935114345
2129	0	0	0.5967416745066296
2129	0	1	0.5956076676708908
2129	0	2	0.4625582428296101
2129	1	0	0.4652613932926331
2129	1	1	0.0278465877494066
2129	1	2	0.027858556778859955
2130	0	0	0.5483568110975816
2130	0	1	0.511157895477278
2130	0	2	0.4841948156060402
2130	1	0	0.4118904053886936
2130	1	1	0.019278332253481023
2130	1	2	0.019293279984670356
2131	0	0	0.6912724900981528
2131	0	1	0.6287120549090582
2131	0	2	0.4692471379245111
2131	1	0	0.4245394380155842
2131	1	1	0.03224391509024839
2131	1	2	0.03860356482177492
2132	0	0	0.627006186936051
2132	0	1	0.6188386849541103
2132	0	2	0.3529650989373846
2132	1	0	0.44334853670874913
2132	1	1	0.06142899165131592
2132	1	2	0.061712449820912396
2133	0	0	0.5866223236127723
2133	0	1	0.567092272618861
2133	0	2	0.455396162316559
2133	1	0	0.45566330474375866
2133	1	1	0.049174859259626336
2133	1	2	0.04916816747999912
2134	0	0	0.5358946108243282
2134	0	1	0.5677092891547921
2134	0	2	0.4661528733878324
2134	1	0	0.4115340402168163
2134	1	1	0.02057044873102333
2134	1	2	0.02072482369958642
2135	0	0	0.6346819264010002
2135	0	1	0.6655813076778441
2135	0	2	0.45737019907759857
2135	1	0	0.4802016727649564
2135	1	1	0.07037265570887055
2135	1	2	0.07038199892986735
2136	0	0	0.654586816387066
2136	0	1	0.6102189685400349
2136	0	2	0.4342797447600185
2136	1	0	0.48898216341255657
2136	1	1	0.17402514754134119
2136	1	2	0.1740279961422186
2137	0	0	0.7134904840017807
2137	0	1	0.6928922645975233
2137	0	2	0.39691494752453915
2137	1	0	0.47012423691708843
2137	1	1	0.05159698982778467
2137	1	2	0.053991392946831
2138	0	0	0.5469544027542719
2138	0	1	0.5280487677279411
2138	0	2	0.48561327661682085
2138	1	0	0.3879980162385568
2138	1	1	0.031132027839697943
2138	1	2	0.031376025795720006
2139	0	0	0.5784286312099323
2139	0	1	0.5806168319679772
2139	0	2	0.4715641788553787
2139	1	0	0.4526197178515573
2139	1	1	0.027660370708514875
2139	1	2	0.02791191240162874
2140	0	0	0.6438857504097029
2140	0	1	0.6232064244618434
2140	0	2	0.5599930027758921
2140	1	0	0.49194300455163265
2140	1	1	0.033618241806619334
2140	1	2	0.03388133985193051
2141	0	0	0.583203054920461
2141	0	1	0.530960798759567
2141	0	2	0.39310740538042804
2141	1	0	0.4314819634885033
2141	1	1	0.06811146281524032
2141	1	2	0.06816842499236864
2142	0	0	0.6571388493076173
2142	0	1	0.6819763259175566
2142	0	2	0.4344882121848629
2142	1	0	0.44995449238796387
2142	1	1	0.0675934476628724
2142	1	2	0.06759950804160295
2143	0	0	0.5799500306378931
2143	0	1	0.6167956832375044
2143	0	2	0.4924894076846509
2143	1	0	0.39646347697873524
2143	1	1	0.038074726128490374
2143	1	2	0.03654433712358686
2144	0	0	0.6310464811470685
2144	0	1	0.5727085407370769
2144	0	2	0.40035582274869214
2144	1	0	0.44670680560083803
2144	1	1	0.02229736495115882
2144	1	2	0.024611665339712735
2145	0	0	0.5214666571580966
2145	0	1	0.5211388408517028
2145	0	2	0.4632607781206003
2145	1	0	0.35721727163551786
2145	1	1	0.07628663789987511
2145	1	2	0.07472391097098213
2146	0	0	0.5044392267226443
2146	0	1	0.5082290520234346
2146	0	2	0.43522490341805853
2146	1	0	0.47396792416413536
2146	1	1	0.12712383539211938
2146	1	2	0.1271504408791579
2147	0	0	0.5153234510295629
2147	0	1	0.5151441620949082
2147	0	2	0.38258279737160195
2147	1	0	0.4724855527667251
2147	1	1	0.036499535483994566
2147	1	2	0.036446110481171606
2148	0	0	0.5733776518888032
2148	0	1	0.5463038984839427
2148	0	2	0.42012139607690246
2148	1	0	0.45252115721827607
2148	1	1	0.08446234329764654
2148	1	2	0.08408179853432225
2149	0	0	0.49553830777665814
2149	0	1	0.4953991416281067
2149	0	2	0.42072838491013315
2149	1	0	0.4902985667915979
2149	1	1	0.029641474316975336
2149	1	2	0.029667112898708367
2150	0	0	0.5439972494306642
2150	0	1	0.5494130640953719
2150	0	2	0.43928190422862423
2150	1	0	0.47611207706457925
2150	1	1	0.05846466218743705
2150	1	2	0.05849605128442255
2151	0	0	0.5856410713963355
2151	0	1	0.5157107345126402
2151	0	2	0.4202234372058592
2151	1	0	0.36442386656037445
2151	1	1	0.051594491378908716
2151	1	2	0.051943626958407055
2152	0	0	0.57162112173962
2152	0	1	0.5252536020981443
2152	0	2	0.435099093945469
2152	1	0	0.40203022911874453
2152	1	1	0.03274803270975174
2152	1	2	0.03287458031428085
2153	0	0	0.5427627133124575
2153	0	1	0.5150709810883587
2153	0	2	0.4662862236616956
2153	1	0	0.4403856976839482
2153	1	1	0.03636908148360547
2153	1	2	0.036488950312387275
2154	0	0	0.6946215731275887
2154	0	1	0.6307812957130641
2154	0	2	0.4967144759365475
2154	1	0	0.42926617664903916
2154	1	1	0.047649515224463604
2154	1	2	0.047649516244054696
2155	0	0	0.5519578239609554
2155	0	1	0.5464286640411808
2155	0	2	0.39175774901307314
2155	1	0	0.48887821616710175
2155	1	1	0.028672957602508667
2155	1	2	0.02858855269557392
2156	0	0	0.5048129739672198
2156	0	1	0.5045756206112003
2156	0	2	0.46385824764006756
2156	1	0	0.4486034912491614
2156	1	1	0.03445521382695983
2156	1	2	0.034398945950971246
2157	0	0	0.47938954397081374
2157	0	1	0.46615284360319337
2157	0	2	0.4139225402736873
2157	1	0	0.46782791335031754
2157	1	1	0.07896089716041234
2157	1	2	0.07946514248828934
2158	0	0	0.49965375550405994
2158	0	1	0.49456882414309633
2158	0	2	0.45063658859650113
2158	1	0	0.482853890297109
2158	1	1	0.019284785609061453
2158	1	2	0.019284785710055083
2159	0	0	0.5139118187604158
2159	0	1	0.529138219677664
2159	0	2	0.4512682929576908
2159	1	0	0.48841059755760563
2159	1	1	0.08433569171494848
2159	1	2	0.08439631401505732
2160	0	0	0.783205636129046
2160	0	1	0.7558860924412139
2160	0	2	0.4390039043382165
2160	1	0	0.48256237277476255
2160	1	1	0.14947538339862754
2160	1	2	0.1510196664038494
2161	0	0	0.7988573932895212
2161	0	1	0.7345638880707784
2161	0	2	0.42143680531309363
2161	1	0	0.44034636629652696
2161	1	1	0.05957472031288592
2161	1	2	0.08919383430085633
2162	0	0	0.7075936442221827
2162	0	1	0.7008248803215169
2162	0	2	0.47713297957573664
2162	1	0	0.48875565858076025
2162	1	1	0.050665094655011955
2162	1	2	0.05531383214228244
2163	0	0	0.6781318608796878
2163	0	1	0.6751699404566756
2163	0	2	0.4909467574316223
2163	1	0	0.4933951610075579
2163	1	1	0.059334717725564104
2163	1	2	0.06315969191062906
2164	0	0	0.7023626978632005
2164	0	1	0.6713697637206235
2164	0	2	0.3687879965152884
2164	1	0	0.3796840517761195
2164	1	1	0.07611996611243409
2164	1	2	0.07583539224036635
2165	0	0	0.6727630920375616
2165	0	1	0.6726202546997415
2165	0	2	0.39923175931344695
2165	1	0	0.3929721935102446
2165	1	1	0.029066439401286184
2165	1	2	0.028694190035632422
2166	0	0	0.7624163131066812
2166	0	1	0.7697402540304741
2166	0	2	0.41325203877642686
2166	1	0	0.38213037654023924
2166	1	1	0.01813081887264059
2166	1	2	0.017950625878022028
2167	0	0	0.7226276879748801
2167	0	1	0.7227194270308483
2167	0	2	0.5318655847869942
2167	1	0	0.43342158912678697
2167	1	1	0.06323966645157188
2167	1	2	0.06321314277743592
2168	0	0	0.665595527086216
2168	0	1	0.5868666423258091
2168	0	2	0.40596739246595026
2168	1	0	0.37538754875146557
2168	1	1	0.028627265665700438
2168	1	2	0.030589552629617225
2169	0	0	0.6431556325654416
2169	0	1	0.6297222717989972
2169	0	2	0.4271342961789647
2169	1	0	0.39506275230807125
2169	1	1	0.0324805730681971
2169	1	2	0.03596569167363385
2170	0	0	0.7858453009648878
2170	0	1	0.7729480787574272
2170	0	2	0.47561740776081485
2170	1	0	0.4339723230553036
2170	1	1	0.05111224737565219
2170	1	2	0.05104958542582086
2171	0	0	0.5792462470531816
2171	0	1	0.5674222354534465
2171	0	2	0.4480628745260592
2171	1	0	0.36353631531477876
2171	1	1	0.04581833128111057
2171	1	2	0.04567533717167538
2172	0	0	0.6214298757466787
2172	0	1	0.5864374709625291
2172	0	2	0.45602538679151433
2172	1	0	0.41130189629683667
2172	1	1	0.03100518782609707
2172	1	2	0.029425084969186818
2173	0	0	0.7363199107112177
2173	0	1	0.7501648663913203
2173	0	2	0.48707161851834113
2173	1	0	0.39826299258320147
2173	1	1	0.02881711829404779
2173	1	2	0.038521403202177854
2174	0	0	0.7474958813304227
2174	0	1	0.6728008346221542
2174	0	2	0.36687119645916105
2174	1	0	0.36690351256556286
2174	1	1	0.1168561680053875
2174	1	2	0.11669442489618112
2175	0	0	0.47335681835510796
2175	0	1	0.45076240057008143
2175	0	2	0.4499441735226159
2175	1	0	0.3487889213651994
2175	1	1	0.033818040731538046
2175	1	2	0.03381806523380522
2176	0	0	0.6188018483105899
2176	0	1	0.5889595465819355
2176	0	2	0.4582288212567868
2176	1	0	0.47543492409729876
2176	1	1	0.024957913841226267
2176	1	2	0.025958868875301327
2177	0	0	0.6225897529900359
2177	0	1	0.6126383247247138
2177	0	2	0.41562774994486895
2177	1	0	0.4486676128481894
2177	1	1	0.09734268222043847
2177	1	2	0.09728747222754265
2178	0	0	0.556154835109012
2178	0	1	0.5128938924662185
2178	0	2	0.34239957011860955
2178	1	0	0.3929316480816748
2178	1	1	0.022571658495564292
2178	1	2	0.02347053623822705
2179	0	0	0.531634206197018
2179	0	1	0.5199262280817323
2179	0	2	0.39233342445035957
2179	1	0	0.41972748202144056
2179	1	1	0.02905665958073611
2179	1	2	0.037539466274437855
2180	0	0	0.7439224587233323
2180	0	1	0.6693754734027592
2180	0	2	0.3992274336450214
2180	1	0	0.35138970581687606
2180	1	1	0.057877658594917
2180	1	2	0.05791499389725513
2181	0	0	0.6081242625299581
2181	0	1	0.6193596596521637
2181	0	2	0.4675547604185373
2181	1	0	0.42548636353484326
2181	1	1	0.04239876686074702
2181	1	2	0.04269341993562473
2182	0	0	0.5713004399240309
2182	0	1	0.6014482069046849
2182	0	2	0.4905210096812823
2182	1	0	0.4254023940649093
2182	1	1	0.06399064545665305
2182	1	2	0.06399064661847664
2183	0	0	0.6810967832888901
2183	0	1	0.6236934543818167
2183	0	2	0.47159760224778224
2183	1	0	0.4808105830438774
2183	1	1	0.14725929236172391
2183	1	2	0.1472592954875489
2184	0	0	0.5886813700728388
2184	0	1	0.5860903009005001
2184	0	2	0.4535073904912217
2184	1	0	0.46310051836751864
2184	1	1	0.035406217760455674
2184	1	2	0.03540579591077919
2185	0	0	0.6188249986752625
2185	0	1	0.6184106948960744
2185	0	2	0.47580017289136023
2185	1	0	0.42158313988986745
2185	1	1	0.04238397208888868
2185	1	2	0.042387511388865165
2186	0	0	0.618098325555305
2186	0	1	0.6117726500874724
2186	0	2	0.4376760482477371
2186	1	0	0.36203449831763757
2186	1	1	0.036917744684702325
2186	1	2	0.03694087334441068
2187	0	0	0.65131086075504
2187	0	1	0.6299562953308835
2187	0	2	0.4506423549018135
2187	1	0	0.4194748781033524
2187	1	1	0.04854530583327249
2187	1	2	0.06665631361850599
2188	0	0	0.6149679410494461
2188	0	1	0.6143597361535604
2188	0	2	0.4080169964914112
2188	1	0	0.48376308126691936
2188	1	1	0.04788454001465897
2188	1	2	0.047884539964374515
2189	0	0	0.6350680186876947
2189	0	1	0.6312204205333165
2189	0	2	0.44563490259005895
2189	1	0	0.4504692028432976
2189	1	1	0.03468723042755377
2189	1	2	0.03421183326579828
2190	0	0	0.6307506454338836
2190	0	1	0.6310061864115515
2190	0	2	0.43345294036422455
2190	1	0	0.3637709654986935
2190	1	1	0.05660395585214349
2190	1	2	0.05666706296182718
2191	0	0	0.6113259563202142
2191	0	1	0.6115769261744021
2191	0	2	0.44539008397206464
2191	1	0	0.4161389110419541
2191	1	1	0.04065746865533455
2191	1	2	0.04140613729062893
2192	0	0	0.6210632753193109
2192	0	1	0.6196435730119948
2192	0	2	0.46694156662779984
2192	1	0	0.44606301262637643
2192	1	1	0.02328035526734626
2192	1	2	0.022793791577234324
2193	0	0	0.6484261849869484
2193	0	1	0.6155198597624568
2193	0	2	0.6155216497439864
2193	1	0	0.42209799466643777
2193	1	1	0.024721558406525554
2193	1	2	0.02695569813174223
2194	0	0	0.6416092502964779
2194	0	1	0.6480172236186823
2194	0	2	0.28013318227521367
2194	1	0	0.4287190256377228
2194	1	1	0.07088392644044188
2194	1	2	0.07088596456959012
2195	0	0	0.6124978497465525
2195	0	1	0.600636771567523
2195	0	2	0.40463690905909333
2195	1	0	0.4440954736898296
2195	1	1	0.07582134054257465
2195	1	2	0.0839362708751699
2196	0	0	0.6245570617183521
2196	0	1	0.6222499490721143
2196	0	2	0.4163745218830982
2196	1	0	0.46018350416267256
2196	1	1	0.04264164864811146
2196	1	2	0.04264960030710556
2197	0	0	0.6464881372125997
2197	0	1	0.6570034198451455
2197	0	2	0.4442329897803925
2197	1	0	0.44697230189808596
2197	1	1	0.06024027155279173
2197	1	2	0.06024027242760742
2198	0	0	0.6151290945184464
2198	0	1	0.6072622627078998
2198	0	2	0.47070304217790093
2198	1	0	0.4657090473129703
2198	1	1	0.03717326654933517
2198	1	2	0.03717647187140238
2199	0	0	0.7607228434649731
2199	0	1	0.6744943261017577
2199	0	2	0.42723580430622365
2199	1	0	0.43227525868276656
2199	1	1	0.04045400217481401
2199	1	2	0.04040809947448275
2200	0	0	0.6070731679117879
2200	0	1	0.5959199947884504
2200	0	2	0.3655964871975308
2200	1	0	0.44832400760089425
2200	1	1	0.033821380157477876
2200	1	2	0.0338213782181344
2201	0	0	0.6234820011706507
2201	0	1	0.6182520723796107
2201	0	2	0.47227200167672234
2201	1	0	0.4624298496819388
2201	1	1	0.039881860944256164
2201	1	2	0.039881861405420646
2202	0	0	0.6865750757351714
2202	0	1	0.5638854717005753
2202	0	2	0.3792553808661254
2202	1	0	0.3903868487587594
2202	1	1	0.04767833810367089
2202	1	2	0.04767900773091442
2203	0	0	0.6192241010781817
2203	0	1	0.6124282020930487
2203	0	2	0.4874021883136996
2203	1	0	0.4559190564348336
2203	1	1	0.03248963964728374
2203	1	2	0.032521299648174934
2204	0	0	0.6320545215730979
2204	0	1	0.6104034275667841
2204	0	2	0.59415355415178
2204	1	0	0.47573094687441736
2204	1	1	0.04932774181206208
2204	1	2	0.049327741878106054
2205	0	0	0.699034201116185
2205	0	1	0.645551077991159
2205	0	2	0.43643059385851346
2205	1	0	0.44558746125084486
2205	1	1	0.036079326510691415
2205	1	2	0.036070292110646746
2206	0	0	0.633641548452456
2206	0	1	0.608135426528853
2206	0	2	0.4791060413564746
2206	1	0	0.41959034721103905
2206	1	1	0.042327135951685385
