mode_index	log_singular_value
2337	-8.552148396828283
2338	-8.557793703677774
2339	-8.56996419882406
2340	-8.575892191346025
2341	-8.57800452603136
2342	-8.599616923122342
2343	-8.606519286348343
2344	-8.622005191225554
2345	-8.628875852184418
2346	-8.635887586795294
2347	-8.639868349538096
2348	-8.641062806285573
2349	-8.645183272669433
2350	-8.651462478841344
2351	-8.660388683989115
2352	-8.66329413759428
2353	-8.670440315835261
2354	-8.68751735173338
2355	-8.692905164155711
2356	-8.714744656476308
2357	-8.719779629186993
2358	-8.723186544028133
2359	-8.751103676636957
2360	-8.75757626837956
2361	-8.774544381469713
2362	-8.783615155347617
2363	-8.79484407953259
2364	-8.80310327221305
2365	-8.808835111366166
2366	-8.8143087020861
2367	-8.816232095345665
2368	-8.829721638552405
2369	-8.850927226383044
2370	-8.853881216318607
2371	-8.861857272534127
2372	-8.879051826319301
2373	-8.885179470136768
2374	-8.889862065809087
2375	-8.893566620547038
2376	-8.908416955415142
2377	-8.91761074623723
2378	-8.936846718303121
2379	-8.941097604158237
2380	-8.971496110940679
2381	-8.979151339836092
2382	-8.995776772522628
2383	-9.047260306657327
2384	-9.050599395374185
2385	-9.05424733442407
2386	-9.055079933370699
2387	-9.06100658695193
2388	-9.067924111610706
2389	-9.085810699482828
2390	-9.09335719942776
2391	-9.10019757261037
2392	-9.109803674436554
2393	-9.11881316181405
2394	-9.139697679982683
2395	-9.14645530259017
2396	-9.170462219919573
2397	-9.194536706888341
2398	-9.208981981507215
2399	-9.212205466048339
2400	-9.219012247583027
2401	-9.22617933937697
2402	-9.231980443463252
2403	-9.235697586691048
2404	-9.250781167791734
2405	-9.263986609372633
2406	-9.268170252252567
2407	-9.285556164838809
2408	-9.297630013710126
2409	-9.302579058145739
2410	-9.309502892701335
2411	-9.342442836384535
2412	-9.349989790552657
2413	-9.359586429141878
2414	-9.373435909667217
2415	-9.377118801212793
2416	-9.39152088920029
2417	-9.395322136305555
2418	-9.398555118893617
2419	-9.43501874374489
2420	-9.438647075282283
2421	-9.444517518497987
2422	-9.457776737018888
2423	-9.47299278732546
2424	-9.475022974428766
2425	-9.50390968294529
2426	-9.50844276873166
2427	-9.518527002886366
2428	-9.54855419643563
2429	-9.550812983357812
2430	-9.559684370776948
2431	-9.596479747580377
2432	-9.610698386239315
2433	-9.617343289568694
2434	-9.620771167526444
2435	-9.622651797893589
2436	-9.642117575408149
2437	-9.647147684142086
2438	-9.657512064422395
2439	-9.67225847583568
2440	-9.674470282889427
2441	-9.68168865487067
2442	-9.685655519633205
2443	-9.707745474362502
2444	-9.743130376549487
2445	-9.756505847463814
2446	-9.81148001806639
2447	-9.83125992652102
2448	-9.843119882225135
2449	-9.85656491150344
2450	-9.871594094141317
2451	-9.892688391088944
2452	-9.920905491401452
2453	-9.926306456405383
2454	-9.94460368289119
2455	-9.965174551931197
2456	-9.992066907085192
2457	-10.01661046000345
2458	-10.052887928216464
2459	-10.063115886293792
2460	-10.082965692207255
2461	-10.091343629883495
2462	-10.10395833694195
2463	-10.106016830638547
2464	-10.1133876456174
2465	-10.129686052757807
2466	-10.138677541564434
2467	-10.140481884452289
2468	-10.167026561737602
2469	-10.170692453728678
2470	-10.177090183068788
2471	-10.189280594071649
2472	-10.203703675665942
2473	-10.223318086761646
2474	-10.224152528378873
2475	-10.231968052258763
2476	-10.243408181236761
2477	-10.245533700737159
2478	-10.252873127729643
2479	-10.277083414689747
2480	-10.289343598500283
2481	-10.293956778121952
2482	-10.296770790179192
2483	-10.309642653429623
2484	-10.314466183890525
2485	-10.337804414976528
2486	-10.344549877005
2487	-10.350144645495877
2488	-10.359232607647066
2489	-10.361844799875646
2490	-10.364731588894085
2491	-10.390596101141782
2492	-10.406617327754784
2493	-10.414279778534182
2494	-10.418862146243237
2495	-10.445617849504938
2496	-10.446513182451307
2497	-10.453021181116906
2498	-10.462882589566714
2499	-10.477219973457931
2500	-10.480066869731758
2501	-10.485171120332934
2502	-10.499881168538822
2503	-10.514121675884843
2504	-10.520421007101316
2505	-10.533496937447326
2506	-10.540422431120287
2507	-10.549704951195148
2508	-10.552300852072467
2509	-10.559567402491101
2510	-10.563860598575753
2511	-10.572091657402634
2512	-10.576604601053365
2513	-10.591268791734125
2514	-10.593777427354166
2515	-10.614982909126592
2516	-10.624124959929748
2517	-10.630271879050985
2518	-10.641315185462663
2519	-10.645879350990262
2520	-10.658626793215994
2521	-10.675229729686162
2522	-10.681678315924287
2523	-10.693287665456058
2524	-10.697774479036433
2525	-10.71436067901322
2526	-10.729816296012368
2527	-10.74581514232991
2528	-10.75519429231473
2529	-10.759633749604337
2530	-10.77233353138675
2531	-10.805107167232666
2532	-10.811663924545245
2533	-10.843175852691548
2534	-10.862313783254194
2535	-10.865406741579264
2536	-10.869945489635333
2537	-10.87505065801333
2538	-10.879973440158592
2539	-10.89116375029421
2540	-10.8964826753545
2541	-10.908815543163747
2542	-10.913553934315402
2543	-10.930424233929688
2544	-10.935643710524868
2545	-10.957527150930193
2546	-10.966015291420888
2547	-10.974553186348757
2548	-10.981748713769814
2549	-10.994556673667958
2550	-11.009711383120113
2551	-11.033679786011287
2552	-11.046535951410329
2553	-11.057388642358298
2554	-11.073268297742906
2555	-11.083491724425686
2556	-11.091054736253671
2557	-11.091914583445194
2558	-11.105466842149836
2559	-11.11077948513937
2560	-11.11523382662323
2561	-11.129376354009677
2562	-11.143061701010753
2563	-11.15206982929262
2564	-11.15978069673974
2565	-11.178711124238694
2566	-11.189949485713097
2567	-11.19442946820554
2568	-11.20497058750667
2569	-11.214876935877502
2570	-11.228241427608577
2571	-11.240266222095498
2572	-11.244290562148505
2573	-11.25048636726711
2574	-11.26824891727761
2575	-11.286335437563745
2576	-11.294253258369915
2577	-11.300519023671548
2578	-11.309187715810896
2579	-11.32038608420358
2580	-11.333696079461308
2581	-11.339919684186313
2582	-11.342916751725296
2583	-11.345788197507211
2584	-11.35070252068392
2585	-11.35162551433529
2586	-11.361533562001423
2587	-11.37460761717787
2588	-11.384205476381617
2589	-11.410029444480353
2590	-11.416705094117662
2591	-11.422638417019712
2592	-11.444923817500271
2593	-11.446953615646262
2594	-11.451741194549061
2595	-11.458804797382335
2596	-11.473015515140634
2597	-11.480927126660218
2598	-11.50184544026998
2599	-11.508358812189336
2600	-11.516434839797805
2601	-11.521134717072067
2602	-11.52247874357063
2603	-11.53765071223683
2604	-11.544907900431296
2605	-11.54677334973766
2606	-11.563109464689308
2607	-11.567331343374587
2608	-11.57602218710372
2609	-11.583787157475307
2610	-11.5965399034069
2611	-11.607735841885
2612	-11.61089721491922
2613	-11.614725534175125
2614	-11.62293976710687
2615	-11.629231276992705
2616	-11.631536591106435
2617	-11.63505544311062
2618	-11.650733300131657
2619	-11.651393375310391
2620	-11.666230706933495
2621	-11.669808777564484
2622	-11.674485203281337
2623	-11.680818093000754
2624	-11.691367985988244
2625	-11.698019713476649
2626	-11.701643038073145
2627	-11.70785014677727
2628	-11.713590676099594
2629	-11.71763192456227
2630	-11.720431721122038
2631	-11.729152469801628
2632	-11.735927787263611
2633	-11.736586078520782
2634	-11.740171349790824
2635	-11.75199984300534
2636	-11.759255311946477
2637	-11.774421668234679
2638	-11.776433092179593
2639	-11.781435256128558
2640	-11.79430902665766
2641	-11.798034934280235
2642	-11.80559220527343
2643	-11.814986667286341
2644	-11.815156749657644
2645	-11.820566391654348
2646	-11.828467000951715
2647	-11.83207686523854
2648	-11.840237151720912
2649	-11.845617466674767
2650	-11.863256930608634
2651	-11.868764281299596
2652	-11.869642302597175
2653	-11.879419618399547
2654	-11.883415723223957
2655	-11.891776825377208
2656	-11.896594894174502
2657	-11.89998906592586
2658	-11.916776014566592
2659	-11.928749563328273
2660	-11.936434692713096
2661	-11.941621629744835
2662	-11.948921595598387
2663	-11.955526301261624
2664	-11.971213655674712
2665	-11.9742006624901
2666	-11.975509300011845
2667	-11.99354445847594
2668	-11.997384746325027
2669	-12.007313087402977
2670	-12.01639325337912
2671	-12.018501140547443
2672	-12.028264474230848
2673	-12.033382429792619
2674	-12.046133510350563
2675	-12.052702283880118
2676	-12.057603497456665
2677	-12.060604142911547
2678	-12.065187341827441
2679	-12.070977321373245
2680	-12.077294513160759
2681	-12.08059606395065
2682	-12.08635960700817
2683	-12.09280833412339
2684	-12.101262743781735
2685	-12.107818467568974
2686	-12.112463493776202
2687	-12.118746504238088
2688	-12.122008567976499
2689	-12.128371756409798
2690	-12.130428372308963
2691	-12.137973745037856
2692	-12.13850084337909
2693	-12.144886376809014
2694	-12.151272795113567
2695	-12.155307414701117
2696	-12.156934824327523
2697	-12.15889037489637
2698	-12.16470109066656
2699	-12.173936556532212
2700	-12.176827394545082
2701	-12.184819275904779
2702	-12.18746312935111
2703	-12.193964816029622
2704	-12.200044206116843
2705	-12.213439675933255
2706	-12.220426978803113
2707	-12.220770407933003
2708	-12.225117344335583
2709	-12.232654699232137
2710	-12.240332453783736
2711	-12.244717540079556
2712	-12.250579643586939
2713	-12.25687611020835
2714	-12.262572174520727
2715	-12.26455059706687
2716	-12.274638249731673
2717	-12.282763832533544
2718	-12.28825279399001
2719	-12.29669947229136
2720	-12.298473851163466
2721	-12.308149450591658
2722	-12.313675985706482
2723	-12.316810138845428
2724	-12.32483240614301
2725	-12.333330550286737
2726	-12.339183102421327
2727	-12.348238544477837
2728	-12.351098811523226
2729	-12.365597951190175
2730	-12.371213028182126
2731	-12.37572618130959
2732	-12.387972188075203
2733	-12.393890638861626
2734	-12.401358815258542
2735	-12.404505533936556
2736	-12.414091775680506
2737	-12.42258670781497
2738	-12.429436908099579
2739	-12.431746668515022
2740	-12.442916287285628
2741	-12.449906717750999
2742	-12.454081759659148
2743	-12.459206490911148
2744	-12.463232515104753
2745	-12.464593964776592
2746	-12.467412759256497
2747	-12.472603509020926
2748	-12.478131193077907
2749	-12.481950466685062
2750	-12.484561359061018
2751	-12.487619642849877
2752	-12.494397161331532
2753	-12.496523159677723
2754	-12.50202748169304
2755	-12.521094899764586
2756	-12.521506910840092
2757	-12.525818052030397
2758	-12.531856728609519
2759	-12.539550100292029
2760	-12.543326557311506
2761	-12.548677683701342
2762	-12.552605528940262
2763	-12.5551885574754
2764	-12.558015867512857
2765	-12.568046788487289
2766	-12.57370724045736
2767	-12.581633149522148
2768	-12.58399032299868
2769	-12.597392719370946
2770	-12.602955071571857
2771	-12.605102805502353
2772	-12.612659913641316
2773	-12.61633086547153
2774	-12.620871906253228
2775	-12.622695963335383
2776	-12.628460805456788
2777	-12.643796917774283
2778	-12.64527629201695
2779	-12.650810473335076
2780	-12.65979760113395
2781	-12.665304142913504
2782	-12.670556663845593
2783	-12.677000175888534
2784	-12.691953910999862
2785	-12.694154837341785
2786	-12.698198619951608
2787	-12.703744025888621
2788	-12.707368902959084
2789	-12.71784522493083
2790	-12.719481783168638
2791	-12.72679297045096
2792	-12.731073284331352
2793	-12.734097588308018
2794	-12.753582522936217
2795	-12.759261372378349
2796	-12.764122308816953
2797	-12.765819051876733
2798	-12.773191968716356
2799	-12.780551081678725
2800	-12.781957833707578
2801	-12.792573036920592
2802	-12.808409684014629
2803	-12.813590656465959
2804	-12.832933957181949
2805	-12.836772737381734
2806	-12.842979629657346
2807	-12.847834441590985
2808	-12.849068138344819
2809	-12.863496007148028
2810	-12.872795585547603
2811	-12.876310974352423
2812	-12.877184412263716
2813	-12.87791382729142
2814	-12.881569148120754
2815	-12.884535081648128
2816	-12.896709184147241
2817	-12.902417312042646
2818	-12.911352271505244
2819	-12.917876850992172
2820	-12.920412195054118
2821	-12.923938394735789
2822	-12.9256572424609
2823	-12.930211326496494
2824	-12.934659639850503
2825	-12.944903052879171
2826	-12.949443667555894
2827	-12.956834865450837
2828	-12.962016748612617
2829	-12.976591212456873
2830	-12.9788666512573
2831	-12.988364178962911
2832	-12.995742088725546
2833	-13.003030491459372
2834	-13.012064507716556
2835	-13.013685295938895
2836	-13.036453756003375
2837	-13.04439713604866
2838	-13.047230481226942
2839	-13.057218693805023
2840	-13.067111281699308
2841	-13.075533770690074
2842	-13.083743898173555
2843	-13.087414595635037
2844	-13.094317860795977
2845	-13.11299684166332
2846	-13.121686111245547
2847	-13.129853187276359
2848	-13.145378961546804
2849	-13.150144748876569
2850	-13.153251668067375
2851	-13.156642739672327
2852	-13.15739771808876
2853	-13.159018684358438
2854	-13.161169160323446
2855	-13.170404970679105
2856	-13.180321166906015
2857	-13.190386527410206
2858	-13.198418224639113
2859	-13.203780891934198
2860	-13.210568615853395
2861	-13.212666358979233
2862	-13.215458051975567
2863	-13.218892975453715
2864	-13.231995140487838
2865	-13.238791144397052
2866	-13.246958138980897
2867	-13.251190429844847
2868	-13.256694487206689
2869	-13.263823641454014
2870	-13.269358567658815
2871	-13.281709784717108
2872	-13.283815007145915
2873	-13.287421395209428
2874	-13.2911763086772
2875	-13.307947223668085
2876	-13.320140418705087
2877	-13.33106298452726
2878	-13.341704321396454
2879	-13.349020301372928
2880	-13.355415359631516
2881	-13.362292874356065
2882	-13.36510498568621
2883	-13.368232817413187
2884	-13.37608146829241
2885	-13.37630203439127
2886	-13.379978919967634
2887	-13.38890570409226
2888	-13.393384286981957
2889	-13.402842267936853
2890	-13.403578017401594
2891	-13.40931400782226
2892	-13.41222478767748
2893	-13.416380615020369
2894	-13.423174397026122
2895	-13.429428907515659
2896	-13.434338875203233
2897	-13.442222608972752
2898	-13.4434536722751
2899	-13.454604535037447
2900	-13.45970597208286
2901	-13.467769536996775
2902	-13.47543228209767
2903	-13.480289250774845
2904	-13.487499866015192
2905	-13.49528888206184
2906	-13.500491069752544
2907	-13.506984609014875
2908	-13.5092948492155
2909	-13.511359453360436
2910	-13.512009930173084
2911	-13.520454880759932
2912	-13.527593477199238
2913	-13.537053088923686
2914	-13.540029400010072
2915	-13.550010617154635
2916	-13.5559087449968
2917	-13.56330454441061
2918	-13.571080475927056
2919	-13.579302182716875
2920	-13.585843604852295
2921	-13.594027953750574
2922	-13.598002404645475
2923	-13.600635856877982
2924	-13.60800437269216
2925	-13.612739661153702
2926	-13.617985859390586
2927	-13.624632529067787
2928	-13.630119144936511
2929	-13.631121401312033
2930	-13.63499977211918
2931	-13.646754566470142
2932	-13.64905442155281
2933	-13.658357514016949
2934	-13.66342796779875
2935	-13.672890450458244
2936	-13.688462592708149
2937	-13.690674256398925
2938	-13.692103419421214
2939	-13.699220323382832
2940	-13.701523544900626
2941	-13.709631174679869
2942	-13.718266459421526
2943	-13.746156115362247
2944	-13.752196264934682
2945	-13.758582767352186
2946	-13.763554837326744
2947	-13.775047026579875
2948	-13.776064401358738
2949	-13.781625919399838
2950	-13.7870765451316
2951	-13.790357976935304
2952	-13.802302761260917
2953	-13.816642202201825
2954	-13.826111891446665
2955	-13.829644526393528
2956	-13.835543231977885
2957	-13.838277771969485
2958	-13.852720829399356
2959	-13.86192399045081
2960	-13.865918597609435
2961	-13.876566243418559
2962	-13.880003614358039
2963	-13.891356629235085
2964	-13.904024541891996
2965	-13.910889184349868
2966	-13.916302280324993
2967	-13.935015481929392
2968	-13.943046194296974
2969	-13.947252491434746
2970	-13.951947546130857
2971	-13.962676420607915
2972	-13.970890213724472
2973	-13.974530705840463
2974	-13.979697700416168
2975	-13.987401528406876
2976	-13.994126596259992
2977	-13.997816946601716
2978	-14.00062854091887
2979	-14.006331774873704
2980	-14.012227540774516
2981	-14.024133602006025
2982	-14.033892319801026
2983	-14.04252142253501
2984	-14.043708643434409
2985	-14.04947148846708
2986	-14.054491397329398
2987	-14.058239059178202
2988	-14.085873794364282
2989	-14.090793136661473
2990	-14.111493017892444
2991	-14.113928275900168
2992	-14.121336354270671
2993	-14.123336445531914
2994	-14.135724666612942
2995	-14.142583798572046
2996	-14.148689632539488
2997	-14.155559466949178
2998	-14.171308285103917
2999	-14.187232830369375
3000	-14.205380609671995
3001	-14.211723165160677
3002	-14.213483586133973
3003	-14.219925103725929
3004	-14.243820596730107
3005	-14.249711679471067
3006	-14.259796086769542
3007	-14.269198898586817
3008	-14.271581694495186
3009	-14.283407391155274
3010	-14.300610150829922
3011	-14.313528824129643
3012	-14.322073580264464
3013	-14.324967248016035
3014	-14.335384117942878
3015	-14.342562538753569
3016	-14.348734602681064
3017	-14.364132296748924
3018	-14.366137039859037
3019	-14.384647880185337
3020	-14.392259912433614
3021	-14.398730802002742
3022	-14.40763082293602
3023	-14.413762033479774
3024	-14.426198867568557
3025	-14.436826387296279
3026	-14.441274741121445
3027	-14.449710080537976
3028	-14.45832758127107
3029	-14.474299044794778
3030	-14.481984386955258
3031	-14.488039938956042
3032	-14.494153671849633
3033	-14.500867526065658
3034	-14.510232512202142
3035	-14.520916348862766
3036	-14.525093293070318
3037	-14.527045430723215
3038	-14.533767780213523
3039	-14.54920695755849
3040	-14.554003041997705
3041	-14.56786965594964
3042	-14.580331066068975
3043	-14.588873423016695
3044	-14.595447466979769
3045	-14.596680405251346
3046	-14.59833781747921
3047	-14.601850632186853
3048	-14.610998939732394
3049	-14.612855479042391
3050	-14.614724950178351
3051	-14.619597559490558
3052	-14.624206577187506
3053	-14.626557968536329
3054	-14.639177281309237
3055	-14.642572076951343
3056	-14.644447974643306
3057	-14.647721841825767
3058	-14.65985765311849
3059	-14.680776907397433
3060	-14.681988949886138
3061	-14.685906585150546
3062	-14.69088060197999
3063	-14.703485531104578
3064	-14.705686511824121
3065	-14.70865472580224
3066	-14.71463031426649
3067	-14.720694244803884
3068	-14.729872257243281
3069	-14.73964784347
3070	-14.7422463312826
3071	-14.747905448134414
3072	-14.753325207439529
3073	-14.76220234789175
3074	-14.764925137047458
3075	-14.769115395120814
3076	-14.773827157738621
3077	-14.778530980742554
3078	-14.784443870353275
3079	-14.786110858997086
3080	-14.78888902458706
3081	-14.792053561287197
3082	-14.799809062272262
3083	-14.812871028652845
3084	-14.84342894938988
3085	-14.84621255245218
3086	-14.856035124086404
3087	-14.867592100479381
3088	-14.86986815449805
3089	-14.895527726733263
3090	-14.903203240971667
3091	-14.909227366554298
3092	-14.912089028209673
3093	-14.928267676335725
3094	-14.928780886306567
3095	-14.93520795819611
3096	-14.941001548386922
3097	-14.94645368694848
3098	-14.950941151957693
3099	-14.966127380590347
3100	-14.9730488217294
3101	-14.985534589386683
3102	-14.991153248733436
3103	-14.997653730861495
3104	-15.002709708811919
3105	-15.014731529700589
3106	-15.017572037357855
3107	-15.022963491417435
3108	-15.026270056568407
3109	-15.038999326534103
3110	-15.066515655311097
3111	-15.075904556741262
3112	-15.082434075036053
3113	-15.089254783257214
3114	-15.092029100130768
3115	-15.09870606709991
3116	-15.102436583709794
3117	-15.10449892354484
3118	-15.115258208062876
3119	-15.117072741759513
3120	-15.12549184850591
3121	-15.133517892887204
3122	-15.143913991306558
3123	-15.157232575816973
3124	-15.161709760110819
3125	-15.181757991252576
3126	-15.188965467798921
3127	-15.19814463524627
3128	-15.225707408045908
3129	-15.229731107269439
3130	-15.25912029697217
3131	-15.267439413742586
3132	-15.28364497890747
3133	-15.286017511387973
3134	-15.290010526273557
3135	-15.334422679677338
3136	-15.339559951720734
3137	-15.347324383823299
3138	-15.348914921885864
3139	-15.36216113960384
3140	-15.373153178351142
3141	-15.383643925718959
3142	-15.38561904184756
3143	-15.403547611614629
3144	-15.419724224845409
3145	-15.424127768650251
3146	-15.436222890104354
3147	-15.437075983487132
3148	-15.448073238652622
3149	-15.456281426113012
3150	-15.4650122319089
3151	-15.473391580691633
3152	-15.484020706868904
3153	-15.490566482779943
3154	-15.492277405493626
3155	-15.516517907994855
3156	-15.522430481419777
3157	-15.52538207600378
3158	-15.53721498462694
3159	-15.539902651655156
3160	-15.542092453751646
3161	-15.544337804833344
3162	-15.558934433996235
3163	-15.563578641371704
3164	-15.567464232654602
3165	-15.590860595882377
3166	-15.60372433248249
3167	-15.622566400427882
3168	-15.636700976734634
3169	-15.654469050136658
3170	-15.664728644799457
3171	-15.668176047789473
3172	-15.672559070096172
3173	-15.684148547933608
3174	-15.686407640495126
3175	-15.697265759811783
3176	-15.709554746545637
3177	-15.714615062806237
3178	-15.730013534446638
3179	-15.753970408683305
3180	-15.76472147805073
3181	-15.773296305467998
3182	-15.798906272819886
3183	-15.803326320071498
3184	-15.813700079685127
3185	-15.821449078136729
3186	-15.837259049259691
3187	-15.85213884564236
3188	-15.857850525372575
3189	-15.860182408008756
3190	-15.865414054383907
3191	-15.909431798229523
3192	-15.916593436633676
3193	-15.917551972630669
3194	-15.927110161299625
3195	-15.944471261734396
3196	-15.962158964454433
3197	-15.983565297061517
3198	-16.004757881142005
3199	-16.010094025175725
3200	-16.02052387072907
3201	-16.031979734784045
3202	-16.042974717755076
3203	-16.06428372511479
3204	-16.064665183595576
3205	-16.08134491382798
3206	-16.08309742492218
3207	-16.092710193824825
3208	-16.099751391065805
3209	-16.107773067810843
3210	-16.129002936632315
3211	-16.143243963669416
3212	-16.15161338593995
3213	-16.176040355087043
3214	-16.17772969745602
3215	-16.1862098113803
3216	-16.193872846953475
3217	-16.219544286891264
3218	-16.228566189142335
3219	-16.246803466103923
3220	-16.259405742845683
3221	-16.275885432227213
3222	-16.281093021141007
3223	-16.2947068699319
3224	-16.303750366141315
3225	-16.311407766634183
3226	-16.330124290765355
3227	-16.337380434931386
3228	-16.339829049951373
3229	-16.348942181389777
3230	-16.354997780636662
3231	-16.36485838426382
3232	-16.365983373353846
3233	-16.37554749414061
3234	-16.38698083295069
3235	-16.394487934675805
3236	-16.40055381880078
3237	-16.434120181170684
3238	-16.444786371862577
3239	-16.44811603713076
3240	-16.453284147811388
3241	-16.458991670810423
3242	-16.520758193262267
3243	-16.5311201619541
3244	-16.545987973296615
3245	-16.56428608423716
3246	-16.565703198865787
3247	-16.589872419073092
3248	-16.603321176680012
3249	-16.616708538604176
3250	-16.67511629943075
3251	-16.694453974380004
3252	-16.704607444612773
3253	-16.708981646035138
3254	-16.71760552830693
3255	-16.72989642102811
3256	-16.735675359295627
3257	-16.73897155478484
3258	-16.750812011533363
3259	-16.758863279687002
3260	-16.76330651938626
3261	-16.779119016912503
3262	-16.786589068607523
3263	-16.79331240769998
3264	-16.795407332366416
3265	-16.809790427445236
3266	-16.821314952278424
3267	-16.825542293289125
3268	-16.834165856833216
3269	-16.84069554398184
3270	-16.843330119529092
3271	-16.85335490476861
3272	-16.860394542684034
3273	-16.87319350788988
3274	-16.89268133605199
3275	-16.91560201382601
3276	-16.91819284251971
3277	-16.92210119453837
3278	-16.934135476466828
3279	-16.938917402844655
3280	-16.956402936882355
3281	-16.96911540089245
3282	-16.973792559654093
3283	-16.987197404833722
3284	-17.016538625567783
3285	-17.022313228344245
3286	-17.02610495983138
3287	-17.03965191793231
3288	-17.05430107589376
3289	-17.05805506422488
3290	-17.065182650089763
3291	-17.075748526591408
3292	-17.094729906181932
3293	-17.09856094883625
3294	-17.114774780436903
3295	-17.120555143443134
3296	-17.132891307518207
3297	-17.134369943536562
3298	-17.14013968972075
3299	-17.141388430388997
3300	-17.153068803087237
3301	-17.164742905435862
3302	-17.17107942018552
3303	-17.184457929410318
3304	-17.19421633726363
3305	-17.20220516664092
3306	-17.209665075027793
3307	-17.214937020656645
3308	-17.22167050162839
3309	-17.226237273374533
3310	-17.237394420744742
3311	-17.241188504709097
3312	-17.25131381224812
3313	-17.261708846834413
3314	-17.26945220253325
3315	-17.278194656837723
3316	-17.281030278941113
3317	-17.28302097961228
3318	-17.29187781490246
3319	-17.301460596553206
3320	-17.306963810297198
3321	-17.309193671233974
3322	-17.31663289307187
3323	-17.329509565217524
3324	-17.340079451198513
3325	-17.349035428895373
3326	-17.35423476949296
3327	-17.37257718323865
3328	-17.37586049064244
3329	-17.382065060618384
3330	-17.38879256307403
3331	-17.39408482270453
3332	-17.42814679323094
3333	-17.43884920447255
3334	-17.441742046979126
3335	-17.44726037606051
3336	-17.449501622144243
3337	-17.456400187573628
3338	-17.457388462838093
3339	-17.462744229355902
3340	-17.47382068900386
3341	-17.477756044717392
3342	-17.48581372466241
3343	-17.49679250767217
3344	-17.500821869746307
3345	-17.506287051658973
3346	-17.514044019682725
3347	-17.523205521513482
3348	-17.534221255066004
3349	-17.54175681565005
3350	-17.547844967756795
3351	-17.554883971449566
3352	-17.567548233746194
3353	-17.56991499586273
3354	-17.572629348132555
3355	-17.578032438704657
3356	-17.588429213105375
3357	-17.5923727341651
3358	-17.601441711467622
3359	-17.609420103226103
3360	-17.61328294588601
3361	-17.61776804039368
3362	-17.62255244706568
3363	-17.634719826480758
3364	-17.638090180876844
3365	-17.639470459782828
3366	-17.65008867678919
3367	-17.667451942923986
3368	-17.67188912320586
3369	-17.679956527867255
3370	-17.681923605350665
3371	-17.692492318564337
3372	-17.704834089872644
3373	-17.707256069651717
3374	-17.714133616714463
3375	-17.716970572711002
3376	-17.72408034579664
3377	-17.73429960065079
3378	-17.74490731228547
3379	-17.745934729272083
3380	-17.752069502888418
3381	-17.764872957614006
3382	-17.769199385815277
3383	-17.77807984362516
3384	-17.781455080178727
3385	-17.78788448127879
3386	-17.79107509207012
3387	-17.811010752603007
3388	-17.814957260801897
3389	-17.821176659803236
3390	-17.825932423169167
3391	-17.838647274317623
3392	-17.841976483123698
3393	-17.861912825139413
3394	-17.866147901741446
3395	-17.873838967941353
3396	-17.880960120693764
3397	-17.896270926538257
3398	-17.907020491039177
3399	-17.915320248259967
3400	-17.94153138980892
3401	-17.94371780554973
3402	-17.949778883154263
3403	-17.959958901064798
3404	-17.99323428827059
3405	-17.994585483501538
3406	-18.014454736335754
3407	-18.022771639814124
3408	-18.0278115679613
3409	-18.035222740400503
3410	-18.038571226242272
3411	-18.0453167815547
3412	-18.05976004784703
3413	-18.065039619763724
3414	-18.072471672419184
3415	-18.08306595232342
3416	-18.08803687948581
3417	-18.09712340233085
3418	-18.107658227845384
3419	-18.11019256267844
3420	-18.114954139064437
3421	-18.128991789627257
3422	-18.131981919389627
3423	-18.139963793212196
3424	-18.156002940798242
3425	-18.16459836082098
3426	-18.17082135132004
3427	-18.182514213141467
3428	-18.190388691224864
3429	-18.19713142879323
3430	-18.199065930997985
3431	-18.212742077366745
3432	-18.222425553039876
3433	-18.225926756342446
3434	-18.229830668663265
3435	-18.242878852807785
3436	-18.24949657616098
3437	-18.25495172677921
3438	-18.265316984777286
3439	-18.282114764273373
3440	-18.294158428594706
3441	-18.30942166239857
3442	-18.3134886365177
3443	-18.316934112201885
3444	-18.320829346686125
3445	-18.333096640314547
3446	-18.337434803520363
3447	-18.34741138648369
3448	-18.359829272321303
3449	-18.374540898949377
3450	-18.37970305240286
3451	-18.381455124515888
3452	-18.413063351773676
3453	-18.421757781953566
3454	-18.43560645258904
3455	-18.449518532657724
3456	-18.457673341482554
3457	-18.460656501557047
3458	-18.475231830286486
3459	-18.492398533812693
3460	-18.496858320408382
3461	-18.51895999332013
3462	-18.53239876522424
3463	-18.54945476961637
3464	-18.55861236158077
3465	-18.568901850322046
3466	-18.581945469557525
3467	-18.5997250949588
3468	-18.61430059155356
3469	-18.621641241226577
3470	-18.633298321193347
3471	-18.63471490447755
3472	-18.65433076334286
3473	-18.663283605742325
3474	-18.67619501454364
3475	-18.68237006573318
3476	-18.6927410262781
3477	-18.697654255325926
3478	-18.70570214976413
3479	-18.71425328198557
3480	-18.723822741710574
3481	-18.743083797286413
3482	-18.755810538819652
3483	-18.77766172825984
3484	-18.784330362111366
3485	-18.7983824950752
3486	-18.81530815811708
3487	-18.825345483680476
3488	-18.836311268619077
3489	-18.86195536797915
3490	-18.88227737222312
3491	-18.886684719463307
3492	-18.902807598175098
3493	-18.918012272369882
3494	-18.923667644176653
3495	-18.936722155260966
3496	-18.944415439473882
3497	-18.95563386365904
3498	-18.96701385200338
3499	-18.976819303926696
3500	-18.98552343524591
3501	-18.99173683304161
