effective_temperature_K	wavelength_nm	metallicity_index	photon_flux_cm2
5800	395	0.35	821000000000000.0
5800	395	0.4	807000000000000.0
5800	395	0.45	793000000000000.0
5800	395	0.5	779000000000000.0
5800	395	0.6	752000000000000.0
5800	395	0.7	725000000000000.0
5800	395	0.8	698000000000000.0
5800	395	0.9	672000000000000.0
5800	400	-1.0	1840000000000000.0
5800	400	-0.95	1830000000000000.0
5800	400	-0.9	1830000000000000.0
5800	400	-0.85	1830000000000000.0
5800	400	-0.8	1820000000000000.0
5800	400	-0.75	1820000000000000.0
5800	400	-0.7	1820000000000000.0
5800	400	-0.65	1810000000000000.0
5800	400	-0.6	1810000000000000.0
5800	400	-0.55	1800000000000000.0
5800	400	-0.5	1800000000000000.0
5800	400	-0.45	1790000000000000.0
5800	400	-0.4	1780000000000000.0
5800	400	-0.35	1770000000000000.0
5800	400	-0.3	1770000000000000.0
5800	400	-0.25	1760000000000000.0
5800	400	-0.2	1750000000000000.0
5800	400	-0.15	1740000000000000.0
5800	400	-0.1	1730000000000000.0
5800	400	-0.05	1720000000000000.0
5800	400	0.0	1710000000000000.0
5800	400	0.05	1700000000000000.0
5800	400	0.1	1690000000000000.0
5800	400	0.15	1680000000000000.0
5800	400	0.2	1670000000000000.0
5800	400	0.25	1660000000000000.0
5800	400	0.3	1640000000000000.0
5800	400	0.35	1630000000000000.0
5800	400	0.4	1620000000000000.0
5800	400	0.45	1600000000000000.0
5800	400	0.5	1590000000000000.0
5800	400	0.6	1560000000000000.0
5800	400	0.7	1520000000000000.0
5800	400	0.8	1490000000000000.0
5800	400	0.9	1450000000000000.0
5800	405	-1.0	1870000000000000.0
5800	405	-0.95	1870000000000000.0
5800	405	-0.9	1860000000000000.0
5800	405	-0.85	1860000000000000.0
5800	405	-0.8	1860000000000000.0
5800	405	-0.75	1850000000000000.0
5800	405	-0.7	1850000000000000.0
5800	405	-0.65	1850000000000000.0
5800	405	-0.6	1840000000000000.0
5800	405	-0.55	1830000000000000.0
5800	405	-0.5	1830000000000000.0
5800	405	-0.45	1820000000000000.0
5800	405	-0.4	1820000000000000.0
5800	405	-0.35	1810000000000000.0
5800	405	-0.3	1800000000000000.0
5800	405	-0.25	1790000000000000.0
5800	405	-0.2	1780000000000000.0
5800	405	-0.15	1780000000000000.0
5800	405	-0.1	1770000000000000.0
5800	405	-0.05	1760000000000000.0
5800	405	0.0	1740000000000000.0
5800	405	0.05	1730000000000000.0
5800	405	0.1	1720000000000000.0
5800	405	0.15	1710000000000000.0
5800	405	0.2	1700000000000000.0
5800	405	0.25	1680000000000000.0
5800	405	0.3	1670000000000000.0
5800	405	0.35	1650000000000000.0
5800	405	0.4	1640000000000000.0
5800	405	0.45	1620000000000000.0
5800	405	0.5	1600000000000000.0
5800	405	0.6	1570000000000000.0
5800	405	0.7	1530000000000000.0
5800	405	0.8	1490000000000000.0
5800	405	0.9	1450000000000000.0
5800	410	-1.0	1920000000000000.0
5800	410	-0.95	1920000000000000.0
5800	410	-0.9	1920000000000000.0
5800	410	-0.85	1920000000000000.0
5800	410	-0.8	1920000000000000.0
5800	410	-0.75	1920000000000000.0
5800	410	-0.7	1920000000000000.0
5800	410	-0.65	1920000000000000.0
5800	410	-0.6	1920000000000000.0
5800	410	-0.55	1920000000000000.0
5800	410	-0.5	1920000000000000.0
5800	410	-0.45	1920000000000000.0
5800	410	-0.4	1920000000000000.0
5800	410	-0.35	1910000000000000.0
5800	410	-0.3	1910000000000000.0
5800	410	-0.25	1910000000000000.0
5800	410	-0.2	1900000000000000.0
5800	410	-0.15	1900000000000000.0
5800	410	-0.1	1890000000000000.0
5800	410	-0.05	1890000000000000.0
5800	410	0.0	1880000000000000.0
5800	410	0.05	1870000000000000.0
5800	410	0.1	1870000000000000.0
5800	410	0.15	1860000000000000.0
5800	410	0.2	1850000000000000.0
5800	410	0.25	1840000000000000.0
5800	410	0.3	1830000000000000.0
5800	410	0.35	1820000000000000.0
5800	410	0.4	1800000000000000.0
5800	410	0.45	1790000000000000.0
5800	410	0.5	1770000000000000.0
5800	410	0.6	1740000000000000.0
5800	410	0.7	1710000000000000.0
5800	410	0.8	1670000000000000.0
5800	410	0.9	1630000000000000.0
5800	415	-1.0	1990000000000000.0
5800	415	-0.95	1990000000000000.0
5800	415	-0.9	1990000000000000.0
5800	415	-0.85	1990000000000000.0
5800	415	-0.8	1990000000000000.0
5800	415	-0.75	1990000000000000.0
5800	415	-0.7	1990000000000000.0
5800	415	-0.65	1990000000000000.0
5800	415	-0.6	1990000000000000.0
5800	415	-0.55	1990000000000000.0
5800	415	-0.5	1980000000000000.0
5800	415	-0.45	1980000000000000.0
5800	415	-0.4	1980000000000000.0
5800	415	-0.35	1970000000000000.0
5800	415	-0.3	1970000000000000.0
5800	415	-0.25	1960000000000000.0
5800	415	-0.2	1960000000000000.0
5800	415	-0.15	1950000000000000.0
5800	415	-0.1	1940000000000000.0
5800	415	-0.05	1930000000000000.0
5800	415	0.0	1920000000000000.0
5800	415	0.05	1910000000000000.0
5800	415	0.1	1890000000000000.0
5800	415	0.15	1880000000000000.0
5800	415	0.2	1860000000000000.0
5800	415	0.25	1840000000000000.0
5800	415	0.3	1830000000000000.0
5800	415	0.35	1810000000000000.0
5800	415	0.4	1790000000000000.0
5800	415	0.45	1760000000000000.0
5800	415	0.5	1740000000000000.0
5800	415	0.6	1690000000000000.0
5800	415	0.7	1630000000000000.0
5800	415	0.8	1580000000000000.0
5800	415	0.9	1510000000000000.0
5800	420	-1.0	1960000000000000.0
5800	420	-0.95	1960000000000000.0
5800	420	-0.9	1960000000000000.0
5800	420	-0.85	1950000000000000.0
5800	420	-0.8	1950000000000000.0
5800	420	-0.75	1950000000000000.0
5800	420	-0.7	1950000000000000.0
5800	420	-0.65	1950000000000000.0
5800	420	-0.6	1950000000000000.0
5800	420	-0.55	1940000000000000.0
5800	420	-0.5	1940000000000000.0
5800	420	-0.45	1940000000000000.0
5800	420	-0.4	1940000000000000.0
5800	420	-0.35	1930000000000000.0
5800	420	-0.3	1930000000000000.0
5800	420	-0.25	1920000000000000.0
5800	420	-0.2	1910000000000000.0
5800	420	-0.15	1910000000000000.0
5800	420	-0.1	1900000000000000.0
5800	420	-0.05	1890000000000000.0
5800	420	0.0	1880000000000000.0
5800	420	0.05	1870000000000000.0
5800	420	0.1	1870000000000000.0
5800	420	0.15	1850000000000000.0
5800	420	0.2	1840000000000000.0
5800	420	0.25	1830000000000000.0
5800	420	0.3	1820000000000000.0
5800	420	0.35	1800000000000000.0
5800	420	0.4	1790000000000000.0
5800	420	0.45	1770000000000000.0
5800	420	0.5	1750000000000000.0
5800	420	0.6	1720000000000000.0
5800	420	0.7	1680000000000000.0
5800	420	0.8	1640000000000000.0
5800	420	0.9	1600000000000000.0
5800	425	-1.0	1890000000000000.0
5800	425	-0.95	1880000000000000.0
5800	425	-0.9	1880000000000000.0
5800	425	-0.85	1870000000000000.0
5800	425	-0.8	1870000000000000.0
5800	425	-0.75	1860000000000000.0
5800	425	-0.7	1860000000000000.0
5800	425	-0.65	1850000000000000.0
5800	425	-0.6	1850000000000000.0
5800	425	-0.55	1840000000000000.0
5800	425	-0.5	1840000000000000.0
5800	425	-0.45	1830000000000000.0
5800	425	-0.4	1830000000000000.0
5800	425	-0.35	1820000000000000.0
5800	425	-0.3	1820000000000000.0
5800	425	-0.25	1810000000000000.0
5800	425	-0.2	1810000000000000.0
5800	425	-0.15	1800000000000000.0
5800	425	-0.1	1800000000000000.0
5800	425	-0.05	1790000000000000.0
5800	425	0.0	1790000000000000.0
5800	425	0.05	1780000000000000.0
5800	425	0.1	1780000000000000.0
5800	425	0.15	1770000000000000.0
5800	425	0.2	1770000000000000.0
5800	425	0.25	1760000000000000.0
5800	425	0.3	1750000000000000.0
5800	425	0.35	1750000000000000.0
5800	425	0.4	1740000000000000.0
5800	425	0.45	1730000000000000.0
5800	425	0.5	1720000000000000.0
5800	425	0.6	1710000000000000.0
5800	425	0.7	1690000000000000.0
5800	425	0.8	1670000000000000.0
5800	425	0.9	1650000000000000.0
5800	430	-1.0	1720000000000000.0
5800	430	-0.95	1710000000000000.0
5800	430	-0.9	1700000000000000.0
5800	430	-0.85	1690000000000000.0
5800	430	-0.8	1680000000000000.0
5800	430	-0.75	1670000000000000.0
5800	430	-0.7	1660000000000000.0
5800	430	-0.65	1650000000000000.0
5800	430	-0.6	1650000000000000.0
5800	430	-0.55	1640000000000000.0
5800	430	-0.5	1630000000000000.0
5800	430	-0.45	1620000000000000.0
5800	430	-0.4	1620000000000000.0
5800	430	-0.35	1610000000000000.0
5800	430	-0.3	1610000000000000.0
5800	430	-0.25	1600000000000000.0
5800	430	-0.2	1590000000000000.0
5800	430	-0.15	1590000000000000.0
5800	430	-0.1	1580000000000000.0
5800	430	-0.05	1580000000000000.0
5800	430	0.0	1570000000000000.0
5800	430	0.05	1570000000000000.0
5800	430	0.1	1560000000000000.0
5800	430	0.15	1560000000000000.0
5800	430	0.2	1550000000000000.0
5800	430	0.25	1550000000000000.0
5800	430	0.3	1540000000000000.0
5800	430	0.35	1540000000000000.0
5800	430	0.4	1530000000000000.0
5800	430	0.45	1530000000000000.0
5800	430	0.5	1520000000000000.0
5800	430	0.6	1510000000000000.0
5800	430	0.7	1500000000000000.0
5800	430	0.8	1490000000000000.0
5800	430	0.9	1480000000000000.0
5800	435	-1.0	1970000000000000.0
5800	435	-0.95	1970000000000000.0
5800	435	-0.9	1960000000000000.0
5800	435	-0.85	1970000000000000.0
5800	435	-0.8	1960000000000000.0
5800	435	-0.75	1960000000000000.0
5800	435	-0.7	1960000000000000.0
5800	435	-0.65	1950000000000000.0
5800	435	-0.6	1950000000000000.0
5800	435	-0.55	1950000000000000.0
5800	435	-0.5	1950000000000000.0
5800	435	-0.45	1950000000000000.0
5800	435	-0.4	1950000000000000.0
5800	435	-0.35	1950000000000000.0
5800	435	-0.3	1940000000000000.0
5800	435	-0.25	1940000000000000.0
5800	435	-0.2	1940000000000000.0
5800	435	-0.15	1940000000000000.0
5800	435	-0.1	1940000000000000.0
5800	435	-0.05	1940000000000000.0
5800	435	0.0	1940000000000000.0
5800	435	0.05	1940000000000000.0
5800	435	0.1	1940000000000000.0
5800	435	0.15	1930000000000000.0
5800	435	0.2	1930000000000000.0
5800	435	0.25	1930000000000000.0
5800	435	0.3	1930000000000000.0
5800	435	0.35	1930000000000000.0
5800	435	0.4	1920000000000000.0
5800	435	0.45	1920000000000000.0
5800	435	0.5	1920000000000000.0
5800	435	0.6	1910000000000000.0
5800	435	0.7	1900000000000000.0
5800	435	0.8	1890000000000000.0
5800	435	0.9	1880000000000000.0
5800	440	-1.0	2030000000000000.0
5800	440	-0.95	2030000000000000.0
5800	440	-0.9	2030000000000000.0
5800	440	-0.85	2020000000000000.0
5800	440	-0.8	2020000000000000.0
5800	440	-0.75	2020000000000000.0
5800	440	-0.7	2020000000000000.0
5800	440	-0.65	2010000000000000.0
5800	440	-0.6	2010000000000000.0
5800	440	-0.55	2010000000000000.0
5800	440	-0.5	2000000000000000.0
5800	440	-0.45	2000000000000000.0
5800	440	-0.4	2000000000000000.0
5800	440	-0.35	2000000000000000.0
5800	440	-0.3	1990000000000000.0
5800	440	-0.25	1990000000000000.0
5800	440	-0.2	1990000000000000.0
5800	440	-0.15	1990000000000000.0
5800	440	-0.1	1980000000000000.0
5800	440	-0.05	1980000000000000.0
5800	440	0.0	1980000000000000.0
5800	440	0.05	1980000000000000.0
5800	440	0.1	1980000000000000.0
5800	440	0.15	1970000000000000.0
5800	440	0.2	1970000000000000.0
5800	440	0.25	1970000000000000.0
5800	440	0.3	1970000000000000.0
5800	440	0.35	1970000000000000.0
5800	440	0.4	1960000000000000.0
5800	440	0.45	1960000000000000.0
5800	440	0.5	1960000000000000.0
5800	440	0.6	1950000000000000.0
5800	440	0.7	1950000000000000.0
5800	440	0.8	1940000000000000.0
5800	440	0.9	1940000000000000.0
5800	445	-1.0	2160000000000000.0
5800	445	-0.95	2160000000000000.0
5800	445	-0.9	2160000000000000.0
5800	445	-0.85	2160000000000000.0
5800	445	-0.8	2160000000000000.0
5800	445	-0.75	2170000000000000.0
5800	445	-0.7	2170000000000000.0
5800	445	-0.65	2170000000000000.0
5800	445	-0.6	2170000000000000.0
5800	445	-0.55	2170000000000000.0
5800	445	-0.5	2170000000000000.0
5800	445	-0.45	2170000000000000.0
5800	445	-0.4	2170000000000000.0
5800	445	-0.35	2170000000000000.0
5800	445	-0.3	2170000000000000.0
5800	445	-0.25	2170000000000000.0
5800	445	-0.2	2170000000000000.0
5800	445	-0.15	2170000000000000.0
5800	445	-0.1	2170000000000000.0
5800	445	-0.05	2160000000000000.0
5800	445	0.0	2160000000000000.0
5800	445	0.05	2160000000000000.0
5800	445	0.1	2160000000000000.0
5800	445	0.15	2150000000000000.0
5800	445	0.2	2150000000000000.0
5800	445	0.25	2150000000000000.0
5800	445	0.3	2140000000000000.0
5800	445	0.35	2140000000000000.0
5800	445	0.4	2130000000000000.0
5800	445	0.45	2130000000000000.0
5800	445	0.5	2120000000000000.0
5800	445	0.6	2110000000000000.0
5800	445	0.7	2090000000000000.0
5800	445	0.8	2080000000000000.0
5800	445	0.9	2060000000000000.0
5800	450	-1.0	2260000000000000.0
5800	450	-0.95	2270000000000000.0
5800	450	-0.9	2270000000000000.0
5800	450	-0.85	2290000000000000.0
5800	450	-0.8	2300000000000000.0
5800	450	-0.75	2290000000000000.0
5800	450	-0.7	2300000000000000.0
5800	450	-0.65	2310000000000000.0
5800	450	-0.6	2320000000000000.0
5800	450	-0.55	2320000000000000.0
5800	450	-0.5	2330000000000000.0
5800	450	-0.45	2340000000000000.0
5800	450	-0.4	2340000000000000.0
5800	450	-0.35	2350000000000000.0
5800	450	-0.3	2360000000000000.0
5800	450	-0.25	2360000000000000.0
5800	450	-0.2	2370000000000000.0
5800	450	-0.15	2380000000000000.0
5800	450	-0.1	2380000000000000.0
5800	450	-0.05	2390000000000000.0
5800	450	0.0	2390000000000000.0
5800	450	0.05	2400000000000000.0
5800	450	0.1	2400000000000000.0
5800	450	0.15	2410000000000000.0
5800	450	0.2	2410000000000000.0
5800	450	0.25	2420000000000000.0
5800	450	0.3	2420000000000000.0
5800	450	0.35	2420000000000000.0
5800	450	0.4	2430000000000000.0
5800	450	0.45	2430000000000000.0
5800	450	0.5	2430000000000000.0
5800	450	0.6	2430000000000000.0
5800	450	0.7	2430000000000000.0
5800	450	0.8	2430000000000000.0
5800	450	0.9	2420000000000000.0
5800	455	-1.0	2260000000000000.0
5800	455	-0.95	2260000000000000.0
5800	455	-0.9	2270000000000000.0
5800	455	-0.85	2270000000000000.0
5800	455	-0.8	2280000000000000.0
5800	455	-0.75	2290000000000000.0
5800	455	-0.7	2290000000000000.0
5800	455	-0.65	2300000000000000.0
5800	455	-0.6	2310000000000000.0
5800	455	-0.55	2310000000000000.0
5800	455	-0.5	2320000000000000.0
5800	455	-0.45	2320000000000000.0
5800	455	-0.4	2330000000000000.0
5800	455	-0.35	2340000000000000.0
5800	455	-0.3	2340000000000000.0
5800	455	-0.25	2350000000000000.0
5800	455	-0.2	2350000000000000.0
5800	455	-0.15	2360000000000000.0
5800	455	-0.1	2360000000000000.0
5800	455	-0.05	2360000000000000.0
5800	455	0.0	2370000000000000.0
5800	455	0.05	2370000000000000.0
5800	455	0.1	2380000000000000.0
5800	455	0.15	2380000000000000.0
5800	455	0.2	2380000000000000.0
5800	455	0.25	2380000000000000.0
5800	455	0.3	2380000000000000.0
5800	455	0.35	2380000000000000.0
5800	455	0.4	2390000000000000.0
5800	455	0.45	2390000000000000.0
5800	455	0.5	2390000000000000.0
5800	455	0.6	2380000000000000.0
5800	455	0.7	2380000000000000.0
5800	455	0.8	2370000000000000.0
5800	455	0.9	2360000000000000.0
5800	460	-1.0	2310000000000000.0
5800	460	-0.95	2310000000000000.0
5800	460	-0.9	2320000000000000.0
5800	460	-0.85	2330000000000000.0
5800	460	-0.8	2330000000000000.0
5800	460	-0.75	2340000000000000.0
5800	460	-0.7	2350000000000000.0
5800	460	-0.65	2360000000000000.0
5800	460	-0.6	2360000000000000.0
5800	460	-0.55	2370000000000000.0
5800	460	-0.5	2380000000000000.0
5800	460	-0.45	2380000000000000.0
5800	460	-0.4	2390000000000000.0
5800	460	-0.35	2400000000000000.0
5800	460	-0.3	2400000000000000.0
5800	460	-0.25	2410000000000000.0
5800	460	-0.2	2410000000000000.0
5800	460	-0.15	2420000000000000.0
5800	460	-0.1	2420000000000000.0
5800	460	-0.05	2430000000000000.0
5800	460	0.0	2430000000000000.0
5800	460	0.05	2440000000000000.0
5800	460	0.1	2440000000000000.0
5800	460	0.15	2450000000000000.0
5800	460	0.2	2450000000000000.0
5800	460	0.25	2450000000000000.0
5800	460	0.3	2460000000000000.0
5800	460	0.35	2460000000000000.0
5800	460	0.4	2460000000000000.0
5800	460	0.45	2460000000000000.0
5800	460	0.5	2460000000000000.0
5800	460	0.6	2460000000000000.0
5800	460	0.7	2460000000000000.0
5800	460	0.8	2460000000000000.0
5800	460	0.9	2450000000000000.0
5800	465	-1.0	2330000000000000.0
5800	465	-0.95	2340000000000000.0
5800	465	-0.9	2350000000000000.0
5800	465	-0.85	2360000000000000.0
5800	465	-0.8	2370000000000000.0
5800	465	-0.75	2370000000000000.0
5800	465	-0.7	2380000000000000.0
5800	465	-0.65	2380000000000000.0
5800	465	-0.6	2390000000000000.0
5800	465	-0.55	2400000000000000.0
5800	465	-0.5	2400000000000000.0
5800	465	-0.45	2410000000000000.0
5800	465	-0.4	2420000000000000.0
5800	465	-0.35	2420000000000000.0
5800	465	-0.3	2430000000000000.0
5800	465	-0.25	2430000000000000.0
5800	465	-0.2	2440000000000000.0
5800	465	-0.15	2440000000000000.0
5800	465	-0.1	2450000000000000.0
5800	465	-0.05	2450000000000000.0
5800	465	0.0	2450000000000000.0
5800	465	0.05	2450000000000000.0
5800	465	0.1	2460000000000000.0
5800	465	0.15	2460000000000000.0
5800	465	0.2	2460000000000000.0
5800	465	0.25	2460000000000000.0
5800	465	0.3	2460000000000000.0
5800	465	0.35	2460000000000000.0
5800	465	0.4	2450000000000000.0
5800	465	0.45	2450000000000000.0
5800	465	0.5	2450000000000000.0
5800	465	0.6	2440000000000000.0
5800	465	0.7	2430000000000000.0
5800	465	0.8	2410000000000000.0
5800	465	0.9	2390000000000000.0
5800	470	-1.0	2360000000000000.0
5800	470	-0.95	2370000000000000.0
5800	470	-0.9	2380000000000000.0
5800	470	-0.85	2380000000000000.0
5800	470	-0.8	2390000000000000.0
5800	470	-0.75	2400000000000000.0
5800	470	-0.7	2410000000000000.0
5800	470	-0.65	2410000000000000.0
5800	470	-0.6	2420000000000000.0
5800	470	-0.55	2430000000000000.0
5800	470	-0.5	2440000000000000.0
5800	470	-0.45	2440000000000000.0
5800	470	-0.4	2450000000000000.0
5800	470	-0.35	2450000000000000.0
5800	470	-0.3	2460000000000000.0
5800	470	-0.25	2460000000000000.0
5800	470	-0.2	2470000000000000.0
5800	470	-0.15	2470000000000000.0
5800	470	-0.1	2480000000000000.0
5800	470	-0.05	2480000000000000.0
5800	470	0.0	2480000000000000.0
5800	470	0.05	2490000000000000.0
5800	470	0.1	2490000000000000.0
5800	470	0.15	2490000000000000.0
5800	470	0.2	2490000000000000.0
5800	470	0.25	2490000000000000.0
5800	470	0.3	2490000000000000.0
5800	470	0.35	2490000000000000.0
5800	470	0.4	2490000000000000.0
5800	470	0.45	2480000000000000.0
5800	470	0.5	2480000000000000.0
5800	470	0.6	2470000000000000.0
5800	470	0.7	2460000000000000.0
5800	470	0.8	2440000000000000.0
5800	470	0.9	2420000000000000.0
5800	475	-1.0	2380000000000000.0
5800	475	-0.95	2390000000000000.0
5800	475	-0.9	2400000000000000.0
5800	475	-0.85	2410000000000000.0
5800	475	-0.8	2420000000000000.0
5800	475	-0.75	2420000000000000.0
5800	475	-0.7	2430000000000000.0
5800	475	-0.65	2440000000000000.0
5800	475	-0.6	2450000000000000.0
5800	475	-0.55	2460000000000000.0
5800	475	-0.5	2470000000000000.0
5800	475	-0.45	2480000000000000.0
5800	475	-0.4	2480000000000000.0
5800	475	-0.35	2490000000000000.0
5800	475	-0.3	2500000000000000.0
5800	475	-0.25	2510000000000000.0
5800	475	-0.2	2520000000000000.0
5800	475	-0.15	2520000000000000.0
5800	475	-0.1	2530000000000000.0
5800	475	-0.05	2540000000000000.0
5800	475	0.0	2540000000000000.0
5800	475	0.05	2550000000000000.0
5800	475	0.1	2560000000000000.0
5800	475	0.15	2560000000000000.0
5800	475	0.2	2570000000000000.0
5800	475	0.25	2570000000000000.0
5800	475	0.3	2580000000000000.0
5800	475	0.35	2580000000000000.0
5800	475	0.4	2590000000000000.0
5800	475	0.45	2590000000000000.0
5800	475	0.5	2590000000000000.0
5800	475	0.6	2600000000000000.0
5800	475	0.7	2600000000000000.0
5800	475	0.8	2600000000000000.0
5800	475	0.9	2600000000000000.0
5800	480	-1.0	2400000000000000.0
5800	480	-0.95	2410000000000000.0
5800	480	-0.9	2420000000000000.0
5800	480	-0.85	2440000000000000.0
5800	480	-0.8	2440000000000000.0
5800	480	-0.75	2450000000000000.0
5800	480	-0.7	2460000000000000.0
5800	480	-0.65	2470000000000000.0
5800	480	-0.6	2480000000000000.0
5800	480	-0.55	2490000000000000.0
5800	480	-0.5	2500000000000000.0
5800	480	-0.45	2510000000000000.0
5800	480	-0.4	2520000000000000.0
5800	480	-0.35	2530000000000000.0
5800	480	-0.3	2530000000000000.0
5800	480	-0.25	2540000000000000.0
5800	480	-0.2	2550000000000000.0
5800	480	-0.15	2560000000000000.0
5800	480	-0.1	2570000000000000.0
5800	480	-0.05	2580000000000000.0
5800	480	0.0	2590000000000000.0
5800	480	0.05	2600000000000000.0
5800	480	0.1	2600000000000000.0
5800	480	0.15	2610000000000000.0
5800	480	0.2	2620000000000000.0
5800	480	0.25	2630000000000000.0
5800	480	0.3	2640000000000000.0
5800	480	0.35	2640000000000000.0
5800	480	0.4	2650000000000000.0
5800	480	0.45	2660000000000000.0
5800	480	0.5	2660000000000000.0
5800	480	0.6	2670000000000000.0
5800	480	0.7	2680000000000000.0
5800	480	0.8	2690000000000000.0
5800	480	0.9	2700000000000000.0
5800	485	-1.0	2310000000000000.0
5800	485	-0.95	2320000000000000.0
5800	485	-0.9	2320000000000000.0
5800	485	-0.85	2330000000000000.0
5800	485	-0.8	2340000000000000.0
5800	485	-0.75	2340000000000000.0
5800	485	-0.7	2350000000000000.0
5800	485	-0.65	2360000000000000.0
5800	485	-0.6	2360000000000000.0
5800	485	-0.55	2370000000000000.0
5800	485	-0.5	2380000000000000.0
5800	485	-0.45	2380000000000000.0
5800	485	-0.4	2390000000000000.0
5800	485	-0.35	2400000000000000.0
5800	485	-0.3	2400000000000000.0
5800	485	-0.25	2410000000000000.0
5800	485	-0.2	2410000000000000.0
5800	485	-0.15	2420000000000000.0
5800	485	-0.1	2430000000000000.0
5800	485	-0.05	2430000000000000.0
5800	485	0.0	2440000000000000.0
5800	485	0.05	2440000000000000.0
5800	485	0.1	2450000000000000.0
5800	485	0.15	2450000000000000.0
5800	485	0.2	2460000000000000.0
5800	485	0.25	2460000000000000.0
5800	485	0.3	2460000000000000.0
5800	485	0.35	2470000000000000.0
5800	485	0.4	2470000000000000.0
5800	485	0.45	2470000000000000.0
5800	485	0.5	2480000000000000.0
5800	485	0.6	2480000000000000.0
5800	485	0.7	2490000000000000.0
5800	485	0.8	2490000000000000.0
5800	485	0.9	2500000000000000.0
5800	490	-1.0	2390000000000000.0
5800	490	-0.95	2390000000000000.0
5800	490	-0.9	2400000000000000.0
5800	490	-0.85	2410000000000000.0
5800	490	-0.8	2410000000000000.0
5800	490	-0.75	2420000000000000.0
5800	490	-0.7	2430000000000000.0
5800	490	-0.65	2430000000000000.0
5800	490	-0.6	2440000000000000.0
5800	490	-0.55	2440000000000000.0
5800	490	-0.5	2450000000000000.0
5800	490	-0.45	2460000000000000.0
5800	490	-0.4	2460000000000000.0
5800	490	-0.35	2470000000000000.0
5800	490	-0.3	2470000000000000.0
5800	490	-0.25	2480000000000000.0
5800	490	-0.2	2480000000000000.0
5800	490	-0.15	2490000000000000.0
5800	490	-0.1	2500000000000000.0
5800	490	-0.05	2500000000000000.0
5800	490	0.0	2510000000000000.0
5800	490	0.05	2510000000000000.0
5800	490	0.1	2520000000000000.0
5800	490	0.15	2520000000000000.0
5800	490	0.2	2520000000000000.0
5800	490	0.25	2530000000000000.0
5800	490	0.3	2530000000000000.0
5800	490	0.35	2540000000000000.0
5800	490	0.4	2540000000000000.0
5800	490	0.45	2540000000000000.0
5800	490	0.5	2550000000000000.0
5800	490	0.6	2550000000000000.0
5800	490	0.7	2560000000000000.0
5800	490	0.8	2560000000000000.0
5800	490	0.9	2560000000000000.0
5800	495	-1.0	2420000000000000.0
5800	495	-0.95	2430000000000000.0
5800	495	-0.9	2430000000000000.0
5800	495	-0.85	2450000000000000.0
5800	495	-0.8	2450000000000000.0
5800	495	-0.75	2460000000000000.0
5800	495	-0.7	2470000000000000.0
5800	495	-0.65	2480000000000000.0
5800	495	-0.6	2480000000000000.0
5800	495	-0.55	2490000000000000.0
5800	495	-0.5	2500000000000000.0
5800	495	-0.45	2510000000000000.0
5800	495	-0.4	2520000000000000.0
5800	495	-0.35	2530000000000000.0
5800	495	-0.3	2540000000000000.0
5800	495	-0.25	2540000000000000.0
5800	495	-0.2	2550000000000000.0
5800	495	-0.15	2560000000000000.0
5800	495	-0.1	2570000000000000.0
5800	495	-0.05	2580000000000000.0
5800	495	0.0	2590000000000000.0
5800	495	0.05	2600000000000000.0
5800	495	0.1	2600000000000000.0
5800	495	0.15	2610000000000000.0
5800	495	0.2	2620000000000000.0
5800	495	0.25	2630000000000000.0
5800	495	0.3	2640000000000000.0
5800	495	0.35	2650000000000000.0
5800	495	0.4	2650000000000000.0
5800	495	0.45	2660000000000000.0
5800	495	0.5	2670000000000000.0
5800	495	0.6	2680000000000000.0
5800	495	0.7	2700000000000000.0
5800	495	0.8	2710000000000000.0
5800	495	0.9	2720000000000000.0
5800	500	-1.0	2390000000000000.0
5800	500	-0.95	2390000000000000.0
5800	500	-0.9	2400000000000000.0
5800	500	-0.85	2410000000000000.0
5800	500	-0.8	2420000000000000.0
5800	500	-0.75	2410000000000000.0
5800	500	-0.7	2420000000000000.0
5800	500	-0.65	2420000000000000.0
5800	500	-0.6	2430000000000000.0
5800	500	-0.55	2430000000000000.0
5800	500	-0.5	2440000000000000.0
5800	500	-0.45	2440000000000000.0
5800	500	-0.4	2440000000000000.0
5800	500	-0.35	2450000000000000.0
5800	500	-0.3	2450000000000000.0
5800	500	-0.25	2460000000000000.0
5800	500	-0.2	2460000000000000.0
5800	500	-0.15	2460000000000000.0
5800	500	-0.1	2460000000000000.0
5800	500	-0.05	2470000000000000.0
5800	500	0.0	2470000000000000.0
5800	500	0.05	2470000000000000.0
5800	500	0.1	2470000000000000.0
5800	500	0.15	2470000000000000.0
5800	500	0.2	2470000000000000.0
5800	500	0.25	2470000000000000.0
5800	500	0.3	2470000000000000.0
5800	500	0.35	2470000000000000.0
5800	500	0.4	2470000000000000.0
5800	500	0.45	2470000000000000.0
5800	500	0.5	2470000000000000.0
5800	500	0.6	2470000000000000.0
5800	500	0.7	2460000000000000.0
5800	500	0.8	2460000000000000.0
5800	500	0.9	2450000000000000.0
5800	505	-1.0	2440000000000000.0
5800	505	-0.95	2440000000000000.0
5800	505	-0.9	2450000000000000.0
5800	505	-0.85	2470000000000000.0
5800	505	-0.8	2470000000000000.0
5800	505	-0.75	2470000000000000.0
5800	505	-0.7	2480000000000000.0
5800	505	-0.65	2490000000000000.0
5800	505	-0.6	2490000000000000.0
