observation_id	recording_batch_id	animal_age_days	slice_id	condition	anatomical_region_id	mean_amplitude_dff0	mean_time_to_peak_s	mean_peak_width_s	mean_peak_prominence_dff0	mean_peak_frequency_hz	mean_auc_au
cell_observation_0321	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.9028275403595536	248.48247000000262	24.088724855376398	0.42442774447018294	0.0033228013820726706	353.76484371831845
cell_observation_0322	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.377102696198369	241.55268000000243	27.76612370971347	0.39795914749747774	0.0033228013820726706	312.8020769592762
cell_observation_0323	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.4164419036149265	241.55268000000243	18.618967486735443	0.43837403781267203	0.0033228013820726706	307.09272405606396
cell_observation_0324	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.8045421627196043	247.8224900000026	34.83293518952425	0.38842559221594697	0.0033228013820726706	350.20044987979907
cell_observation_0325	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.758742719243885	242.54265000000245	30.645236142306857	0.2990179929093342	0.0033228013820726706	342.9299503953132
cell_observation_0326	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.4791277768606403	240.8927000000024	33.58785314641207	0.4760682046938063	0.0033228013820726706	318.3166874032677
cell_observation_0327	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.5374769954463692	236.60283000000229	25.959321339227984	0.22511947288694767	0.0033228013820726706	337.3935664349939
cell_observation_0328	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.8052265561207683	238.91276000000235	15.757730785123726	0.4636160652047032	0.0033228013820726706	340.67040654847125
cell_observation_0329	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.3160417617703484	241.55268000000243	29.23718597214173	0.18748242239701773	0.0033228013820726706	312.59649686314214
cell_observation_0330	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.2114331258750624	241.55268000000243	34.14947223528068	0.17112443775391428	0.0033228013820726706	305.0852294816792
cell_observation_0331	recording_batch_07	66	slice_03	receptor_stimulated	region_1	1.4267380230701048	97.68000000000039	7.6265776790903175	0.3196604749630248	0.006648715135799944	370.8582472957146
cell_observation_0332	recording_batch_07	66	slice_03	receptor_stimulated	region_1	1.9292359814437305	110.44500000000055	41.47859737986573	0.7293689695574948	0.003324357567899972	376.65851473904354
cell_observation_0333	recording_batch_07	66	slice_03	receptor_stimulated	region_1	1.8213744194295183	194.52750000000157	8.505981544942706	0.19170735091940538	0.006648715135799944	443.6901154535143
cell_observation_0334	recording_batch_07	66	slice_03	receptor_stimulated	region_1	1.9904617460724354	108.78000000000053	12.044137446400441	0.8469150800453931	0.003324357567899972	362.4576218506345
cell_observation_0335	recording_batch_07	66	slice_03	receptor_stimulated	region_1	1.7486416722276958	108.78000000000053	13.85140914959807	0.5035278810903525	0.003324357567899972	368.9509910957438
cell_observation_0336	recording_batch_07	66	slice_03	receptor_stimulated	region_1	1.7570344047725162	144.11500000000095	12.89158924283781	0.4497865294271386	0.009973072703699916	382.950067423517
cell_observation_0337	recording_batch_07	66	slice_03	receptor_stimulated	region_1	1.914159745309267	112.66500000000057	25.36939595487499	0.7527175645172695	0.003324357567899972	377.50139538218696
cell_observation_0338	recording_batch_07	66	slice_03	receptor_stimulated	region_1	1.5874168586261748	109.33500000000053	12.066655813939263	0.43467642051844946	0.003324357567899972	349.54047094459156
cell_observation_0339	recording_batch_07	66	slice_03	receptor_stimulated	region_1	1.648521029588472	110.44500000000055	15.260348685039887	0.4541552781456837	0.003324357567899972	365.1028906885382
cell_observation_0340	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.7629344017466904	76.17742666666636	13.711678962687358	0.7082563208301386	0.006743673725959373	472.59799437005563
cell_observation_0341	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.5279386312990604	107.3325149999996	39.67921306688712	0.5929475137194098	0.004495782483972915	463.11087821670884
cell_observation_0342	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.5949548327257	122.58648999999942	61.307312167059564	0.5689694819281357	0.0022478912419864575	506.6968334734661
cell_observation_0343	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.3222998893907947	116.48489999999948	68.61912050747685	0.3317198688558294	0.0022478912419864575	483.85432102092517
cell_observation_0344	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.4685012266578918	123.14117999999941	94.34638394578504	0.4894668352273249	0.0022478912419864575	495.16224117791256
cell_observation_0345	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.3291878570353344	114.26613999999951	50.23409611246936	0.31266246261749986	0.0022478912419864575	490.9630050328419
cell_observation_0346	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.4103726444603468	169.18044999999884	28.79535556080853	0.3343968629074707	0.006743673725959373	543.6213877644898
cell_observation_0347	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.3298300250805402	155.97882799999886	10.169791001228333	0.31474528259364065	0.011239456209932289	537.9963445398057
cell_observation_0348	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.4543806324558428	77.37925499999962	32.93528509504783	0.5149660397143848	0.004495782483972915	428.04021112785074
cell_observation_0349	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.359943781192805	238.88649333333146	34.62928917984109	0.36286523853708114	0.006743673725959373	501.1880078997291
cell_observation_0350	recording_batch_07	66	slice_06	receptor_stimulated	region_1	2.251422509409812	118.70365999999946	55.04815186634876	1.022976734276424	0.0022478912419864575	618.8426928368017
cell_observation_0351	recording_batch_07	66	slice_06	receptor_stimulated	region_1	2.0955001182502078	119.25834999999945	81.33072445115965	0.8253911741156759	0.0022478912419864575	635.3518732860987
cell_observation_0352	recording_batch_07	66	slice_06	receptor_stimulated	region_1	2.053165073469853	132.01621999999932	89.90837011702085	1.048201753963439	0.0022478912419864575	562.8895196854061
cell_observation_0353	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.902607881594235	125.35993999999938	90.89084139701093	0.850759639815859	0.0022478912419864575	554.9570717786598
cell_observation_0354	recording_batch_07	66	slice_06	receptor_stimulated	region_1	1.406872665747377	114.26613999999951	54.321256473460764	0.44485594477279233	0.0022478912419864575	468.49522083394174
cell_observation_0355	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.6073236182371093	163.54439999999937	14.079666246309952	0.3574854147225456	0.02327838857682922	374.2877059207077
cell_observation_0356	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.7717455399110342	118.6932250000001	33.30731447254277	0.4606801077668832	0.013301936329616697	373.4537151356575
cell_observation_0357	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.7682388694460338	91.77454999999998	48.36987106738321	0.60150896671334	0.0066509681648083485	439.0025240536345
cell_observation_0358	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.7238930863440334	170.7173999999994	11.925837019871771	0.24681516946423998	0.0066509681648083485	443.4675532443386
cell_observation_0359	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.8991295731047166	186.15263333333283	4.430948466512191	0.2371869320373973	0.009976452247212523	443.98973627496747
cell_observation_0360	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.6601072262120378	198.532699999999	13.843845737500862	0.38842187124349403	0.02327838857682922	395.1515191090648
cell_observation_0361	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.941276312892697	185.70099999999908	19.919485411952866	0.401125819945373	0.02327838857682922	447.3288831294672
cell_observation_0362	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.5724242226271432	208.0966999999987	144.81532198556354	0.4616763731831741	0.0033254840824041743	382.2362064680269
cell_observation_0363	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.5436584624968055	182.08461249999925	4.40228141565766	0.2932218154865821	0.026603872659233394	377.5762131765747
cell_observation_0364	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.9667753473649299	126.36434999999997	31.611225789013794	0.7224784625852075	0.0066509681648083485	417.8804522381444
cell_observation_0365	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.7655247834874526	172.11214999999925	12.70863002530645	0.31387179846258084	0.019952904494425047	417.08704330860456
cell_observation_0366	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.8118897601673207	175.18059999999932	20.713890502652394	0.348836960071829	0.02327838857682922	419.0213722657382
cell_observation_0367	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.888540218007311	192.47549999999913	7.777229021420102	0.27357025692988995	0.019952904494425047	451.00038213467167
cell_observation_0368	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.3595390748451899	97.07460000000002	23.738800458075175	0.2883040967395365	0.0033254840824041743	337.02264861756237
cell_observation_0369	recording_batch_08	67	slice_01	receptor_stimulated	region_1	1.5065705862098504	105.44310000000007	48.73374357222819	0.531259053447631	0.0033254840824041743	341.2618667093947
cell_observation_0370	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.2040935580143632	50.66997333333331	33.42726928176091	0.31503350816139597	0.009977826608522087	322.23720771223213
cell_observation_0371	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.4858445870991743	181.78191636363687	7.393535799265598	0.1888209134308351	0.036585364231247655	387.42528256996326
cell_observation_0372	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.5013760344389515	174.8300366666671	20.42025543686361	0.18639839595574814	0.019955653217044175	384.39403401480183
cell_observation_0373	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.2627693121970651	60.496595000000006	20.608204129654347	0.39298026102463074	0.013303768811362783	336.23657786258406
cell_observation_0374	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.2706330031886226	47.87567333333331	39.04741379542539	0.43399872806778866	0.009977826608522087	338.1853257974639
cell_observation_0375	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.1570044219655469	72.6518	29.530884863855714	0.2903750725642653	0.0066518844056813915	294.1958657439295
cell_observation_0376	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.1467690144151923	68.46034999999992	29.719116510610153	0.2086220407829451	0.0066518844056813915	308.33219596362864
cell_observation_0377	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.7251358587825432	149.98405250000047	18.34119362842593	0.43219786715922165	0.026607537622725566	417.93361149583274
cell_observation_0378	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.6634652940027126	159.69424500000048	23.39199035234142	0.3486757207147809	0.013303768811362783	381.2646501343557
cell_observation_0379	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.2711139142516645	119.20483800000034	11.058343521477308	0.22842532101367646	0.033259422028406954	346.65649233370885
cell_observation_0380	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.4046873629872827	196.71872000000062	51.86782094092837	0.321988683851009	0.009977826608522087	355.93557083987713
cell_observation_0381	recording_batch_08	67	slice_04	receptor_stimulated	region_1	1.2982408306661775	86.62329999999994	14.335030757467521	0.20937010719017218	0.016629711014203477	345.9237575753706
cell_observation_0382	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.949986078674926	108.91529999999955	53.361347251474925	0.5800794989034388	0.003327847709169568	415.648934384093
cell_observation_0383	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.396256768951401	161.97659999999894	40.14388531704009	0.25096280199366716	0.003327847709169568	351.6522265434854
cell_observation_0384	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.3846439652182378	131.1172649999993	25.972038831909824	0.3064946054141276	0.013311390836678271	349.7962249013634
cell_observation_0385	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.6543170807730192	87.69077999999966	26.55537465731308	0.4718772390952011	0.009983543127508702	372.3082614863969
cell_observation_0386	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.484181211891344	125.11295999999936	42.84655843081903	0.4588911426395854	0.003327847709169568	346.9070914713958
cell_observation_0387	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.7240442390444217	141.49679999999918	23.156262694084447	0.4783339869090919	0.009983543127508702	391.199432126747
cell_observation_0388	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.7276041152065025	114.50069999999948	71.9116769603928	0.38222709958253853	0.003327847709169568	412.7103057970644
cell_observation_0389	recording_batch_08	67	slice_05	receptor_stimulated	region_1	2.1342134803309447	113.3836199999995	50.585250353104016	0.7206185587104124	0.003327847709169568	436.4656024996226
cell_observation_0390	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.6903483154024492	105.56405999999959	26.921731239851397	0.3444900913065	0.006655695418339136	426.7637239652755
cell_observation_0391	recording_batch_08	67	slice_05	receptor_stimulated	region_1	2.3716721223198682	105.56405999999959	50.30161380650095	0.9566330658720483	0.003327847709169568	451.2200360440221
cell_observation_0392	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.8246298548812265	119.52755999999943	37.89822564483935	0.5523825307138371	0.006655695418339136	391.76474383001903
cell_observation_0393	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.7422596599803823	120.08609999999942	18.942393789370172	0.5128790195381694	0.006655695418339136	381.45218950362494
cell_observation_0394	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.8922490540240207	130.4190899999993	15.814655483495109	0.5043326581405928	0.006655695418339136	416.05301346249473
cell_observation_0395	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.8906386338471868	122.0409899999994	29.281346402391755	0.4934699576840893	0.006655695418339136	390.28441761396635
cell_observation_0396	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.354570770157332	113.3836199999995	51.704459306488644	0.3203498803409508	0.003327847709169568	336.96432629989556
cell_observation_0397	recording_batch_08	67	slice_05	receptor_stimulated	region_1	1.2956905497766789	162.53513999999893	87.46192919735867	0.27598871407455694	0.003327847709169568	330.51439423607997
cell_observation_0398	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.8593040517186783	129.84391000000025	50.01152997771373	0.3728036767994568	0.006658487159090888	418.76887275706804
cell_observation_0399	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.8605711133218341	124.54984500000026	43.02410471520123	0.46105117186075595	0.006658487159090888	396.3508509405357
cell_observation_0400	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.705222090306699	135.97388000000024	85.76138487833694	0.6364708601751763	0.003329243579545444	371.7374241880392
cell_observation_0401	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.2994948730633138	128.72937000000024	43.594166200617906	0.20560461517053497	0.006658487159090888	335.39449581901476
cell_observation_0402	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.6993651800192797	133.46616500000025	56.280143393739934	0.25901263438451183	0.006658487159090888	396.1427068196227
cell_observation_0403	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.438066023978968	131.51572000000033	54.77358998246149	0.2973270958090781	0.003329243579545444	355.8575919781176
cell_observation_0404	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.9410031345614425	127.24331666666693	24.63177610912069	0.28344524628964546	0.009987730738636333	449.3136999386068
cell_observation_0405	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.8616827833194591	117.58397000000035	62.12213911534768	0.35798680671195515	0.003329243579545444	433.25940388026874
cell_observation_0406	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.7544299788829316	175.7629579999994	26.51476780853735	0.3107633643793647	0.01664621789772722	401.97457785079126
cell_observation_0407	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.4498155153219376	102.53768000000001	27.00141638366957	0.24754733768123574	0.013316974318181777	401.877989636536
cell_observation_0408	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.4304814251071822	173.31096999999946	58.13271744413112	0.17311531119703827	0.003329243579545444	364.4724477317161
cell_observation_0409	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.6605695207447397	129.28664000000023	29.019275116592258	0.25648517616498917	0.009987730738636333	394.38307712834523
cell_observation_0410	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.4203920003051007	116.46943000000034	70.55587883396487	0.28340401426598194	0.003329243579545444	352.9752862105873
cell_observation_0411	recording_batch_09	42	slice_02	receptor_stimulated	region_1	1.488519544845515	134.85934000000026	95.93520325188635	0.33023473952040194	0.003329243579545444	367.12297292151766
cell_observation_0412	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.7666226848689124	199.40592	14.964811761912626	0.34895148089800615	0.01996637130635442	427.0995329551515
cell_observation_0413	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.6500746485863522	137.070624	15.098634925850831	0.2722411314190554	0.01663864275529535	434.7571828626093
cell_observation_0414	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.5743724849148517	145.2256	23.974947305112572	0.4780199530627547	0.01663864275529535	384.9863739911238
cell_observation_0415	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.520514245979995	123.30211999999999	25.779716918671024	0.38025134741905936	0.013310914204236279	406.38588112587854
cell_observation_0416	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.4691101872197676	86.29751999999999	37.61259934742024	0.4589804277750214	0.0066554571021181395	367.51480882079454
cell_observation_0417	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.7399630475273156	144.94632	15.421716987874323	0.28389797014921925	0.026621828408472558	427.3352460527097
cell_observation_0418	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.4327919306130303	52.31845333333333	23.734668819175088	0.47056010973184437	0.00998318565317721	370.48860976144914
cell_observation_0419	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.500955742546751	145.01614	12.808973439424523	0.2328137153730687	0.026621828408472558	391.0840885461307
cell_observation_0420	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.6851103146265658	103.05431999999999	25.64557659731328	0.42827590500701285	0.0066554571021181395	426.83907056104283
cell_observation_0421	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.5853099861321	104.45071999999999	78.29609050198573	0.43285259784940733	0.0033277285510590698	368.19758560254434
cell_observation_0422	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.7614138894512634	115.62191999999999	87.5620202949461	0.5821945724431528	0.0033277285510590698	396.4406316993974
cell_observation_0423	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.622153226772526	131.82016	56.35318922499046	0.3200674414838196	0.0033277285510590698	389.1961632299735
cell_observation_0424	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.5381765020971485	138.33669333333333	20.388730754344408	0.17300830026616443	0.00998318565317721	379.22416025506004
cell_observation_0425	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.463581944022113	111.71199999999999	40.10885572395867	0.28101397349710844	0.0033277285510590698	362.5868807347275
cell_observation_0426	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.7750382742950868	103.33359999999999	55.59588836434202	0.3038507099686538	0.0066554571021181395	440.47505750954537
cell_observation_0427	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.7078446810890484	107.80207999999999	46.549148241418735	0.36675543811632494	0.0033277285510590698	396.0087003854102
cell_observation_0428	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.6391729175397387	182.27674666666667	37.12095609322726	0.1998260905226382	0.00998318565317721	408.65852133780874
cell_observation_0429	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.969430335041749	148.43732	15.999148047437853	0.22426772613232093	0.013310914204236279	486.58239425783086
cell_observation_0430	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.7380487703357979	127.81714666666664	25.734295460606734	0.4342851049384824	0.01996637130635442	436.76620192522734
cell_observation_0431	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.3630290397787355	123.776896	14.669814551733268	0.29126992299723975	0.01663864275529535	352.57548312762384
cell_observation_0432	recording_batch_09	42	slice_05	receptor_stimulated	region_1	1.5473560674109652	190.46895999999998	27.850686886708452	0.23047575224574562	0.013310914204236279	400.43500365200293
cell_observation_0433	recording_batch_09	42	slice_05	receptor_stimulated	region_1	2.0746094902785415	181.04325999999998	11.666118668441504	0.2025535779993571	0.026621828408472558	507.6559177507669
cell_observation_0434	recording_batch_01	56	slice_01	receptor_stimulated	region_2	3.7204620896640757	155.58515999999983	20.476983950385033	2.166043343975396	0.0033251896114559233	463.5871449648812
cell_observation_0435	recording_batch_01	56	slice_01	receptor_stimulated	region_2	5.925080053519765	151.47416999999996	19.370774260352135	4.099386585478576	0.0033251896114559233	573.1103181276537
cell_observation_0436	recording_batch_01	56	slice_01	receptor_stimulated	region_2	4.994972895506013	137.2438200000004	16.15802140854541	3.6513947119851586	0.0033251896114559233	468.6078501587809
cell_observation_0437	recording_batch_01	56	slice_01	receptor_stimulated	region_2	3.530236798901532	140.7223500000003	17.54751167577976	2.5053974449642196	0.0033251896114559233	391.52370105956857
cell_observation_0438	recording_batch_02	59	slice_01	receptor_stimulated	region_2	2.343279480844396	147.40499999999906	5.671836892431543	0.8312878882771297	0.0033241034062087317	433.0477678615977
cell_observation_0439	recording_batch_02	59	slice_01	receptor_stimulated	region_2	3.33034712217761	148.35599999999909	14.348202679754479	1.899450110709012	0.0033241034062087317	475.8037986182378
cell_observation_0440	recording_batch_02	59	slice_01	receptor_stimulated	region_2	2.989853989889101	204.0423333333337	3.5328447174108057	0.8272024079883917	0.009972310218626195	554.4922439101113
cell_observation_0441	recording_batch_02	59	slice_01	receptor_stimulated	region_2	2.994536177156533	171.07433333333293	3.7431739226689635	0.7663258831853098	0.009972310218626195	543.6302490853286
cell_observation_0442	recording_batch_02	59	slice_01	receptor_stimulated	region_2	2.880434543110055	111.39379999999915	5.046710101849927	1.2471657680113701	0.01662051703104366	567.4695324580657
cell_observation_0443	recording_batch_02	59	slice_01	receptor_stimulated	region_2	3.615829619389258	152.00149999999917	7.032693277593168	0.8942161627811778	0.006648206812417463	604.6147718053415
cell_observation_0444	recording_batch_02	59	slice_01	receptor_stimulated	region_2	2.3795878085284734	137.8950000000001	7.042058248912628	1.124485967136956	0.013296413624834927	566.4677668547448
cell_observation_0445	recording_batch_02	59	slice_01	receptor_stimulated	region_2	3.196307259404157	188.1078	5.480548846871528	1.414297409623413	0.01662051703104366	500.18525747500223
cell_observation_0446	recording_batch_02	59	slice_01	receptor_stimulated	region_2	2.68695066742269	179.9925999999998	3.606422543125029	1.0540099616939964	0.01662051703104366	462.53788743628047
cell_observation_0447	recording_batch_02	59	slice_01	receptor_stimulated	region_2	3.111313921693965	152.47699999999918	18.77870927299122	1.4069098030898897	0.0033241034062087317	508.5144814286817
cell_observation_0448	recording_batch_02	59	slice_01	receptor_stimulated	region_2	3.2400195966127656	176.50559999999973	3.036491801653926	1.6652934865204483	0.01662051703104366	551.2207448660347
cell_observation_0449	recording_batch_02	59	slice_04	receptor_stimulated	region_2	2.4258783902277328	104.94022000000078	2.5168126752634095	1.1764625758523137	0.016628059084815065	425.6303516426241
cell_observation_0450	recording_batch_02	59	slice_04	receptor_stimulated	region_2	1.3458594825863641	42.97947499999995	7.320784804595807	0.663053618278312	0.006651223633926026	341.96586680485666
cell_observation_0451	recording_batch_02	59	slice_04	receptor_stimulated	region_2	2.287883331649156	98.42140000000063	7.764778239426043	1.1105923958131472	0.006651223633926026	400.9755964480306
cell_observation_0452	recording_batch_02	59	slice_04	receptor_stimulated	region_2	2.7541001521960125	88.83490000000043	10.638939091770354	1.5548379505051844	0.003325611816963013	434.34302814097344
cell_observation_0453	recording_batch_02	59	slice_04	receptor_stimulated	region_2	2.144836979286167	134.01927000000052	3.312551300831589	0.8013082614118231	0.016628059084815065	422.398860227757
cell_observation_0454	recording_batch_02	59	slice_04	receptor_stimulated	region_2	2.6166676312627284	88.83490000000043	10.847545795551	1.5084422914156388	0.003325611816963013	388.14620958068116
cell_observation_0455	recording_batch_02	59	slice_04	receptor_stimulated	region_2	2.438225264896449	96.8236500000006	16.577385489853754	1.0864429613557147	0.006651223633926026	406.6777760026607
cell_observation_0456	recording_batch_02	59	slice_04	receptor_stimulated	region_2	2.5930396087820426	87.5567000000004	11.912025511501199	1.4307713388290821	0.003325611816963013	410.44709492955917
cell_observation_0457	recording_batch_02	59	slice_04	receptor_stimulated	region_2	1.8337475278922588	170.16037499999945	6.1573480343286064	0.8347668290528477	0.006651223633926026	379.235535117244
cell_observation_0458	recording_batch_02	59	slice_04	receptor_stimulated	region_2	1.789030914105239	105.77105000000078	2.75305792267163	0.7493707035129047	0.003325611816963013	396.4062842159883
cell_observation_0459	recording_batch_02	59	slice_04	receptor_stimulated	region_2	2.34388511585677	94.90635000000056	2.5977830289331294	1.239254578900276	0.006651223633926026	416.68986145050553
cell_observation_0460	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.5633728625669254	88.75947000000001	100.71633232728078	0.8170828432700366	0.0033254825341666855	300.8204473633885
cell_observation_0461	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.7613239644564787	81.17858999999991	87.01582358382981	1.0089844685611016	0.0033254825341666855	300.8251294696473
cell_observation_0462	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.533369155538	79.28336999999989	59.49601850454515	0.739246246646976	0.0033254825341666855	300.77134879291543
cell_observation_0463	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.461983741405126	80.2309799999999	69.38303826400205	0.6150946384429693	0.0033254825341666855	300.77894692414213
cell_observation_0464	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.6571423782041064	77.07227999999986	53.79683964956904	0.8171800143751878	0.0033254825341666855	300.7813631851931
cell_observation_0465	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.7576319262787132	86.23250999999998	92.46301750087365	0.9998837027977956	0.0033254825341666855	300.8303387314429
cell_observation_0466	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.4753854599322027	76.75640999999986	48.71619992814075	0.6119119515325647	0.0033254825341666855	300.7374974776119
cell_observation_0467	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.5649529099650996	85.60076999999997	55.32096193722731	0.75341174531385	0.0033254825341666855	300.7734710916294
cell_observation_0468	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.6654175716854647	93.81339000000007	87.19069795884621	0.982334231023893	0.0033254825341666855	300.831307510244
cell_observation_0469	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.733693157502673	79.28336999999989	52.512203296734924	0.9201683150287393	0.0033254825341666855	300.8173934816874
cell_observation_0470	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.4072834671841883	69.80726999999978	38.60284799308427	0.5061195620152239	0.0033254825341666855	300.7646855774643
cell_observation_0471	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.531721744505777	83.38967999999994	41.39875231453293	0.6576736139816153	0.0033254825341666855	300.7459374311312
cell_observation_0472	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.5587827730378925	77.07227999999986	52.20009605138921	0.7460639870630763	0.0033254825341666855	300.77463145968795
cell_observation_0473	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.695242017027448	75.80879999999985	44.65133748206601	0.8855079404018642	0.0033254825341666855	300.8054228936672
cell_observation_0474	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.5578255559263963	78.33575999999988	49.599050827196194	0.7448151882454508	0.0033254825341666855	300.77712181021565
cell_observation_0475	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.624153262652971	84.65315999999996	71.82111934757548	0.8600431102547996	0.0033254825341666855	300.7998282492201
cell_observation_0476	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.4101375745377245	101.71014000000017	62.08742808624109	0.5834300294443819	0.0033254825341666855	300.7751472550138
cell_observation_0477	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.5408710912686971	84.96902999999996	63.5270891828643	0.7185376718090939	0.0033254825341666855	300.7864739081803
cell_observation_0478	recording_batch_03	40	slice_03	receptor_stimulated	region_2	1.3602233382054563	77.38814999999987	54.56535871261005	0.5008135520600927	0.0033254825341666855	300.75244422050605
