observation_index	numeric_feature_1	numeric_feature_2	numeric_feature_3	numeric_feature_4	numeric_feature_5	numeric_feature_6	numeric_feature_7
909	910	7	8	9	1098	0.5400586080429279	-0.10123845464545257
910	911	7	8	10	1099	1.5857718751088428	-0.2982449280439298
911	912	7	8	1	1090	1.0083372673736486	-0.5050445315506037
912	913	7	8	2	1091	0.21365425061913038	-0.11020434617625965
913	914	7	9	0	1100	0.8294476101503812	-0.011716414703636331
914	915	7	9	3	1103	2.9802073363106056	0.5180646527429539
915	916	7	9	4	1104	0.8523487932646925	0.7382377918204382
916	917	7	9	5	1105	4.986084187785372	-0.6359934496725397
917	918	7	9	6	1106	2.5611803405579425	-0.11676675545738326
918	919	7	9	7	1107	0.21106355575181784	0.1778220948223823
919	920	7	9	8	1108	1.6096294638621913	-0.1315950567670216
920	921	7	9	9	1109	0.5677021263421935	-0.1457703132948179
921	922	7	9	10	1110	1.705968332752156	-0.2946961341872525
922	923	7	9	1	1101	1.0241590831780338	-0.5049373055456933
923	924	7	9	2	1102	0.16082124594175431	-0.13043578582687515
924	925	7	10	0	1111	0.1845864588247979	0.03586027684807472
925	926	7	10	3	1114	1.1554954833991047	0.5875302993492949
926	927	7	10	4	1115	0.23849724395531713	0.623662793379784
927	928	7	10	5	1116	1.9365635234596532	-0.6547010308964796
928	929	7	10	6	1117	0.8883185725793936	-0.09687262344291078
929	930	7	10	7	1118	0.3816252813748024	0.3427756530268377
930	931	7	10	8	1119	1.2710631714011233	-0.17664151786390783
931	932	7	10	9	1120	0.12301671795870182	-0.043518654776733605
932	933	7	10	10	1121	0.4543330925701533	-0.26909014258594766
933	934	7	10	1	1112	1.0190624405707531	-0.6962406115474807
934	935	7	10	2	1113	0.042382668195286355	-0.1702697596698422
935	936	7	11	0	1122	0.28988967156270645	-0.013130306410865487
936	937	7	11	3	1125	1.5776935515518267	0.5141322167998551
937	938	7	11	4	1126	0.2445417603989449	0.6743683208892498
938	939	7	11	5	1127	2.853785418583683	-0.6812508526253465
939	940	7	11	6	1128	1.4706413072574478	-0.008551312480639972
940	941	7	11	7	1129	0.1865428167282921	0.2231497340772969
941	942	7	11	8	1130	1.5202044808657431	-0.027315794194401968
942	943	7	11	9	1131	0.3597031005085308	-0.10311241236757146
943	944	7	11	10	1132	0.7848066804072438	-0.29692254534521345
944	945	7	11	1	1123	1.3534301743335735	-0.6853925452946045
945	946	7	11	2	1124	0.08999375286450129	-0.14244011891112893
946	947	7	12	0	1133	0.16317276803117445	3.359152736331924e-05
947	948	7	12	3	1136	0.3515342764325828	0.45533484098860094
948	949	7	12	4	1137	0.363735166974488	0.6692684943128616
949	950	7	12	5	1138	0.9359291519374505	-0.6590021521022128
950	951	7	12	6	1139	0.23022261693405255	-0.14015745093091303
951	952	7	12	7	1140	0.2288705736404091	0.23850892960667416
952	953	7	12	8	1141	0.6385687925454965	-0.20347187528169627
953	954	7	12	9	1142	0.22665638654239376	-0.09570575634345274
954	955	7	12	10	1143	0.886273189451475	-0.29191175615266063
955	956	7	12	1	1134	1.0556658592958361	-0.6511992765665158
956	957	7	12	2	1135	0.2510928645935615	-0.07462514692209697
957	958	7	1	0	1012	0.1068400190421074	0.0513086671754628
958	959	7	1	3	1015	0.22925414059877033	0.5426809516657441
959	960	7	1	4	1016	0.10968769665546854	0.4840159496387039
960	961	7	1	5	1017	0.27046638214637053	-0.5790384097969651
961	962	7	1	6	1018	0.054365727654800966	-0.041061502764190155
962	963	7	1	7	1019	0.08385481269927043	0.1941871531183153
963	964	7	1	8	1020	0.2685287255003092	-0.046184800081168216
964	965	7	1	9	1021	0.049152092936233585	-0.06744852967846854
965	966	7	1	10	1022	0.20230486094599553	-0.16427529811470123
966	967	7	1	1	1013	0.2741062078852034	-0.599005610199699
967	968	7	1	2	1014	0.03952867759665679	-0.1495445481917809
968	969	7	2	0	1023	0.10895525131686484	0.0411842763900476
969	970	7	2	3	1026	0.26938007717432944	0.5262036613569075
970	971	7	2	4	1027	0.1520726135594503	0.6575598802661063
971	972	7	2	5	1028	1.1315718716324243	-0.6775705558272075
972	973	7	2	6	1029	0.08709897667520528	-0.17878561997163592
973	974	7	2	7	1030	0.10105478225228386	0.20421024033330665
974	975	7	2	8	1031	0.5115517380025724	-0.1275246061076349
975	976	7	2	9	1032	0.17635535187522522	-0.11168240461915475
976	977	7	2	10	1033	0.2254872966865358	-0.29054462300350764
977	978	7	2	1	1024	1.09070184673966	-0.7031948862038474
978	979	7	2	2	1025	0.062067047826628904	-0.23954993522398013
979	980	7	3	0	1034	0.15130801761017112	0.0014714730045410924
980	981	7	3	3	1037	0.32325590326827425	0.45571856782366055
981	982	7	3	4	1038	0.19538034203762855	0.7008699947260418
982	983	7	3	5	1039	1.3370588760367874	-0.6788823223750334
983	984	7	3	6	1040	0.13671459573901656	-0.09989073142602593
984	985	7	3	7	1041	0.14038621962330072	0.27503509539710724
985	986	7	3	8	1042	0.7542617433298878	-0.16010638449983966
986	987	7	3	9	1043	0.17699806788802233	-0.09248455400681473
987	988	7	3	10	1044	0.4671240004177096	-0.29986805393720684
988	989	7	3	1	1035	1.8335410439593345	-0.6926597455548748
989	990	7	3	2	1036	0.09390130018926889	-0.2105433317752214
990	991	7	4	0	1045	0.07071464964795506	-0.00657072638342781
991	992	7	4	3	1048	0.19264689972118315	0.44652085991054585
992	993	7	4	4	1049	0.12621922604036706	0.588621232920574
993	994	7	4	5	1050	0.7953179169275385	-0.6775527539100725
994	995	7	4	6	1051	0.07257882514362085	-0.18329570796419115
995	996	7	4	7	1052	0.10123492272403128	0.2669984576630979
996	997	7	4	8	1053	0.3888355197893109	-0.11088244912206865
997	998	7	4	9	1054	0.11353745684138765	-0.12112478358645176
998	999	7	4	10	1055	0.21517546795568548	-0.2373036918229097
999	1000	7	4	1	1046	1.5931701337304176	-0.7045900270535036
1000	1001	7	4	2	1047	0.0455142444569379	-0.285917821763154
1001	1002	8	0	0	1144	0.5291002515313409	0.04330499959964488
1002	1003	8	0	3	1147	0.6380049609498728	0.48163996031027534
1003	1004	8	0	4	1148	0.6866227351545485	0.7700094718300688
1004	1005	8	0	5	1149	2.6283128206847652	-0.6677375591857958
1005	1006	8	0	6	1150	0.3309151552074067	-0.134541258266021
1006	1007	8	0	7	1151	0.2052597989787124	0.3125080455132873
1007	1008	8	0	8	1152	1.4465440283566873	-0.15884547994118486
1008	1009	8	0	9	1153	0.539127439189392	-0.13587495239155886
1009	1010	8	0	10	1154	1.1224588203004582	-0.24143859816726676
1010	1011	8	0	1	1145	0.9013582452933819	-0.5828167322581785
1011	1012	8	0	2	1146	0.5152716823012774	-0.06483751801722523
1012	1013	8	5	0	1199	0.5255435317245486	0.01885380163129557
1013	1014	8	5	3	1202	0.7535937072559818	0.4524804687956861
1014	1015	8	5	4	1203	0.5204407566101276	0.7464121606610703
1015	1016	8	5	5	1204	2.3178687857347287	-0.6881163608810087
1016	1017	8	5	6	1205	0.24141670860221268	-0.23449745357003246
1017	1018	8	5	7	1206	0.1068553949270176	0.27525077103389134
1018	1019	8	5	8	1207	0.704663607269796	-0.1998461447331084
1019	1020	8	5	9	1208	0.2905173796782477	-0.08095597198176871
1020	1021	8	5	10	1209	1.2512184112350848	-0.25983959335882445
1021	1022	8	5	1	1200	0.5124836295334805	-0.5011252637938625
1022	1023	8	5	2	1201	0.45221348624254715	-0.03972080947346781
1023	1024	8	6	0	1210	0.45281090890780124	0.02975048302966401
1024	1025	8	6	3	1213	0.5751110905164141	0.44483779143969565
1025	1026	8	6	4	1214	0.48603110350566375	0.765327365060831
1026	1027	8	6	5	1215	1.817835185271487	-0.6512970201504518
1027	1028	8	6	6	1216	0.2942376798811094	-0.1681751750682729
1028	1029	8	6	7	1217	0.11555222512592105	0.17715363851414578
1029	1030	8	6	8	1218	0.7703797243460507	-0.19860673691862316
1030	1031	8	6	9	1219	0.4218471119530283	-0.11152203100188732
1031	1032	8	6	10	1220	1.1985490150070477	-0.25590780561799237
1032	1033	8	6	1	1211	0.6575694910609656	-0.4849017787748652
1033	1034	8	6	2	1212	0.45462144471097743	-0.05321544833410252
1034	1035	8	7	0	1221	0.5136904481092073	-0.002453855802335417
1035	1036	8	7	3	1224	0.5091409486447215	0.40570354783941504
1036	1037	8	7	4	1225	0.45844745646941476	0.6011431686352608
1037	1038	8	7	5	1226	1.6672988671856357	-0.6052314129904225
1038	1039	8	7	6	1227	0.34096495190498	-0.12456850573921441
1039	1040	8	7	7	1228	0.16478149314798318	0.20586877790225688
1040	1041	8	7	8	1229	0.7088530368476352	-0.11188054241740392
1041	1042	8	7	9	1230	0.36061800909432373	-0.0958786428795166
1042	1043	8	7	10	1231	0.9815002799926341	-0.22846463616056542
1043	1044	8	7	1	1222	0.8145301802887535	-0.6543453444267091
1044	1045	8	7	2	1223	0.21295685393206976	-0.09128112753311118
1045	1046	8	8	0	1232	0.6857910783769364	0.019268595630947898
1046	1047	8	8	3	1235	0.6691450934726496	0.4173073627952341
1047	1048	8	8	4	1236	0.4731310322588807	0.571481326778541
1048	1049	8	8	5	1237	2.4890759976863297	-0.6465815782681821
1049	1050	8	8	6	1238	0.32405007748536657	-0.13678108356022425
1050	1051	8	8	7	1239	0.198471044118033	0.18929328736828407
1051	1052	8	8	8	1240	0.6327516059300717	-0.01894126933074999
1052	1053	8	8	9	1241	0.5107557640854528	-0.11913125812043739
1053	1054	8	8	10	1242	1.0694869936767193	-0.24199065434148911
1054	1055	8	8	1	1233	0.7428868243277638	-0.4816265863247689
1055	1056	8	8	2	1234	0.11043689593216627	-0.24776755552742244
1056	1057	8	9	0	1243	0.6535584177261647	0.017306967342403265
1057	1058	8	9	3	1246	0.6285542328955678	0.402678890166312
1058	1059	8	9	4	1247	0.4719564672892614	0.5844079308617102
1059	1060	8	9	5	1248	2.4298653526260843	-0.616676487723417
1060	1061	8	9	6	1249	0.31501407261691117	-0.18091688263003886
1061	1062	8	9	7	1250	0.20385546501288965	0.19393266650967542
1062	1063	8	9	8	1251	0.5344125965390313	-0.12145701253438365
1063	1064	8	9	9	1252	0.502487397590967	-0.09707671928999227
1064	1065	8	9	10	1253	0.640826621946766	-0.2001058342077868
1065	1066	8	9	1	1244	0.6161269572705257	-0.49016922409136643
1066	1067	8	9	2	1245	0.11903055496907487	-0.14887065384449633
1067	1068	8	10	0	1254	0.1368131995764421	-0.04736038769044623
1068	1069	8	10	3	1257	0.4060181774818545	0.4888328212436792
1069	1070	8	10	4	1258	0.240357605294084	0.47372288779065924
1070	1071	8	10	5	1259	0.9047877322653455	-0.613696645138051
1071	1072	8	10	6	1260	0.06344767593241145	-0.2574376229881914
1072	1073	8	10	7	1261	0.15749625337538553	0.2345955618662016
1073	1074	8	10	8	1262	0.33298047657037316	-0.03335213257171108
1074	1075	8	10	9	1263	0.12648611100133644	-0.2292093881266196
1075	1076	8	10	10	1264	0.3519273274424026	-0.249967706986209
1076	1077	8	10	1	1255	1.061805753117647	-0.6969686091616685
1077	1078	8	10	2	1256	0.06265825890996499	-0.16569751464056376
1078	1079	8	11	0	1265	0.08803157133029728	0.015902650132011482
1079	1080	8	11	3	1268	0.38193363416561915	0.440116598403842
1080	1081	8	11	4	1269	0.31729925125122393	0.513163865523511
1081	1082	8	11	5	1270	1.0214902765392107	-0.6489852331664192
1082	1083	8	11	6	1271	0.09251181857273143	-0.1928534599042025
1083	1084	8	11	7	1272	0.17526133065424396	0.3092992866098421
1084	1085	8	11	8	1273	0.5296220235653132	-0.021958025860400725
1085	1086	8	11	9	1274	0.1351525860676076	-0.10324367098007585
1086	1087	8	11	10	1275	0.5065970996235548	-0.25540031451392364
1087	1088	8	11	1	1266	0.9115831931781371	-0.6767491661024819
1088	1089	8	11	2	1267	0.0822110478238794	-0.2778130445611441
1089	1090	8	12	0	1276	0.17034380328932466	-0.014653385972077323
1090	1091	8	12	3	1279	0.749453685486133	0.444923530123384
1091	1092	8	12	4	1280	0.3258767164659321	0.557636769325137
1092	1093	8	12	5	1281	1.8355322117263082	-0.6243308269496802
1093	1094	8	12	6	1282	0.05314237952167416	-0.19793555044402758
1094	1095	8	12	7	1283	0.20827288430648466	0.21734359914383392
1095	1096	8	12	8	1284	0.7879780262669278	0.0007514896989067382
1096	1097	8	12	9	1285	0.13156249382170862	-0.11852377218828616
1097	1098	8	12	10	1286	0.8766573924838041	-0.2448785121268521
1098	1099	8	12	1	1277	0.8791687602118349	-0.610015679825951
1099	1100	8	12	2	1278	0.084032967783635	-0.19947049631850758
1100	1101	8	1	0	1155	0.09054604768397921	0.11169585939673363
1101	1102	8	1	3	1158	0.2286362476637891	0.45421975012832505
1102	1103	8	1	4	1159	0.16590803637720633	0.3331451306093441
1103	1104	8	1	5	1160	0.6230239336865424	-0.6484459284968322
1104	1105	8	1	6	1161	0.023640627253171124	-0.2513835143537585
1105	1106	8	1	7	1162	0.13356346249861617	0.23727471570448697
1106	1107	8	1	8	1163	0.22809395409818412	-0.1435587394823861
1107	1108	8	1	9	1164	0.08594910273678845	-0.2792874573267825
1108	1109	8	1	10	1165	0.19330565345064804	-0.20183556104986372
1109	1110	8	1	1	1156	0.49812262474909413	-0.6634713388493213
1110	1111	8	1	2	1157	0.05472425289283209	-0.22153710797263237
1111	1112	8	2	0	1166	0.10068223775612377	0.05680717556329234
1112	1113	8	2	3	1169	0.15917678135554936	0.47363611553557516
1113	1114	8	2	4	1170	0.19715316072694977	0.4746148720500897
1114	1115	8	2	5	1171	0.4542853245622982	-0.7087292673299408
1115	1116	8	2	6	1172	0.04419438947864855	-0.32535746205769445
1116	1117	8	2	7	1173	0.10860135997429067	0.27899496143366953
1117	1118	8	2	8	1174	0.4131633424616931	-0.14265015111558332
1118	1119	8	2	9	1175	0.11390072855861261	-0.2572953427193417
1119	1120	8	2	10	1176	0.20501125607724524	-0.1908575441593848
1120	1121	8	2	1	1167	1.2878813330296661	-0.7205805354838062
1121	1122	8	2	2	1168	0.059786216927492905	-0.43107425181164083
1122	1123	8	3	0	1177	0.09299016878352863	-0.018982402046293725
1123	1124	8	3	3	1180	1.0283549052778764	0.5257312123995004
1124	1125	8	3	4	1181	0.27865472219886706	0.6375942590395973
1125	1126	8	3	5	1182	2.003016286960283	-0.7480925368994341
1126	1127	8	3	6	1183	0.7370094030524071	-0.1095277688434331
1127	1128	8	3	7	1184	0.1446359301340227	0.22915885350308815
1128	1129	8	3	8	1185	1.1934786879755155	-0.2179105268624608
1129	1130	8	3	9	1186	0.19456767816376197	-0.14099338516639698
1130	1131	8	3	10	1187	0.9657194159669128	-0.23637820025248776
1131	1132	8	3	1	1178	0.27689525479687044	-0.597278903955108
1132	1133	8	3	2	1179	0.047677522857193504	-0.1675347546325586
1133	1134	8	4	0	1188	0.10627050492861465	-0.049366538871996324
1134	1135	8	4	3	1191	1.1621028816697097	0.553762059411211
1135	1136	8	4	4	1192	0.2957850365765985	0.5297489141074903
1136	1137	8	4	5	1193	0.8971258060318295	-0.7001100319312894
1137	1138	8	4	6	1194	0.14459080996378665	-0.11894084446859751
1138	1139	8	4	7	1195	0.14249499902330545	0.24956447685429856
1139	1140	8	4	8	1196	0.36921362773593336	-0.20722132055895187
1140	1141	8	4	9	1197	0.05708943834190274	-0.1335669338690519
1141	1142	8	4	10	1198	0.4888953855180806	-0.17975159508829128
1142	1143	8	4	1	1189	0.139801248191986	-0.5374742869980057
1143	1144	8	4	2	1190	0.055291050119585405	-0.12095748985326532
1144	1145	9	0	0	1287	0.7034993058133656	0.02404384837893236
1145	1146	9	0	3	1290	1.2242870063002003	0.4486578863240138
1146	1147	9	0	4	1291	0.634281508752637	0.6447523880308684
1147	1148	9	0	5	1292	1.9414734764859043	-0.42487617076111295
1148	1149	9	0	6	1293	0.5231055355337184	-0.25816878791726094
1149	1150	9	0	7	1294	0.1077774587931417	-0.08368057220164632
1150	1151	9	0	8	1295	0.8615646432348656	-0.15958511051651042
1151	1152	9	0	9	1296	0.40357712099540993	-0.09489503554126219
1152	1153	9	0	10	1297	1.075010736890701	-0.18985099415674023
1153	1154	9	0	1	1288	0.17174473613158778	-0.2711365154823541
1154	1155	9	0	2	1289	0.1342684196416517	-0.1749080197888287
1155	1156	9	5	0	1342	0.37953119786110595	0.16690393180409951
1156	1157	9	5	3	1345	1.366934173332357	0.3946045038965763
1157	1158	9	5	4	1346	0.5468079704497715	0.5303041048512142
1158	1159	9	5	5	1347	2.3150011594853424	-0.3846163768085145
1159	1160	9	5	6	1348	0.32139595722220954	-0.2813221410863529
1160	1161	9	5	7	1349	0.061663669715604504	-0.19721582808277316
1161	1162	9	5	8	1350	0.8581696773012483	-0.16318232534274918
1162	1163	9	5	9	1351	0.24731898055290497	-0.150295583493805
1163	1164	9	5	10	1352	1.1169435398736651	-0.181585108027426
1164	1165	9	5	1	1343	0.07433657492003592	-0.24477859518711415
1165	1166	9	5	2	1344	0.06585630786982206	-0.2016581989297426
1166	1167	9	6	0	1353	0.7462290379549475	0.09661450262826392
1167	1168	9	6	3	1356	1.155757268956382	0.32193814368565365
1168	1169	9	6	4	1357	0.6843971601906947	0.47502043641557967
1169	1170	9	6	5	1358	1.7312578917026789	-0.3602501438502681
1170	1171	9	6	6	1359	0.3916626070493766	-0.20043604175211147
1171	1172	9	6	7	1360	0.10524985354031885	-0.04908568326943416
1172	1173	9	6	8	1361	1.3417448932413232	-0.16549590615641227
1173	1174	9	6	9	1362	0.27683908221306364	-0.1360010062920139
1174	1175	9	6	10	1363	0.9417933030082305	-0.17740607103184922
1175	1176	9	6	1	1354	0.12407889479926469	-0.23609268287931667
1176	1177	9	6	2	1355	0.0743097048097654	-0.16343092201279583
1177	1178	9	7	0	1364	0.5325615817221778	0.11244481936691278
1178	1179	9	7	3	1367	1.0126229747942046	0.33274250552831947
1179	1180	9	7	4	1368	0.6601041982451303	0.47188190430082316
1180	1181	9	7	5	1369	1.2883646911018154	-0.18978136248204228
1181	1182	9	7	6	1370	0.3893457098030968	-0.022986099910518004
1182	1183	9	7	7	1371	0.10672747791628613	0.148756113924952
1183	1184	9	7	8	1372	1.231148204759441	-0.12088678534836989
1184	1185	9	7	9	1373	0.29701363731744346	-0.07926290142386415
1185	1186	9	7	10	1374	0.6439023140943997	-0.1397309523716181
1186	1187	9	7	1	1365	0.3806781454854868	-0.3175348312812614
1187	1188	9	7	2	1366	0.08056082722402516	-0.12161818460836203
1188	1189	9	8	0	1375	0.39290484120320895	0.0876479148024121
1189	1190	9	8	3	1378	1.2675469636560832	0.3787977327405694
1190	1191	9	8	4	1379	0.5939618365312618	0.4641168645606758
1191	1192	9	8	5	1380	2.0413903321357845	-0.4483365786602573
1192	1193	9	8	6	1381	0.38132819118050076	-0.18911046208925578
1193	1194	9	8	7	1382	0.08367097222041617	-0.01992590226293619
1194	1195	9	8	8	1383	0.5793731279466979	-0.16816215092478137
1195	1196	9	8	9	1384	0.38442502097088266	-0.0916731435625302
1196	1197	9	8	10	1385	0.7491785341321876	-0.21627777316331054
1197	1198	9	8	1	1376	0.13851610230531955	-0.3045602818316547
1198	1199	9	8	2	1377	0.04343933531073441	-0.15627345911778592
1199	1200	9	9	0	1386	0.602272691472166	0.036674380167985306
1200	1201	9	9	3	1389	1.3047736262099598	0.37080669845715886
1201	1202	9	9	4	1390	0.42447045833425995	0.457722176976206
1202	1203	9	9	5	1391	1.7163162660141105	-0.45035886303858524
1203	1204	9	9	6	1392	0.3603311606740566	-0.13678045346581166
1204	1205	9	9	7	1393	0.08061217337033025	-0.055985369972387886
1205	1206	9	9	8	1394	0.47892341234441244	-0.19583452137560023
1206	1207	9	9	9	1395	0.3309050159447848	-0.11125610370147976
1207	1208	9	9	10	1396	0.7992665737173932	-0.21956729391972646
1208	1209	9	9	1	1387	0.32370121721015266	-0.42884944839926087
1209	1210	9	9	2	1388	0.036415504597662504	-0.2553442615000719
1210	1211	9	10	0	1397	0.10895319193740229	0.08898355158229071
1211	1212	9	10	3	1400	0.33222585442238567	0.3945513970786931
1212	1213	9	10	4	1401	0.13978278120426466	0.3362198947898962
1213	1214	9	10	5	1402	0.6079043986815499	-0.5336580025549643
1214	1215	9	10	6	1403	0.1591886674725345	-0.1968479856376097
1215	1216	9	10	7	1404	0.07157360678722686	0.004832885340627978
1216	1217	9	10	8	1405	0.42094199824585005	-0.20053396540030707
1217	1218	9	10	9	1406	0.06854317491761203	-0.12094231470174664
1218	1219	9	10	10	1407	0.2432160587118837	-0.23261502141263785
1219	1220	9	10	1	1398	0.4971129051406725	-0.5639176913567275
1220	1221	9	10	2	1399	0.038592491225511415	-0.3551209645762618
1221	1222	9	11	0	1408	0.0768197694065546	-0.04014805858493301
1222	1223	9	11	3	1411	0.6567068200885259	0.3945403220243414
1223	1224	9	11	4	1412	0.21445635075088307	0.4689304155877401
1224	1225	9	11	5	1413	0.4289676486183714	-0.4780820255761741
1225	1226	9	11	6	1414	0.18684924450625273	-0.20966094096016805
1226	1227	9	11	7	1415	0.030877508452232222	-0.05582766563623831
1227	1228	9	11	8	1416	0.20078452795680374	-0.18102255285879432
1228	1229	9	11	9	1417	0.0717865678514332	-0.19143364087103626
1229	1230	9	11	10	1418	0.37436626338512463	-0.27095628060711363
1230	1231	9	11	1	1409	0.6384002848895103	-0.5762562219708328
1231	1232	9	11	2	1410	0.0504402108809116	-0.34509351220361983
1232	1233	9	12	0	1419	0.3113801911494331	0.002259938269609509
1233	1234	9	12	3	1422	0.3018672883939782	0.27399699551551754
1234	1235	9	12	4	1423	0.39622888302060766	0.4891472060350648
1235	1236	9	12	5	1424	1.7297842096305522	-0.4631457295990825
1236	1237	9	12	6	1425	0.21815848767651774	-0.2064090331325981
1237	1238	9	12	7	1426	0.10526329809175314	-0.07751669950449308
1238	1239	9	12	8	1427	0.8043018240268192	-0.21547929786250278
1239	1240	9	12	9	1428	0.19087026899229229	-0.1956667533610428
1240	1241	9	12	10	1429	0.9389999178090145	-0.26176745774595744
1241	1242	9	12	1	1420	0.3864189276977939	-0.36023604506444573
1242	1243	9	12	2	1421	0.0718446535833715	-0.22330513721739836
1243	1244	9	1	0	1298	0.06757839515991092	0.07171837766783441
1244	1245	9	1	3	1301	0.35418815777840607	0.38128435661899307
1245	1246	9	1	4	1302	0.07330866980006123	0.2932316675980524
1246	1247	9	1	5	1303	0.2945984729375226	-0.4058121151133864
1247	1248	9	1	6	1304	0.015766983244857376	-0.19746272530814687
1248	1249	9	1	7	1305	0.08662047909900203	0.12300104756724083
1249	1250	9	1	8	1306	0.2541126799283723	-0.11379989590403285
1250	1251	9	1	9	1307	0.08656738017409125	-0.04740064278739592
1251	1252	9	1	10	1308	0.2894635319540446	-0.1769226668323853
1252	1253	9	1	1	1299	0.17801895914391044	-0.41810199475679166
1253	1254	9	1	2	1300	0.0424422472216448	-0.1412059987168878
1254	1255	9	2	0	1309	0.12907377699788586	0.01883706044525791
1255	1256	9	2	3	1312	0.5756761721289115	0.44018224988862814
1256	1257	9	2	4	1313	0.24499446793131083	0.5022622244061405
1257	1258	9	2	5	1314	0.9553653185926502	-0.49994148532893784
1258	1259	9	2	6	1315	0.24744116233662444	-0.20044593605713484
1259	1260	9	2	7	1316	0.13254021206707275	0.06377625808804187
1260	1261	9	2	8	1317	0.4335849679510198	-0.1641363101598904
1261	1262	9	2	9	1318	0.13933957911963724	-0.1617736727038672
1262	1263	9	2	10	1319	0.4973850786042862	-0.21840588214704024
1263	1264	9	2	1	1310	0.5552460804923046	-0.5095687184443193
1264	1265	9	2	2	1311	0.05634060176672577	-0.3018457971114435
1265	1266	9	3	0	1320	0.12059959272679469	0.04234565462642296
1266	1267	9	3	3	1323	0.44143314580910015	0.4171296138187457
1267	1268	9	3	4	1324	0.4032151767447222	0.5251602046942885
1268	1269	9	3	5	1325	1.2567814171591933	-0.48050765240291393
1269	1270	9	3	6	1326	0.13048065667494382	-0.22398003482927614
1270	1271	9	3	7	1327	0.15049617253246683	0.050155695129608664
1271	1272	9	3	8	1328	0.7306441662401083	-0.2033385859446104
1272	1273	9	3	9	1329	0.1533023564315243	-0.1897777639917138
1273	1274	9	3	10	1330	0.5729064461587026	-0.26269817910132603
1274	1275	9	3	1	1321	1.0335843566050313	-0.6226814441397449
1275	1276	9	3	2	1322	0.04252917167845742	-0.4169906033502504
1276	1277	9	4	0	1331	0.03744820506965424	-0.026057222328673173
1277	1278	9	4	3	1334	0.3011763362840465	0.35801812508107167
1278	1279	9	4	4	1335	0.2186202149371311	0.3877654003536846
1279	1280	9	4	5	1336	0.6771502102125659	-0.5551248174398198
1280	1281	9	4	6	1337	0.09367027674994197	-0.2970145798844812
1281	1282	9	4	7	1338	0.11564300052962516	0.04536390193027694
1282	1283	9	4	8	1339	0.20886264160745197	-0.17188222546835033
1283	1284	9	4	9	1340	0.04474589787769645	-0.1572937514889692
1284	1285	9	4	10	1341	0.2412149200287399	-0.21361654152406298
1285	1286	9	4	1	1332	0.6383843532923419	-0.5802987879147335
1286	1287	9	4	2	1333	0.03189689601594706	-0.25622131100970724
1287	1288	1	0	0	143	0.9471871612358135	0.00396896231754919
1288	1289	1	0	3	146	2.062935673480579	0.4689357938368991
1289	1290	1	0	4	147	1.5714887235809099	0.7077364370379671
1290	1291	1	0	5	148	5.662403575353499	-0.7106092858521946
1291	1292	1	0	6	149	1.537267454001909	-0.023702781731355482
1292	1293	1	0	7	150	0.3150355450065116	0.4466553872138191
1293	1294	1	0	8	151	2.491919605068424	-0.1546431644046183
1294	1295	1	0	9	152	1.0469876407447152	-0.08273709725280831
1295	1296	1	0	10	153	2.4558434579708126	-0.2226126806221941
1296	1297	1	0	1	144	0.5777172868466102	-0.4159720607034226
1297	1298	1	0	2	145	0.17242234852463525	-0.031034450613852606
1298	1299	1	5	0	198	0.7396983207214463	0.025752569663069106
1299	1300	1	5	3	201	1.329274187570826	0.45598729936512533
1300	1301	1	5	4	202	0.5798531965197555	0.596569438599603
1301	1302	1	5	5	203	4.280547229997556	-0.5291856765311322
1302	1303	1	5	6	204	1.168646990774129	-0.24824026187552947
1303	1304	1	5	7	205	0.1673822867930595	-0.08245839242238438
1304	1305	1	5	8	206	1.8451270148588201	-0.19137862916877948
1305	1306	1	5	9	207	0.8181673302780783	-0.1879167953120356
1306	1307	1	5	10	208	2.699585887555197	-0.22823073012624612
1307	1308	1	5	1	199	0.4619716429863962	-0.27477094605611757
1308	1309	1	5	2	200	0.4636870094988511	-0.14135291491376623
1309	1310	1	6	0	209	0.18993606969539295	0.006102610395402614
1310	1311	1	6	3	212	1.0282615577788266	0.3282407314528603
1311	1312	1	6	4	213	0.2993271832668243	0.32010007515284983
1312	1313	1	6	5	214	3.7447484043121575	-0.5669554730401976
1313	1314	1	6	6	215	1.2335572515583668	-0.23135032387186963
1314	1315	1	6	7	216	0.22399137086166265	-0.07175578900203658
1315	1316	1	6	8	217	1.6626906021510925	-0.24530531803008557
1316	1317	1	6	9	218	0.7578740289216087	-0.1520627157675165
1317	1318	1	6	10	219	1.9799853145122306	-0.22311262204020485
1318	1319	1	6	1	210	0.3216514822108936	-0.30501226196579884
1319	1320	1	6	2	211	0.33888063259920076	-0.1046493809106727
1320	1321	1	7	0	220	0.16759655019871791	0.02981325508873254
1321	1322	1	7	3	223	1.5146972009297266	0.38003360642779327
1322	1323	1	7	4	224	0.17919975906640387	0.33124606826878206
1323	1324	1	7	5	225	1.582001920391157	-0.5283552518291142
1324	1325	1	7	6	226	0.6516309173233108	-0.16844886580805066
1325	1326	1	7	7	227	0.2308369262061517	0.033571738489209385
1326	1327	1	7	8	228	1.1834307722302821	-0.22493924150958655
1327	1328	1	7	9	229	0.48837383939788365	-0.13634709782203183
1328	1329	1	7	10	230	1.3506154511481774	-0.2206475120818731
1329	1330	1	7	1	221	0.44274338131827357	-0.3896105293855036
