region_index	coord_x	coord_y	coord_z	annotation_1	annotation_2	annotation_3	annotation_4	annotation_5
453	34.393993	-80.780974	18.314322	1.492502111415947	0.03382510181810307	0.4733154281823564	1.921529734192773	2.898146114698271
454	17.229219	-89.119468	22.794949	1.637808196238034	0.04914910733910847	0.3749768607871212	2.066859119818672	2.464291164787804
455	13.046741	-70.529341	22.352371	1.753984165084764	0.04688600816255083	0.524277567942292	2.198497637647975	2.456720047607655
456	10.153265	-84.94065	31.083093	1.612508500777975	0.05743362066009933	0.3207536247319154	2.063606185894747	2.625304251909256
457	19.556938	-62.727645	25.167857	1.988437547805755	0.02907127533308797	0.4788235146667404	2.025269621779927	2.923521162533179
458	36.980891	-77.048845	27.327372	1.382175699579778	0.007346575338238373	0.4946070161811051	1.85673775099341	3.078465825173913
459	32.726279	-74.600222	22.646126	1.662548948904263	0.02771266789848828	0.4856525079843889	1.932957361545723	2.734893832991763
460	14.884939	-76.197919	31.634019	1.783443532379147	0.02555476547581493	0.4720434849059881	2.109780423656355	2.492267397845664
461	27.946396	-79.58164	26.430251	1.580088442258918	0.05624501083535585	0.4783116125946448	2.060980616163043	2.603917994877187
462	18.187713	-67.509282	32.355547	1.717338381768095	0.03093067945246403	0.4730115248339788	2.025003010919773	2.673595966725815
463	21.807631	-83.208895	36.627372	1.477763817455944	0.04025990035752061	0.2888348819883094	2.063461197165182	2.645718652300718
464	18.475967	-76.95366	39.483744	1.64932044969065	0.03735120209723534	0.3912361957443928	2.040237684481751	2.504847288131714
465	26.028184	-72.804704	41.313334	1.407253158790012	0.01594171569752102	0.4686339206780994	1.957997680759954	2.623466727210254
466	18.654624	-73.77295	46.36311	1.395883191364741	0.02337821279929815	0.2704347026391637	1.927032005145439	2.678677656301638
467	54.915851	1.811301	-3.382251	1.260692283700443	-0.04461107922414654	0.5665751280610758	1.734416630344396	3.553102667738752
468	59.356338	-5.585154	-5.672738	1.370590114881888	-0.03475948058942	0.5625192354432893	1.731934228749628	3.590757721081013
469	47.515605	-4.876484	-7.273777	1.140802780009843	-0.02286818869054274	0.5799242543986564	1.662750800842338	2.753588277028828
470	57.325236	-16.219297	-3.253313	1.376184005364879	-0.01648041701613009	0.6098730717705386	1.767931174344587	3.299423919945228
471	52.403072	-28.000968	0.83627	1.47444934763839	-0.01769891657761061	0.5771727143266938	1.792311696779937	3.213887547574392
472	64.064635	-19.086294	2.25207	1.471123180346877	0.007208899614778357	0.4810057978998133	1.855268617831245	3.600490120852866
473	56.524017	-12.855904	4.836332	1.376178949528921	0.01814959752109756	0.6108533774560879	2.035673073574653	3.26242181804122
474	42.749944	-17.427021	0.43878	1.418830154461344	-0.003029295381478753	0.5704404765361685	1.906771656513191	2.712715330647259
475	62.739773	-28.68621	5.143918	1.393949210453179	0.01492860433027095	0.5153691437303032	1.858914967658898	3.444339120533408
476	54.166065	-34.94706	7.24265	1.443400735714271	0.01161113574066435	0.6037783028593323	1.854594044923959	3.192124302794294
477	38.301115	-7.004226	9.849479	1.252317339875071	-0.03349801938594004	0.7027924855734825	1.723807287513412	3.811330891963912
478	42.037642	-21.104906	8.958381	1.418571468519392	0.04516524868967359	0.6426550635747613	2.254534590747667	3.084996392814125
479	36.511525	-19.51713	9.15093	1.51886834491161	-0.001971145950106105	0.5800084157097902	1.919016448892108	3.226481458035911
480	49.747017	-23.037124	9.854257	1.502041099611779	0.009474333331093066	0.626066464798631	2.155066877211476	3.183897627563011
481	40.684098	0.835874	13.270465	1.269031701656593	-0.04611877779791199	0.6103542647440627	1.666093854320631	3.038855903759235
482	60.221166	-27.175196	11.934644	1.430117811767988	0.01163246918741409	0.5947396016768729	1.928067018169487	3.225449509736968
483	37.63726	-9.654698	16.606379	1.515941643073095	-0.02161082924667853	0.5549279471348206	1.795431370557709	3.090228211588976
484	60.854219	-37.141523	13.668943	1.403984600225159	0.0009478721631458979	0.5030284857753708	1.838745377646044	3.383810981017787
485	35.568787	-20.046934	17.81539	1.731142792543275	0.008124852245676358	0.5149452153299876	1.902869034581331	3.038271167656271
486	43.068876	-12.565153	17.671855	1.400988194129186	0.009034322158873023	0.5973334911071922	1.827559276073154	3.258352552245303
487	42.61277	-29.662291	16.263409	1.647204788340478	0.01298449642573843	0.5411840974765283	2.052677816688024	2.739608685417873
488	50.509626	-9.844202	13.43565	1.301654428061027	-0.0002031537964863639	0.64874218244309	1.765696442384572	3.378554001813982
489	41.237889	-26.182738	20.1224	1.610959132299871	0.03061625016821273	0.5545869766031436	1.927087156282168	3.250851764911558
490	58.84397	-1.099565	11.705524	1.317943746629044	-0.002489134853408828	0.5335580048230785	1.76155229359288	3.290714841790316
491	48.811598	-20.936607	18.800343	1.440691414343354	0.05899480167908226	0.6191734850337377	1.846155694104016	3.498583425835865
492	49.829881	-30.411344	24.335275	1.694066236672824	0.02033597301785317	0.5048014117061321	1.830592754815491	2.886233634338146
493	59.255351	-12.723741	15.896657	1.290023012702267	0.0187451347196758	0.5627009332280396	1.745426812679067	3.412071746296999
494	60.440751	-1.800731	18.322586	1.22747912536199	0.02862348653375804	0.4711232859157737	1.886630416280332	2.97803706076087
495	64.140398	-7.862393	24.705616	1.065171784856896	0.01727047851927011	0.2932717509447161	1.863929792556913	3.003344463139046
496	59.176583	2.50143	28.238898	1.173857370187591	-0.01288129718749257	0.3967716521825018	1.880867765376344	3.431535081165593
497	55.12163	-6.199026	25.345316	1.309193160040317	0.04192974105721813	0.5074092312224572	1.992717372486814	2.226555137736042
498	59.524031	-9.506232	36.341761	1.078413622823341	-7.806534062628855e-05	0.3150322320569343	1.910465281566545	2.662763188524944
499	50.106631	-6.52975	35.550557	1.306625422449325	0.01490485473120714	0.4506820367429153	2.05084956541418	2.979600745003398
500	50.180711	-11.851397	35.556971	1.32517247201896	0.03584476072388325	0.4958280727755455	2.037150509037801	1.825751953735584
501	55.286175	-16.465507	40.618489	1.253941434684914	0.0186793602606955	0.4593148071229313	1.839154096500023	2.749688947346153
502	6.58898	-2.610227	41.845616	1.207708657127783	-0.04305411691660548	0.59653197029768	1.67008498757163	3.593131092263431
503	7.762814	-13.592337	41.379831	1.399412628635492	-0.01951418331857268	0.5236322966185413	1.702690320052341	3.538500682609837
504	48.873087	-14.573252	46.969604	1.264045831005866	0.03786687811426327	0.3833546169290997	2.097151248151779	2.147291684659516
505	51.06039	-20.105707	47.460564	1.213862524744163	0.04300152045879699	0.3942351620239828	1.904959479888916	2.601479329350518
506	12.225893	-17.413043	42.498302	1.383696598466925	-0.01497009651906604	0.5084870153460842	1.810515032387134	2.932079464197159
507	39.573527	-15.362339	37.819595	1.587981241835084	0.04711664477082753	0.3759313012931386	2.093908556279395	2.245780285538697
508	9.329781	-7.435186	45.430833	1.239914898500563	-0.01541707939814043	0.5484846005783773	1.78301936640869	3.263297796976276
509	43.800123	-9.590438	47.458728	1.326591954157911	0.0003692748111202877	0.4361126754563818	2.08999011498287	2.942378797182223
510	46.086312	-26.921696	52.68099	1.171807964887636	0.03230938829060138	0.3545667343581017	1.944166021573377	2.590327914895081
511	45.569054	-21.632729	56.873266	1.293684259953261	0.05335237431615656	0.2718101758332558	2.114000628138631	2.293006050514012
512	7.329847	0.393321	52.206435	1.230350594017469	-0.007678696957896651	0.5398850800923011	1.761201298291335	3.417806267011456
513	10.53292	-24.201326	46.685434	1.31733327610621	-0.004313263867960267	0.557007071548197	1.912377612413902	2.921786201436345
514	38.726246	-20.212344	46.354495	1.450671045417018	0.05933772293941118	0.4359560881524337	2.129859939423468	2.093023802449064
515	7.753362	-12.164501	50.720869	1.20846389011622	-0.0006953400808094489	0.5609221621540775	1.92583414444491	3.271930806520508
516	38.354188	-17.328127	52.814918	1.348958921526463	0.04834773608790378	0.4064215891119396	2.234325148377362	2.962360183640224
517	33.059137	-36.43769	53.149347	1.575640032007076	0.02319469602862622	0.4147614964346844	1.914911602503143	2.460661415283273
518	38.549068	-32.581225	57.613329	1.330832047104629	0.03108329296981082	0.3696367908306806	1.997422722591824	2.51104488460029
519	9.130265	-33.03439	51.390293	1.303421695647267	0.03229832230889428	0.5133336980111679	1.929431488108677	2.803403777683653
520	31.25874	-41.083204	58.902942	1.319570105189251	0.03306071483523854	0.3536550422349444	1.85131562839272	2.595942598654003
521	34.795814	-27.395804	57.257076	1.468087474766635	0.04349652493041146	0.3671046331311529	2.1573191426999	1.996537144227726
522	36.747951	-14.573634	63.369081	1.423867000374513	0.02661766748832683	0.2683454977092275	2.077348892248255	3.148439627595064
523	5.375597	-20.080353	56.558809	1.247492523575188	0.003117182702884453	0.4675077718965751	2.05222876982805	3.210022986662097
524	29.902532	-33.773924	62.584968	1.370282628514376	0.04830372295076849	0.3652735896643263	2.008051052475596	2.335227743518062
525	29.565683	-23.553656	56.877735	1.407514585818673	0.04243491672198164	0.3693486086785107	2.281980882291629	2.794694963024884
526	25.644012	-11.55405	62.727681	1.261162188293934	0.007935259236557253	0.4390739200732198	1.847878717986165	2.835900958718323
527	10.272986	-41.245129	62.528416	1.289180188079079	0.04310098030559537	0.4131501240312234	1.891348427211729	2.460904270047095
528	27.791645	-18.52229	68.7386	1.336980165093267	0.01636157355089872	0.2937820879643451	2.124681684935953	3.046550111072819
529	25.305701	-40.187766	61.847418	1.352577588590963	0.004838529933761532	0.4346604549369063	1.839180580591184	2.443643972641084
530	5.106545	-31.082359	59.831094	1.259030768898493	0.03011996916119968	0.4064163615669266	2.092072572944154	2.837935854748982
531	22.569161	-29.712939	62.227483	1.326314706584102	0.04273549234156181	0.3457416269526107	2.153932357176838	1.822680527117194
532	16.524247	-8.021518	68.402859	1.179537559348548	-0.002879354068477182	0.3999466883200823	1.769978147141247	2.990346782818073
533	20.085817	-25.243175	63.397413	1.313684497074596	0.02901393042650089	0.3481532404576442	2.227029036674974	2.70860697656143
534	22.708473	-34.653917	67.64204	1.345223057789784	0.03472550521581554	0.3528812135787175	1.952405661274526	2.154459621484687
535	17.143794	-16.268694	70.527699	1.217348143244291	-0.001400178679611216	0.3746023810364512	1.999664837475035	2.735169518284681
536	20.027678	-42.882158	67.395329	1.225604188849571	0.003369093003933314	0.3443835278822817	1.798210172356629	2.422725801424282
537	7.106239	-18.500617	70.221743	1.247227984191916	0.01007892414502221	0.3748517494259184	2.087178509299239	3.00614699430582
538	11.335228	-40.946146	72.418258	1.408786090290227	0.05740491805170009	0.3439457449248497	1.895747788755408	2.453592833949299
539	4.450704	-33.331492	69.521247	1.333093595554626	0.05366001418819229	0.3735112059226015	2.125325599315918	2.591828310635032
540	13.388782	-33.091879	68.927643	1.29771999144789	0.06268755269853031	0.3484795719941307	2.130076397917039	1.75968570789186
541	12.556284	-27.375689	69.975432	1.257194913950549	0.04091471847739874	0.3494057605149284	2.217120750365036	2.621632726454153
542	14.381368	-34.799337	75.109584	1.502629110111307	0.03987080955227728	0.2349271833257264	2.007261090300163	2.134828771396381
543	46.870436	-35.656917	-21.630103	1.292253517852995	-0.03080006058479699	0.5350041403217898	1.746631514852756	3.628587336801901
544	47.717988	-45.783854	-16.937331	1.363628695335595	-0.02882567040657256	0.5360857440150206	1.761890876781315	3.440645361818918
545	47.254911	-57.592573	-10.348902	1.404952369132225	-0.015031243389322	0.5323953982491388	1.785527998321597	3.345272785279809
546	54.325175	-55.683886	-8.072719	1.351585446584951	-0.02126074882144767	0.5011390820848982	1.734755186646778	3.633626631847242
547	46.916996	-64.308117	-4.444732	1.427389706337236	-0.01205218506755837	0.5463239746598998	1.834859653951671	3.239953962767996
548	57.729758	-52.805333	-0.055869	1.346601703605684	-0.01537824953762203	0.5182629202221335	1.709025892542472	3.551924885046192
549	51.577594	-59.082087	1.571708	1.425372788452653	-0.008396262119101402	0.5447794077360724	1.818546021391811	3.264762119549077
550	54.65401	-54.147603	6.048095	1.256668192797336	-0.01797080033082252	0.4899763191740405	1.802192305848572	3.249330579507641
551	46.454332	-61.290101	10.151158	1.470062789313744	0.002148389440351922	0.5518904297676512	1.926643753084206	2.981486175845309
552	50.065433	-55.461514	12.717001	1.436928229103122	-0.01873798284294651	0.5676632076235256	1.821717307396204	3.194836474773361
553	46.970884	-59.978209	17.732882	1.428272812267872	-0.001547351638014517	0.5672261211304174	1.794806453831401	3.050860958128441
554	42.640947	-78.170919	23.573643	1.362362521850526	0.02871826430984923	0.4095115832422361	1.791314812576881	3.399475120916599
555	58.053833	-16.49662	33.596544	1.227892321735859	0.01894480437209651	0.5203656274687507	1.729351965883221	3.003248341199829
556	34.779563	-70.130789	35.223681	1.424795282838322	0.009935578736589776	0.5344066701422147	1.870399375394723	2.928072676426027
557	30.130966	-67.73968	33.003939	1.790915091537965	0.020328794969451	0.4522795856318421	1.91074616770288	2.665937189648791
558	54.752801	-24.832169	41.445226	1.329206314428037	0.03515602379364496	0.5085463774878938	1.71014185439668	3.047486082082842
559	48.430871	-34.748103	45.357145	1.277274976947708	0.002814640668458959	0.4447378710832025	1.745238881540758	2.976276280676446
560	31.123396	-63.790371	41.42699	1.496008413083909	0.01264081196038161	0.5057193613951328	1.885855834197592	2.848774995745682
561	42.937914	-39.205707	43.301764	1.327674472012345	-0.006601342840457156	0.4462586915163533	1.786093037837363	2.888342344179386
562	25.613928	-64.619872	45.066023	1.578219930938516	0.01575009318422087	0.4617053145088727	1.882425980716137	2.655610396004305
563	50.291891	-22.872595	40.660847	1.465531491377853	0.02245917513590903	0.5362327329908808	1.756486474529715	2.740644135489696
564	44.513825	-29.072661	42.792369	1.478663817394272	0.002612127630575665	0.5002445856976434	1.784152826549849	2.724768322415468
565	38.025117	-39.956572	44.15127	1.428006145934679	-0.001367948018895148	0.438291903969999	1.814936468570288	2.780894185711698
566	14.968664	-70.541961	51.426563	1.510502195859895	0.01342505955741455	0.3307616639378473	1.871072072664933	2.706639233158856
567	27.946512	-60.903446	50.386579	1.466876454048889	0.02191593366243205	0.4178371647947815	1.902184038805994	2.70901686534649
568	34.528829	-47.200628	46.425338	1.498311920341168	0.01402401488139451	0.4506907874989679	1.8480727216926	2.738134000359512
569	30.621301	-53.63326	49.405817	1.46226943320182	0.03182926283597427	0.4578334572025168	1.918414596148061	2.625684053432651
570	38.157529	-33.944452	46.906694	1.613065637992887	0.004863491033364666	0.424400102827315	1.839898613327496	2.643069980348029
571	20.813355	-65.213065	54.41058	1.431492699096783	0.01571892269930878	0.4063200667469866	1.861959210104053	2.656222508447926
572	35.924489	-40.556251	51.411964	1.366597655556911	0.006212315446045775	0.4437500594582155	1.841050287249768	2.714240177012071
573	9.265669	-66.24254	54.053892	1.612577398546253	0.005697582723968261	0.4034783330659839	1.785653235918371	2.907451184057608
574	6.826488	-51.945057	53.602785	1.449922878979328	0.00584371389511052	0.5366193943303358	1.785752273084528	3.170732558500476
575	33.824487	-47.407544	55.295483	1.290534206269822	0.01976232790929836	0.3723494695494853	1.861518849985684	2.6761081011557
576	26.950467	-54.809792	58.264123	1.362079706702697	0.01933669071861526	0.4073358807665136	1.8916019805211	2.560294613605592
577	12.415605	-63.935876	58.538546	1.577098611144298	0.004971514017463778	0.3529821690130528	1.774774516147119	2.79764802463171
578	8.588574	-59.241845	56.925879	1.44866381464796	0.02613335559410373	0.4549379602574199	1.743662873872645	2.879621062336899
579	18.752302	-59.822077	61.678718	1.299905439291789	0.01355346682398587	0.307901701181295	1.825670038357949	2.714337843220408
580	12.656622	-57.485992	61.684238	1.472533138158281	-0.003098831229664997	0.412286271502704	1.736373942811611	2.729597082588731
581	8.282696	-51.687896	62.674135	1.379625683005505	0.003099628078661135	0.4419030874146946	1.725735532733724	2.906318358531812
582	27.397352	-46.643167	63.775288	1.28644619317849	0.005431909418849463	0.3334473056776076	1.78252310638558	2.654381850870644
583	19.925208	-52.952049	63.960788	1.352240636502144	0.002547195891707106	0.3901753197392268	1.773342370439603	2.59262466176254
584	13.701297	-49.759033	68.181012	1.403919549711992	0.006077848523203424	0.3451566540831938	1.749743978957071	2.749582023155399
585	42.693224	-1.372958	48.551765	1.348890792017637	0.00649653594509517	0.4760421820810514	1.83315610734503	2.923914205010344
586	33.325046	-1.604766	51.363711	1.325152991894653	-0.004166508600534219	0.5054518903403725	1.800788933382392	3.04060123242983
587	26.75575	1.598424	54.259168	1.341921162481702	0.001709883418502886	0.4821190458595175	1.724534635943427	3.065412675462118
588	36.709634	-6.835074	54.76601	1.295316823594949	0.007115538588472669	0.4365900849297598	1.888746698810076	2.842528300314415
589	26.257829	-7.552591	52.870897	1.440982753948592	-0.01177247210687921	0.4369944010504689	1.778061916500833	2.877464094539968
590	22.473085	-2.605251	60.901295	1.221222408873862	-0.005900335192700455	0.4521871074409105	1.728261231847738	3.021708565514262
591	57.436403	7.821224	22.659721	1.280292399378192	-0.001472945382814991	0.5080902151598187	1.728215598334446	3.398538401214088
592	43.573072	9.925641	25.91103	1.477932845998284	0.001197848010538701	0.510691993604168	1.750176664708029	3.108985102758175
593	46.713202	6.38245	29.486369	1.39169973348292	-0.007640700799815464	0.5465021251238253	1.749877192933288	3.087082181761904
594	52.330904	3.815379	34.269292	1.243020487797288	-0.01414006325767497	0.4855346256131423	1.773472778717472	3.083746066180671
595	53.693975	-48.154118	11.327044	1.427461260613282	0.02230019342969482	0.6076270856009675	1.806338216742691	3.326643660301115
596	52.082256	-42.161764	12.877095	1.676337238188644	0.01115488585945145	0.54252985601773	1.846257648457061	3.110398387036672
597	55.13119	-43.899732	19.926789	1.425325602278477	0.02235446852890123	0.5886717360466868	1.784941570760753	3.173737791253299
598	59.617685	-34.288033	21.962652	1.329091875026993	0.009346192375394346	0.6031384778258024	1.783093359171946	3.271600986399302
599	59.201065	-40.888295	21.01364	1.255099714422706	-0.006634680828183829	0.5379278638748032	1.749378567164512	3.390704070649496
600	55.521536	-23.079542	22.54365	1.342688871926924	0.03788447054438805	0.6412467369826493	1.772548252954949	3.317837396772896
601	56.682765	-43.560214	27.132938	1.251450168627631	-0.01028296609194446	0.5190469852725296	1.710610785057693	3.343652576935001
602	60.468862	-37.777117	29.523588	1.188282143206533	-0.007634122925480293	0.478781530581674	1.693346636676355	3.481835188662134
603	57.793412	-30.896457	30.613693	1.391714800234108	-0.004858398724114038	0.5784747758967309	1.710861625126173	3.051933376527414
604	60.870426	-16.099472	25.704208	1.148146671308605	0.002106955674123494	0.4893937479779944	1.70976657927615	3.32750882535446
605	60.579512	-22.872393	31.937472	1.187896024955047	0.00265918835052286	0.4629966063690567	1.69502790655699	3.284978354122581
606	55.861918	-42.373747	36.670231	1.219632176259867	-0.01643115378222451	0.4456495178133301	1.701820202034263	3.268743901717953
607	59.630889	-30.717089	39.891556	1.175745478505492	-0.003662439257483295	0.3448623065589511	1.672067637919534	3.363368761975591
608	49.530865	1.980824	43.060128	1.290004927961967	0.008585687471969514	0.4262361818974384	1.781248824539332	3.178474232917879
609	37.564444	4.738699	-15.71477	0.933695142033278	-0.07307704336043633	0.6116141204710553	1.590237963220507	3.38275015790288
610	40.585351	-3.463032	-10.737956	1.064569962402676	-0.08158410145823294	0.7206478420905734	1.614714773404604	3.550974224398776
611	39.719467	10.349215	-4.535858	1.048766964236567	-0.04404381317008118	0.7546139605389333	1.595506259894045	4.635617336848887
612	35.863176	27.059101	1.912302	1.328328900387184	-0.02670013728095538	0.5805615260917274	1.689008410490983	3.355814948314574
613	39.401185	-10.313374	-2.431597	1.214189609019623	-0.04760582427107711	0.7291906656397862	1.742441831990056	3.921558171510696
614	39.305679	2.746875	3.066758	1.123813380438777	-0.06236744515808586	0.8184542504846581	1.646736636521416	3.904321122460249
615	33.777027	18.470274	8.315813	1.281714819625	-0.05199196302055888	0.6167890653609812	1.615682720047543	3.255838341102367
616	41.609637	22.887084	6.647447	1.284344501279126	-0.02949294526140355	0.6385340286540603	1.683014082282257	3.249385556069816
617	36.024192	6.417937	10.794717	1.230633408230456	-0.06444895019809242	0.6767840787678706	1.614230026537951	3.17512020614089
618	44.237092	14.694366	4.844685	1.1799606673828	-0.05366900099115297	0.7167572263718762	1.651370983298261	3.643360441777764
619	49.585424	9.820116	1.915856	1.213294358914838	-0.04897143366211903	0.6878650344054636	1.657510329159015	3.676669177485675
620	47.153854	-0.703635	8.480566	1.212736533306465	-0.03047671853990139	0.6807717513649357	1.709083293786741	3.448948164538639
621	55.15758	3.095101	6.145371	1.326994372511562	-0.02889230688917214	0.6096347410451798	1.711861231365321	3.52182143490489
622	52.969172	11.926516	10.452238	1.287985647504594	-0.0191271278477209	0.6105905836888174	1.658296685505793	3.343278742418057
623	52.090301	8.251625	18.355387	1.332610094154018	-0.006309565152297816	0.5744689900510167	1.678306738867024	3.162172541385744
624	46.014833	39.890744	2.349125	1.295951290813821	-0.005610075728511677	0.5284940922053305	1.63464674380359	3.136389532467214
625	28.823165	44.716551	26.48887	1.214363499200394	-0.0187941287436516	0.5467046747107392	1.583519671051884	3.057970302860911
626	7.397483	21.13062	33.302706	1.130827194811508	-0.06001377268452254	0.6309102224488872	1.57672866211615	3.689465224742889
627	4.153903	6.439065	35.691742	1.090337050226696	-0.03994770919299886	0.6476437481529209	1.583232493663704	3.505042316710077
628	2.548132	-6.378004	34.515243	1.24406283498009	-0.05798872354749465	0.572014492819831	1.681363664030165	2.929179469259774
629	7.127357	-25.605967	41.488327	1.471002407116492	-0.02401056378446109	0.6201851244065053	1.728682013025509	3.769434007929592
630	8.856573	9.228347	42.525534	1.194975311259969	-0.0158939650344397	0.5592705637624164	1.665082635293732	3.465222508442111
631	9.596726	-34.989655	42.904379	1.538689767889436	0.02213523540917554	0.5910596679276018	1.750098780324873	3.344605091868377
632	13.682335	-26.552472	40.512288	1.675451523157164	-0.008096293955283407	0.4251820468986128	1.729622783801152	2.857328665692632
633	7.256958	12.266356	49.860139	1.262781255980486	-0.01290471759299533	0.5381320824923387	1.693444183421703	3.568498548211121
634	11.116366	-41.939527	48.934066	1.512427483970386	0.008028824304942459	0.5434256719224098	1.776181663435281	3.015800157698189
635	14.606261	-33.726895	45.306055	1.544010482645668	0.01152952439207505	0.4327540022232861	1.75548375845924	2.626732946532528
636	6.342493	10.556018	57.532941	1.223198906176329	-0.01273260727811346	0.5102907909579273	1.680532007610835	3.45519331606423
637	13.347551	-39.245939	52.98254	1.449954509951495	0.01702543045041443	0.4238713459051181	1.821672530152686	2.516730466993844
638	10.126015	-45.989112	57.634626	1.423554181824239	0.006741605952059357	0.4644156935774289	1.791921196647915	2.698739055453277
639	6.498592	-2.70428	63.721159	1.257834532956461	-0.002981672683747687	0.4671079952700388	1.772642026171717	3.421656703803597
640	13.997006	3.603333	67.943657	1.177765858394637	-0.01394391353860513	0.3980571998087377	1.661320278327659	3.281050588299589
641	10.12233	-8.425157	69.273584	1.261878490007135	-0.003552074788355829	0.4071555572237595	1.794152877110162	3.078042775392532
642	20.739822	13.09364	-20.304908	1.122117696000409	-0.05570151092958876	0.5860096870560444	1.702732606407928	4.195359511346352
643	14.750227	26.050682	-22.941749	1.324784384010235	-0.04647308691109493	0.5492728893084119	1.586180170316666	3.458517941032968
644	13.258626	13.950795	-17.382844	1.028533963032992	-0.06793842659948637	0.7163946339202327	1.525331877997202	3.646045016079414
645	10.228529	29.029894	-20.774033	1.189999889668732	-0.05122283235911129	0.5776788848279365	1.549103205493516	2.868771752933176
646	23.399561	29.537324	-17.1287	1.28738093942328	-0.02777565615416583	0.5449370021034008	1.663957300676374	3.503743126624968
647	9.824001	48.617237	-21.6759	1.293859667614474	-0.03972683427242273	0.5068479847033989	1.547713065595315	3.371780806198353
648	5.155087	14.967656	-18.875805	1.109843335278943	-0.0720642787806755	0.622100311876604	1.570073713417601	3.514570777736059
649	3.297522	36.847018	-24.187775	1.334353587514603	-0.05204561463081706	0.5743761963618137	1.550057378089021	3.443061753017147
650	3.754482	18.302912	-12.610798	1.079514293647141	-0.07943004729705025	0.6707915362167158	1.281606366608174	3.800098594368958
651	8.741286	63.225636	-12.385916	1.295675038447712	-0.02842424239080242	0.4587118922920227	1.591826871493025	3.696705686609919
652	30.07006	3.205032	-42.102297	1.214133347808662	-0.07858596847206605	0.4558921538753289	1.471974041749522	4.392969483282508
653	34.938737	11.690653	-38.974997	1.21584714764717	-0.06306995501779086	0.5328877391428182	1.456066660769534	4.172350611628556
654	48.636057	-5.953729	-37.978006	1.230171244804282	-0.04522215916416356	0.5125564635986516	1.489725103355394	3.99536757789007
655	41.380519	-10.392142	-33.869624	1.200173537829495	-0.0614534970148059	0.548901445184255	1.54579380103337	3.563195245295036
656	32.460302	-9.032912	-34.866535	1.100698391373667	-0.07989765810729534	0.4896798323804384	1.540514558228323	4.039613912018334
657	20.056288	-4.066672	-30.677607	0.9692339022892328	-0.08545143324835845	0.4393075195179153	1.480941690107115	4.200898131219352
658	24.655594	3.938913	-28.448382	0.9480689725628177	-0.09335613002032062	0.4891690250639227	1.254833531178779	5.102325999155277
659	51.502335	-22.964621	-28.458385	1.253713320600503	-0.04310493424826142	0.5341541656373393	1.600980176543507	3.630265972963194
660	42.839929	-24.433759	-24.131202	1.273957541254865	-0.04874571831441304	0.5444190466769533	1.677638441614218	3.4697037055725
661	31.898288	10.197664	-27.571169	1.036409807790244	-0.07449759544101404	0.4695145984447529	1.480138305778782	4.343570771013818
662	41.037153	18.324174	-29.625013	1.184863130486745	-0.07776919583092835	0.4728464766008699	1.45860475763962	4.203682867492118
663	24.870766	-15.552358	-28.858238	1.003625766512179	-0.05669915631011836	0.2727278002346492	1.726607762211834	3.475794922287871
664	38.997677	9.411292	-22.712674	0.9183942725859306	-0.09365747033697798	0.5107326623376923	1.501079825173597	3.696213618284319
665	22.18584	-24.524104	-22.3238	0.9146833400614326	-0.04800490243655007	0.2483379987154868	1.883720180801819	2.997427672147751
666	45.87222	8.07859	-16.15669	1.028863619351404	-0.07012651749750715	0.5378745827784815	1.487015576829757	3.33032666982674
667	53.887521	-49.58104	34.804375	1.287732374734135	0.001897722269675335	0.4978503987946581	1.732181220581796	3.216543137300305
668	41.47381	-72.19281	35.450574	1.288613657486918	-0.00808713990180177	0.4002318066495029	1.796000299656806	3.297274582269715
669	51.076974	-52.96983	41.998947	1.171497073922136	-0.004563385627608925	0.4153249150791845	1.746393509378777	3.290725862107626
670	54.334512	-36.34248	45.330472	1.084622836239836	-0.007368844922374091	0.2806161277508877	1.694256587831082	3.232882178411251
671	49.468838	-44.366542	44.846492	1.325026374938941	-0.01024051373819695	0.446361030982412	1.741553828967441	3.098816871643066
672	45.63626	-55.547685	45.710445	1.216928098425943	0.009435023051327889	0.3473184708486623	1.787393543046123	3.134036397061697
673	36.526989	-65.010983	42.190607	1.366481527354475	0.01345525402115576	0.4157105557309334	1.851064786100153	2.947802342292739
674	45.205795	-47.658734	45.212265	1.390393553742451	-0.01785591650599361	0.5355023944888042	1.78624382274504	2.975763147924004
675	38.840428	-55.899447	44.939993	1.480666935350136	0.01738645467856054	0.5011494407706408	1.837594134087124	2.884910105932049
676	39.753187	-47.239589	43.452999	1.533380552014582	0.01409231276585182	0.5447612607610521	1.831874903992134	2.817887497384374
677	33.503902	-57.280179	45.250447	1.555780576046959	0.01240051279616771	0.5071600082632306	1.875139605157881	2.822692559259694
678	57.381987	-30.84266	-22.092744	1.31493354966502	-0.03854904502798759	0.565571527385657	1.609107594103597	3.695838216601349
679	56.3197	-46.843781	-17.670293	1.289218687643639	-0.02837813230535158	0.5183899877212022	1.704284544851282	3.836775797896269
680	60.137025	-44.359039	-8.291833	1.397912961083569	-0.02964747629216164	0.55259574857019	1.667775007157764	3.688894500092762
681	32.034003	17.932488	-12.384913	1.019515932071155	-0.0468807144976847	0.6699325379415786	1.609489353381498	4.043798166077312
682	33.713065	22.954229	-6.016724	1.115783879881143	-0.02464061440818499	0.6889530986116877	1.652316875989798	3.792064607870288
